year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2018,95774.13,18.4,33.8,36,0.75,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,108537,19.2,35,37,0.75,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,139401.7,20,39,42,0.75,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,167450.2,20.9,39,42,0.75,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,228042.18,21.1,39,42,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,455467.5,21.86075153,39,42,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,589520.9,22.31841513,39,42,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,684040,22.64893163,39,42,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,1078000,22.90866717,39,42,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,1311000,23.1230961,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,1570000,23.3059583,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,1852000,23.46552924,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,2151000,23.6071874,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,2460000,23.73462942,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,2771000,23.85050733,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,3072000,23.9567895,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,3354000,24.05497781,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,3607000,24.14624472,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,3818000,24.23152341,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,3981000,24.31156892,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,4085000,24.38700095,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,4130000,24.4583345,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,4110000,24.52600228,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,4029000,24.5903714,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,3887000,24.65175604,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,3694000,24.71042724,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,3456000,24.7666204,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,3184000,24.82054137,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,2889000,24.87237115,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,2581000,24.92226981,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,2270000,24.97037955,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,1966000,25.01682731,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,1966000,25.06172689,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
