year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2035,,26,40,44,0.3,35,98,100,0,100,0,0,0,0,100,0,100,2,0,0,40
2036,,26.03333333,40,44,0.3,35,98,100,0,100,0,0,0,0,100,0,100,2,0,0,40
2037,,26.06666667,40,44,0.3,35,98,100,0,100,0,0,0,0,100,0,100,2,0,0,40
2038,,26.1,40,44,0.3,35,98,100,0,100,0,0,0,0,100,0,100,2,0,0,40
2039,,26.13333333,40,44,0.3,35,98,100,0,100,0,0,0,0,100,0,100,2,0,0,40
2040,,26.16666667,40,44,0.3,35,98,100,0,100,0,0,0,0,100,0,100,2,0,0,40
2041,,26.2,40,44,0.3,35,98,100,0,100,0,0,0,0,100,0,100,2,0,0,40
2042,,26.23333333,40,44,0.3,35,98,100,0,100,0,0,0,0,100,0,100,2,0,0,40
2043,,26.26666667,40,44,0.3,35,98,100,0,100,0,0,0,0,100,0,100,2,0,0,40
2044,,26.3,40,44,0.3,35,98,100,0,100,0,0,0,0,100,0,100,2,0,0,40
2045,,26.33333333,40,44,0.3,35,98,100,0,100,0,0,0,0,100,0,100,2,0,0,40
2046,,26.36666667,40,44,0.3,35,98,100,0,100,0,0,0,0,100,0,100,2,0,0,40
2047,,26.4,40,44,0.3,35,98,100,0,100,0,0,0,0,100,0,100,2,0,0,40
2048,,26.43333333,40,44,0.3,35,98,100,0,100,0,0,0,0,100,0,100,2,0,0,40
2049,,26.46666667,40,44,0.3,35,98,100,0,100,0,0,0,0,100,0,100,2,0,0,40
2050,,26.5,40,44,0.3,35,98,100,0,100,0,0,0,0,100,0,100,2,0,0,40
,,26.07658211,,,,,,,,,,,,,,,,,,,
