year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2040,65080.9674,24.52600228,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,70873.1735,24.5903714,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,77180.88594,24.65175604,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,84049.98479,24.71042724,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,91530.43343,24.7666204,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,99676.64201,24.82054137,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,108547.8631,24.87237115,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,118208.623,24.92226981,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,128729.1904,24.97037955,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,140186.0884,25.01682731,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,152662.6502,25.06172689,41,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
