Unnamed: 0_x,lat,long,nearest_RID,nearest_city,recycler_lat,recycler_lon,distance_km,Unnamed: 0_y,2025,2030,2035,Icon
p1,47.82099062,-121.4522522,r1,"Silver Springs, NV",39.41547,-119.22461,951.5859615015548,p1,4.945415621917955,36.944499879982125,399.0625497634451,marker
p10,35.12010447,-117.1590386,r3,"Fresno, CA",36.7378,-119.7871,297.2161671344099,p10,891.0606366639472,6262.440280528313,37462.412695151055,marker
p100,38.79110825,-78.25771359,r10,"Salisbury, NC",35.66862,-80.47871,398.9855107149941,p100,0.06688085,1.435820896084658,11.670194288461705,marker
p101,28.70869529,-82.19247661,r11,"Jacksonville, FL",30.33218,-81.65565,187.8469473993105,p101,44.78883500380181,352.9925755,2750.207143660804,marker
p102,26.67709172,-80.56373053,r11,"Jacksonville, FL",30.33218,-81.65565,420.1912136749457,p102,18.14100445511933,120.85656066511024,647.0161107237573,marker
p103,43.57419001,-84.55437763,r9,"Perrysburg, OH",41.553,-83.5835,238.3922999395124,p103,1.027175377,17.484680738317127,141.0085667793322,marker
p104,42.06225929,-85.90993949,r9,"Perrysburg, OH",41.553,-83.5835,200.9584920771566,p104,0.1302210396642368,1.8634725363020217,11.865712131964749,marker
p105,40.72939342,-86.25965362,r9,"Perrysburg, OH",41.553,-83.5835,242.07755327882117,p105,4.711855750516257,36.711355765234856,392.5980543500085,marker
p106,39.94240296,-86.10103966,r9,"Perrysburg, OH",41.553,-83.5835,277.557339,p106,5.329662207594684,52.01871187774255,339.39504279509066,marker
p107,38.87073858,-86.34789005,r8,"Sparta, TN",35.9259,-85.46414,336.6234826945817,p107,0.6215551962034531,11.170455759544293,82.98649328,marker
p108,37.49153121,-87.22032662,r8,"Sparta, TN",35.9259,-85.46414,234.11836923237448,p108,0.020332245,0.396504321,3.0423270595019654,marker
p109,37.83050346,-84.51931615,r8,"Sparta, TN",35.9259,-85.46414,227.84322347502544,p109,0.1972096715182343,3.716206912855554,28.64699202543977,marker
p11,33.03174695,-116.7176058,r4,"Yuma, AZ",32.6984,-114.6504,196.59592756195715,p11,98.02811176313172,549.6601802605009,1674.073089498732,marker
p110,37.37099172,-82.8503912,r8,"Sparta, TN",35.9259,-85.46414,283.1655348948016,p110,0.00763426,0.1568078787837991,1.232013957030368,marker
p111,41.28166353,-81.83937601,r9,"Perrysburg, OH",41.553,-83.5835,148.52999798934468,p111,7.542133157612251,47.922412031510106,591.0039471870889,marker
p112,40.17734323,-82.81856565,r9,"Perrysburg, OH",41.553,-83.5835,165.93865705144736,p112,24.86418915085391,138.03874925123404,1193.8000162228902,marker
p113,39.78941957,-83.9413805,r9,"Perrysburg, OH",41.553,-83.5835,198.41004369099383,p113,3.430396785989466,19.859005556925897,185.5873453510442,marker
p114,39.20877458,-84.23150769,r9,"Perrysburg, OH",41.553,-83.5835,266.38004883248954,p114,2.427274137307156,18.09875358207596,221.08836108777516,marker
p115,40.37731547,-79.86635294,r9,"Perrysburg, OH",41.553,-83.5835,338.3428161572176,p115,15.218685648189393,92.22259505434826,1141.2685670495505,marker
p116,38.8763551,-80.19443111,r10,"Salisbury, NC",35.66862,-80.47871,357.56961123810504,p116,1.1037958454935044,12.75132472060516,72.33519645103627,marker
p117,38.05258266,-81.7519919,r10,"Salisbury, NC",35.66862,-80.47871,288.2658368,p117,0.1125825935953286,1.2433151471071011,6.786954585880867,marker
p118,37.06277512,-80.92007066,r10,"Salisbury, NC",35.66862,-80.47871,159.9804996674683,p118,0.1352771033660171,1.880995625744473,12.455760087827924,marker
p119,41.3405889,-78.01141702,r9,"Perrysburg, OH",41.553,-83.5835,464.9443745924043,p119,1.838566927214896,11.75640408,131.73405847536154,marker
p12,39.59882101,-116.7842291,r1,"Silver Springs, NV",39.41547,-119.22461,210.34892426537897,p12,17.658667826421404,120.02479054794856,1460.3989660284983,marker
p120,39.90665131,-77.895377,r9,"Perrysburg, OH",41.553,-83.5835,512.9414526924577,p120,1.3944253886019895,8.771074717088505,87.09754740942955,marker
p121,39.55126096,-79.01946377,r9,"Perrysburg, OH",41.553,-83.5835,445.1436440646104,p121,12.807095549311729,92.87809940892004,981.1147869809312,marker
p122,40.92107394,-77.39607808,r9,"Perrysburg, OH",41.553,-83.5835,522.0095163889611,p122,68.80277316,398.19602143331247,4930.789497,marker
p123,39.07725918,-76.76367486,r10,"Salisbury, NC",35.66862,-80.47871,501.3277567,p123,49.61387022418009,483.7556828015437,5248.032829983455,marker
p124,37.81184868,-75.60492375,r10,"Salisbury, NC",35.66862,-80.47871,495.2786992885237,p124,1.1229081773475675,18.09404159126262,121.1805916883986,marker
p125,39.04284209,-75.53282965,r10,"Salisbury, NC",35.66862,-80.47871,575.9160599866138,p125,19.893142229401523,120.09120855802836,1488.4686697192076,marker
p126,40.24746962,-74.6629847,r10,"Salisbury, NC",35.66862,-80.47871,720.2315164,p126,470.18615681221326,2838.945847604388,34596.86956562109,marker
p127,43.01255158,-75.57684419,r9,"Perrysburg, OH",41.553,-83.5835,678.0780691605644,p127,55.17306440060156,424.0553818812068,4281.158501354349,marker
p128,40.80291312,-73.25855327,r10,"Salisbury, NC",35.66862,-80.47871,850.0844763947451,p128,33.41038086969426,217.2812705687284,2261.152214486085,marker
