year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2034,286925.78,20.75,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,288339.23,21.2,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,291166.08,22.9,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,293992.92,23.2,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,299646.64,23.51,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,309540.65,23.82,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,319434.63,24.13,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,323674.93,24.44,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,329328.6,24.75,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,330742.03,25.06,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,337809.17,25.06,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,350530.03,25.06,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,353356.9,25.06,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,356183.75,25.06,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,359010.6,25.06,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,366077.73,25.06,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,372000,25.06,45,50,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
