year,VirginStock_glass_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_silicon_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_silver_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_copper_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_aluminium_frames_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_encapsulant_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_backsheet_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_Module_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_glass_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_silicon_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_silver_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_copper_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_aluminium_frames_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_encapsulant_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_backsheet_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_Module_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_glass_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_silicon_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_silver_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_copper_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_aluminium_frames_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_encapsulant_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_backsheet_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_Module_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_glass_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_silicon_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_silver_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_copper_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_aluminium_frames_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_encapsulant_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_backsheet_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_Module_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_glass_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_cadmium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_tellurium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_copper_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_encapsulant_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_Module_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_glass_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_cadmium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_tellurium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_copper_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_encapsulant_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_Module_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_glass_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_cadmium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_tellurium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_copper_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_encapsulant_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_glass_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_cadmium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_tellurium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_copper_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_encapsulant_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_Module_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],newInstalledCapacity_95-by-35_Elec.Adv_DR_cSi_[MW],newInstalledCapacity_95-by-35_Elec.Adv_DR_CdTe_[MW],ActiveCapacity_95-by-35_Elec.Adv_DR_cSi_[MW],DecommisionedCapacity_95-by-35_Elec.Adv_DR_cSi_[MW],ActiveCapacity_95-by-35_Elec.Adv_DR_CdTe_[MW],DecommisionedCapacity_95-by-35_Elec.Adv_DR_CdTe_[MW]
2020,714491.7495190568,31486.98034091193,270.0218338954695,654.7707670571162,106959.66301692511,67619.79582735569,34431.63433139811,955914.6156366002,147.8789012208462,7.820526918092665,0.19482031028184282,0.10133037436985472,35.92277252858715,15.93598040745709,7.544926953900997,215.39925871353577,147.8789012208462,7.820526918092665,0.19482031028184282,0.10133037436985472,35.922772528581056,15.93598040745709,7.544926953900997,215.3992587135297,0.0,0.0,0.0,0.0,6.1035156250000005e-12,0.0,0.0,6.1035156250000005e-12,315239.1609187465,122.79054628349687,139.3823006462077,1151.9692033485733,8265.56089501282,7905.934221230798,332824.79808526835,51.61282765720428,0.022818058054711727,0.025983639818388353,0.1818665830225855,2.8595903483630445e-06,1.323586253235789,53.167085050926104,51.61282765720428,0.022818058054711727,0.025983639818388353,0.1818665830225855,2.859590729832771e-06,1.3235862532348353,53.16708505092553,0.0,0.0,0.0,0.0,-3.8146972656250003e-13,9.5367431640625e-13,5.7220458984375e-13,15920.93562911211,4074.173780587889,81728.77213411889,1909.0532724173536,19189.116805094793,438.5225199689703
2021,199965.3430266769,8376.801785717336,75.53181993013,178.11561311561138,27397.56811124531,17439.008219490224,8804.813555790486,262237.18213196605,278.8908438470204,14.739839853543629,0.3609123145903354,0.1911418233276009,67.41098402496905,30.037073016572155,14.291305835726659,405.9221007157499,278.8908438470204,14.739839853543629,0.3609123145903354,0.1911418233276009,67.41098402496905,30.037073016572155,14.291305835726659,405.9221007157499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75350.08271478799,30.451634886333956,34.5667808604633,285.6824668079967,4099.71467930288,1960.6700022565453,81761.16827890222,97.734040658374,0.04269528088995577,0.04861845814946552,0.3444158377981499,6.490729525666523e-05,2.506585106123524,100.67642024863035,97.734040658374,0.04269528088995577,0.04861845814946552,0.3444158377981499,6.490729525666523e-05,2.506585106123524,100.67642024863035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4501.306292220001,1055.8619697799998,85612.13161197004,2527.000086786211,20100.154919873014,583.346374970748
2022,205363.96777742612,8198.030751212145,68.81819289677578,177.38304105712905,26679.101195330702,16697.65969060562,8498.662545198982,265683.6231937275,497.7050220740719,26.286270274802316,0.6320518065035389,0.3413400489974769,119.58525079229118,53.57058665789666,25.61826261334854,723.7387842679116,497.7050220740902,26.286270274802316,0.6320518065035389,0.3413400489974769,119.58525079229118,53.57058665789666,25.61826261334854,723.7387842679298,-1.8310546875e-11,0.0,0.0,0.0,0.0,0.0,0.0,-1.8310546875e-11,74110.38088746616,30.162636792074803,34.23913364851577,282.9693215186897,4060.8548096090235,1942.0854524721228,80460.69224150658,175.7745770117084,0.07594440621484883,0.08648028208891244,0.619510208755094,0.0006411931321161701,4.508663342210034,181.0658164441094,175.7745770117084,0.07594440621484876,0.08648028208891244,0.619510208755094,0.0006411931319254352,4.508663342209796,181.065816444109,0.0,7.450580596923834e-17,0.0,0.0,1.9073486328125002e-13,2.384185791015625e-13,4.2922794818878173e-13,4501.306292220001,1055.8619697799998,89462.49590061906,3177.942090357188,21003.64016454977,735.7231000739885
2023,1464744.9291024033,56013.13816568791,450.66080743488334,1252.7903480416558,183627.60195288586,116268.24055906144,57936.295395679466,1880293.6563311946,848.6826355778464,44.78832236905368,1.0563800715605283,0.5827952999585911,202.50705818480293,91.28688302956674,43.8869377972378,1232.791012330027,848.6826355776999,44.78832236905368,1.0563800715605283,0.5827952999585911,202.50705818480293,91.28688302956674,43.88693779723017,1232.7910123298725,1.46484375e-10,0.0,0.0,0.0,0.0,0.0,7.62939453125e-12,1.5411376953125e-10,512809.0412779427,211.21098895894747,239.75142507029076,1981.4874053635922,28435.17415674788,13598.99346806796,557275.6587221514,302.7530608462518,0.12947426089814673,0.14743640991818377,1.067210461387965,0.0037391750398295454,7.766930419680765,311.8678515731767,302.7530608462518,0.12947426089814731,0.14743640991818435,1.067210461387965,0.0037391750398295454,7.766930419680765,311.8678515731767,0.0,-5.960464477539068e-16,-5.960464477539068e-16,0.0,0.0,0.0,-1.1920928955078135e-15,32564.996360019,7638.702849880998,121348.24109584809,3857.1932551471546,28483.60365039253,894.4624641122246
2024,1447666.5962775776,53054.27955640891,385.25293372365707,1227.2450370028416,176281.42740986403,109698.05467813792,55487.80636111197,1843800.662253827,1392.773076781764,73.43809392948285,1.6970682983587169,0.9583123024541871,329.73612163242666,149.7020459902626,72.36915095838609,2020.6738698931354,1392.773076781764,73.43809392948285,1.6970682983587169,0.9583123024541871,329.73612163241444,149.70204599027787,72.36915095839372,2020.6738698931458,0.0,0.0,0.0,0.0,1.2207031250000001e-11,-1.52587890625e-11,-7.62939453125e-12,-1.068115234375e-11,492139.0785868719,205.14983480919287,232.87235622574514,1924.619693220222,41428.946443704954,13208.804286685874,549139.4712015179,502.49662580204546,0.21286181427404252,0.24239243759668536,1.7716514339420768,0.015347580805409626,12.89370177037226,517.6325808390359,502.49662580204546,0.21286181427404194,0.24239243759668594,1.7716514339420768,0.015347580805409626,12.893701770370352,517.6325808390341,0.0,5.960464477539068e-16,-5.960464477539068e-16,0.0,0.0,1.9073486328125e-12,1.9073486328125e-12,32564.996360019,7638.702849880998,153034.09616711788,4736.334543896373,35917.07639541204,1099.6925689737109
2025,3038563.7375589027,109994.164604834,713.1709255241783,2505.2007630110656,367022.2845669161,220222.48259601882,115385.22535812567,3854406.266373333,2211.526259815086,116.49591537392108,2.634603697907862,1.525774297705839,519.0481436104217,237.51912068560125,115.47949222768123,3204.2293097083248,2211.526259814794,116.49591537392108,2.634603697907862,1.525774297705839,519.0481436104461,237.51912068560125,115.47949222768123,3204.2293097080565,2.9296875e-10,0.0,0.0,0.0,-2.4414062500000002e-11,0.0,0.0,2.6855468749999996e-10,1025538.5204557881,392.9159916535924,490.61218497300626,4054.778243382472,116375.8906803018,27828.12196776892,1174680.8395238677,807.4464821217375,0.33902488796196795,0.38605829457504,2.8474542953397672,0.04948133884070567,20.72316584712079,831.7916667855759,807.4464821217375,0.33902488796196795,0.3860582945750388,2.8474542953397672,0.04948133884070567,20.72316584712079,831.7916667855759,0.0,0.0,1.1920928955078135e-15,0.0,0.0,0.0,1.1920928955078135e-15,69785.831840148,16369.516110651995,221737.32000591888,5818.942545243393,52034.183866455845,1352.101208581902
2026,2990371.2378566954,106914.67566300265,657.4009997249112,2395.7366236665957,359729.125076846,209020.3130691202,109418.59702349966,3778507.0863125552,3411.0714828331243,179.49078693632163,3.968322934079713,2.3614005586578326,793.0773118716683,366.042390986732,179.0115442725633,4935.023240393146,3411.0714828331243,179.49078693632163,3.968322934079713,2.3614005586578326,793.0773118716683,366.0423909867015,179.0115442725633,4935.023240393115,0.0,0.0,0.0,0.0,0.0,3.0517578125e-11,0.0,3.0517578125e-11,1002063.8753230139,388.19502542234306,440.6545087279013,4006.049749364012,114978.2204130177,27493.907749849797,1149370.9027693958,1260.5447653720253,0.5249071096477596,0.5977282221954142,4.4464421352304795,0.13420895293071933,32.360258757734556,1298.6083105497642,1260.5447653720253,0.5249071096477596,0.5977282221954154,4.446442135230461,0.13420895293071933,32.36025875773074,1298.6083105497603,0.0,0.0,-1.1920928955078135e-15,1.8882751464843787e-14,0.0,3.814697265625e-12,3.8323879241943366e-12,69785.831840148,16369.516110651995,290008.3689773434,7333.725413966924,68050.65023123162,1705.150954458135
2027,2533708.275875296,88244.27148634617,523.6740727105444,1941.6624040553734,299113.1087932979,172217.96153004456,87603.5956506659,3183352.549812416,5125.479344761296,269.3854242695096,5.816423886390925,3.5627311394663304,1179.7385011688261,549.5213318376198,270.348021631383,7403.85177869449,5125.479344761296,269.3854242695096,5.816423886390925,3.5627311394663304,1179.7385011688261,549.5213318376198,270.348021631383,7403.85177869449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835118.5239443441,325.39625760581254,369.3736568563688,3357.968556605929,72284.38831062625,23046.457135207907,934502.1078612463,1917.0055512875067,0.7920911362095417,0.9019790713910697,6.763966998241566,0.3201999277926455,49.226711072560384,1975.010499493702,1917.0055512875067,0.7920911362095417,0.9019790713910697,6.763966998241566,0.3201999277926455,49.226711072560384,1975.010499493702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59047.998465861005,13850.765072238995,347103.09370130574,9286.999155865575,81446.46058839516,2160.1056695335865
2028,2540758.679418856,86205.86978807997,493.5388090910039,1857.8204123939456,294423.351921898,167903.38709180348,82872.42231011041,3174515.0697522326,7518.677815788363,394.6615924536882,8.313415802148702,5.25078494082334,1712.2267689025816,805.33411681316,398.60121079171836,10843.065705492481,7518.677815788363,394.6615924536882,8.313415802148702,5.25078494082334,1712.2267689025816,805.33411681316,398.60121079171836,10843.065705492481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823934.776198625,322.90990276121903,366.5559781315232,3332.2902070851974,47821.97696964441,22870.652741073238,898649.1619973206,2845.6808895770055,1.1672200214787676,1.3291501599842366,10.043833723420297,0.6927570828042934,73.09688247919976,2932.0107330438923,2845.6808895770055,1.1672200214787676,1.3291501599842366,10.043833723420297,0.6927570828042934,73.09688247919976,2932.0107330438923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59047.998465861005,13850.765072238995,403814.66223934345,11623.429083688883,94753.5893789503,2703.7419512174383
2029,3346471.3668123498,110617.24442946987,603.0153633815817,2332.26744835413,380749.7880064561,219527.04944737267,102228.53940633217,4162529.2709137155,10783.858734922798,565.2687217587917,11.603747984229372,7.570676162371354,2428.3390080230706,1153.894672825474,574.6265993959165,15525.16216107265,10783.858734922798,565.2687217587917,11.603747984229372,7.570676162371354,2428.3390080230706,1153.894672825474,574.6265993959165,15525.16216107265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067990.9606150268,421.0159755032633,477.9245244052975,4344.6923019317055,62351.434318389154,29819.30860828632,1165405.3363435424,4129.635600496453,1.6820709475645752,1.9154274756030316,14.580466558810619,1.389182623675965,106.11352994186586,4255.3162780439725,4129.635600496453,1.6820709475645752,1.9154274756030316,14.580466558810619,1.3891826236790168,106.11352994186586,4255.316278043976,0.0,0.0,0.0,0.0,-3.0517578125000003e-12,0.0,-3.0517578125000003e-12,77488.268414589,18176.260492310998,478570.60593167885,14355.753805942484,112294.7985305086,3338.7932919701416
2030,3312905.256713285,109239.99300097467,556.1865207004893,2229.7237061942183,375491.77691210347,218802.23554505213,96054.1811050353,4115279.3535033455,15139.176436681088,792.3713462666199,15.830331837422582,10.689878425115465,3368.8386159574443,1618.1519620801744,810.8433218593741,21755.90189310724,15139.176436681088,792.3713462666199,15.830331837422582,10.689878425115465,3368.8386159574197,1618.151962080144,810.8433218593741,21755.901893107184,0.0,0.0,0.0,0.0,2.4414062500000002e-11,3.0517578125e-11,0.0,5.4931640625000004e-11,1054885.8113282153,418.6537716713398,475.2516734929658,4320.276709462815,62002.694212638715,29652.54050548193,1151755.2282009632,5865.466403696717,2.3731019910830558,2.702328456834697,20.71669292047556,2.624717585923694,150.77167837163154,6044.6549230226665,5865.466403696717,2.3731019910830558,2.702328456834697,20.71669292047556,2.624717585923694,150.77167837163154,6044.6549230226665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77488.268414589,18176.260492310998,552803.6047312095,17611.023421000806,129715.02923217093,4094.823082618823
2031,1985609.4891688146,65313.81676693288,309.48597733822584,1342.458613496092,224139.18779480684,132037.92525084908,54465.93180307486,2463218.2953753127,20818.650159162244,1087.8365703891095,21.11707066448431,14.793388421879774,4574.628183184009,2222.5614622770872,1120.7972634015134,29860.38409750033,20818.650159162244,1087.8365703891034,21.11707066448431,14.793388421879774,4574.628183184009,2222.5614622770872,1120.7972634015134,29860.384097500322,0.0,6.1035156250000005e-12,0.0,0.0,0.0,0.0,0.0,6.1035156250000005e-12,630822.6864540873,252.04039537340955,286.13666387753386,2600.8172928713793,18665.002368714093,17853.022911780707,670479.7060867045,8160.881197432482,3.280299511884789,3.735391688212201,28.835451985655038,4.731739543506386,209.8582775335169,8411.322357695257,8160.881197432482,3.280299511884789,3.735391688212201,28.835451985655038,4.731739543506386,209.8582775335169,8411.322357695257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46885.03198335,10997.723551649997,595968.2287093786,21331.43142618169,139849.4841504581,4958.09171598166
2032,1976828.6530316805,65025.4324233244,308.119483771494,1336.5311686576422,222827.39786449898,131454.9296108795,54225.44483156462,2452006.508414377,72233.91145380255,3806.7669905545517,97.1207165275957,50.41716347136152,17015.37509992219,7766.2342207234815,3644.1061912778723,104613.93183627962,72233.9114538027,3806.7669905545517,97.1207165275957,50.41716347136152,17015.37509992219,7766.2342207234815,3644.1061912778723,104613.93183627976,-1.46484375e-10,0.0,0.0,0.0,0.0,0.0,0.0,-1.46484375e-10,623745.4537048037,250.78957939345887,284.87326605331697,2587.639301780812,9254.655910480094,17774.19529844105,653897.6070609523,33588.75348866604,15.94628237234768,18.15857262205207,118.469474865908,8.217925571913057,862.1956038014557,34611.74134789972,33588.75348866604,15.94628237234768,18.15857262205207,118.469474865908,8.217925571913057,862.1956038014557,34611.74134789972,0.0,-5.960464477539068e-16,0.0,0.0,0.0,0.0,-5.960464477539068e-16,46885.03198335,10997.723551649997,638093.1890485102,26091.503070400213,149722.07921502707,6083.220203062694
2033,4031304.5111389044,132603.97974698996,628.3367639864032,2725.5389993581534,455123.2886698863,268071.2172782177,110579.96110514301,5001036.833702485,32807.38095840309,1703.4356912120406,28.40873908242586,23.797171180359143,6864.899281800218,3485.7940390930694,1811.731312223109,46725.44719299431,32807.38095840309,1703.4356912120406,28.40873908242586,23.797171180359143,6864.899281800218,3485.7940390930694,1811.731312223109,46725.44719299431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272019.4374417714,511.7276049748179,580.9316046723137,5280.588838992307,10976.505502279153,36246.2646619494,1325615.4556546395,12718.058501398893,4.797354772576895,5.463013679920807,45.00808134204589,13.849628699007464,327.55922918180704,13114.735809074251,12718.058501398893,4.797354772576895,5.463013679920807,45.00808134204589,13.849628699007464,327.55922918180704,13114.735809074251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95994.426585033,22517.211174266995,729737.5887478619,30441.529956081416,171234.12104028405,7088.389552072709
2034,4016571.6407635794,132120.2657971215,626.0447116774504,2715.596754506864,452820.4326360942,267093.34476184903,110176.58656190135,4982123.911986729,136275.5828411927,7175.238890811956,158.30961708595967,95.52570837236796,31699.320986195642,14642.706435299999,7185.993694854604,197232.67817381327,136275.5828411927,7175.238890811956,158.30961708595967,95.52570837236796,31699.320986195642,14642.706435299999,7185.993694854604,197232.67817381327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267362.4399644332,509.7599148483374,578.8124773155357,5259.682146069025,7550.773032089961,36114.04522267568,1317375.5127574317,37363.8968547995,14.063324256133736,16.014641465456485,131.93966988988473,22.766780465107594,960.2288140032097,38508.910084879295,37363.8968547995,14.063324256133736,16.014641465456485,131.93966988988473,22.766780465107594,960.2288140032097,38508.910084879295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95994.426585033,22517.211174266995,819236.5766032842,36936.96868569206,192428.52151975944,8411.200246864319
2035,3571998.9287704765,117496.69162016855,556.7516987996049,2415.0241638098128,402651.3701319787,237530.43618207794,97981.82237163324,4430631.024938945,133521.48529555523,6959.43506811491,122.7048281805172,93.96126491612459,30092.8376462146,14213.617221670907,7307.390917971392,192311.43224262368,133521.48529555523,6959.435068114923,122.7048281805172,93.96126491612459,30092.8376462146,14213.617221670878,7307.390917971392,192311.43224262365,0.0,-1.2207031250000001e-11,0.0,0.0,0.0,3.0517578125e-11,0.0,1.8310546875e-11,1127077.2116108283,453.28549255773606,514.7473080131434,4676.669868108632,6714.6010569079,32116.805162966855,1171553.3204993827,45968.59502309547,17.309385595761764,19.71141121374839,162.39743651950457,36.635115140010484,1181.8939519587211,47386.54232352321,45968.59502309547,17.309385595761764,19.71141121374839,162.39743651950457,36.635115140010484,1181.893951958725,47386.542323523216,0.0,0.0,0.0,0.0,0.0,-3.814697265625e-12,-3.814697265625e-12,85656.87512355602,20092.353424043995,897972.2357575018,43858.18465503049,211011.45401110715,9920.621179560607
2036,3560920.8822227637,117131.54765031228,555.0214839082689,2407.5190034660377,401956.7644348237,236792.2638537063,97677.32467811357,4417441.323327093,47649.9348715338,2425.647981955741,27.400488533693167,36.94148653730614,8464.274295830033,4990.128773972774,2738.3233769558524,66332.6512753192,47649.9348715338,2425.647981955741,27.400488533693167,36.94148653730614,8464.274295830033,4990.128773972774,2738.3233769558524,66332.6512753192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123590.0986777737,451.9690564270815,513.1476299887753,4663.637377955134,6693.182992975297,32016.995903875395,1167929.0316389953,23197.45684990743,8.778035176945286,9.997239113263909,82.36902523655162,57.84024583006154,599.4642208784106,23955.905616142663,23197.45684990743,8.778035176945286,9.997239113263909,82.36902523655162,57.84024583006154,599.4642208784106,23955.905616142663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85656.87512355602,20092.353424043995,977708.9656194586,49778.32991662971,229691.81751953368,11332.611095178087
2037,2369844.7803528127,77954.65706830157,369.3839133140969,1602.2781399671346,266415.82123200153,157592.5538032729,65007.27175025246,2938786.746259922,250186.26519388115,12933.997319779486,170.72211368772497,175.2638330061437,48137.65105652574,26421.287280635137,14077.05373369304,352102.2405312084,250186.26519388115,12933.997319779486,170.72211368772497,175.2638330061437,48137.65105652574,26421.287280635137,14077.053733693032,352102.2405312084,0.0,0.0,0.0,0.0,0.0,0.0,7.62939453125e-12,7.62939453125e-12,747703.9134089826,300.32192820077154,341.51557222321094,3096.023117102121,4453.195278635497,21308.29811533844,777203.2674204827,132150.75141202292,49.721579294477905,56.622317428084415,466.50194121076794,89.72592515476894,3395.1017621376755,136208.4249372487,132150.75141202292,49.721579294477905,56.622317428084415,466.50194121076794,89.72592515476894,3395.1017621376755,136208.4249372487,0.0,0.0,0.0,-1.8882751464843787e-14,0.0,0.0,-1.8882751464843787e-14,57172.721513103,13410.885293196996,1025160.4736061452,59499.543443046045,240631.46710478372,13803.846803125052
2038,2363477.5532321534,77743.6378868672,368.38401037110447,1597.9408568048239,266629.9963286675,157165.9589986215,64831.300464021275,2931814.771777507,69007.77158374175,3477.3877643387646,36.81076862614403,55.78588454723982,11825.677984067755,7177.8668248988815,3974.3054538712736,95555.6062640918,69007.77158374175,3477.3877643387646,36.81076862614403,55.78588454723982,11825.677984067743,7177.8668248988815,3974.3054538712736,95555.6062640918,0.0,0.0,0.0,0.0,1.2207031250000001e-11,0.0,0.0,1.2207031250000001e-11,745748.4279389378,299.9172380895009,340.59110742267325,3094.2871177260236,4439.915546112938,21250.617666277925,775173.7566145669,31776.97812782895,12.063154542776761,13.741903635071614,113.23723094115377,136.8755627200556,824.1164469971729,32877.012426665184,31776.97812782895,12.063154542776761,13.741903635071614,113.23723094115377,136.8755627200556,824.1164469971729,32877.012426665184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57172.721513103,13410.885293196996,1075394.7315144201,66438.00704787415,252398.19900598758,15448.000195118162
2039,534905.2723914298,17595.6852261018,83.37619984096393,361.66128947015375,60020.12225317682,35571.30612825768,14673.241267970641,663210.6647562475,89674.78288452217,4504.728780358579,47.48386411401936,72.9030654936987,15292.188822990816,9303.401344607459,5148.950424348641,124044.43918643537,89674.78288452214,4504.728780358579,47.48386411401936,72.9030654936987,15292.188822990816,9303.401344607459,5148.950424348641,124044.43918643534,3.662109375e-11,0.0,0.0,0.0,0.0,0.0,0.0,3.662109375e-11,168761.96995344284,67.74157841977203,77.08584367687706,698.0713181494817,0.0,4809.6434573873785,174414.51215107634,40713.10431292766,15.465834046965023,17.620699657186172,145.21291989098236,205.4318001830216,1056.8287002781963,42153.664266984015,40713.10431292766,15.465834046965023,17.620699657186172,145.21291989098236,205.4318001830216,1056.8287002781963,42153.664266984015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12972.868217361,3043.0184707389994,1080810.1789381194,73995.42784153577,253651.61187590074,17237.605795944022
2040,533586.4199662533,17553.494742889798,83.17628252518628,360.79410729647026,59214.996626349806,35486.01416180405,14638.058146004832,660922.9540331237,226368.8300421618,11455.564993939073,133.82375596194666,167.698982567206,40832.83908093663,23535.304583666737,12755.216584283105,315249.27802351647,226368.8300421618,11455.564993939073,133.82375596194666,167.698982567206,40832.83908093663,23535.304583666737,12755.216584283105,315249.27802351647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168237.9753635012,66.86442258920124,76.90100921594298,684.7622017655368,0.0,4798.111017534248,173864.6140146061,214839.28488505253,81.11952837271993,92.38917945972565,761.2360140467945,303.4441020027826,5540.113565197907,221617.5872741324,214839.28488505253,81.11952837271993,92.38917945972565,761.2360140467945,303.4441020027826,5540.113565197907,221617.5872741324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12972.868217361,3043.0184707389994,1083910.8074754255,83867.6675215906,253342.96631550716,20589.269827076612
2041,1442658.9041165756,47455.21128658176,224.86394413647815,975.3932674656078,162388.4523433979,95935.10149590937,39573.43835621701,1789211.364810284,128315.32803397362,6374.658181754716,64.80634286800988,107.796304102209,21306.422263509852,13198.280333380862,7325.592308706823,176692.88376829607,128315.32803397377,6374.658181754721,64.80634286800988,107.796304102209,21306.422263509852,13198.280333380862,7325.592308706823,176692.88376829625,-1.46484375e-10,-6.1035156250000005e-12,0.0,0.0,0.0,0.0,0.0,-1.52587890625e-10,455193.6067593377,182.97381848997318,207.89897931704735,1887.1786242464707,0.0,12971.512251473096,470443.17043286434,42724.54816796454,16.331315724353008,18.623047906438824,153.55760152165735,441.2299888796804,1117.559515749728,44471.84963774639,42724.54816796454,16.331315724353008,18.623047906438824,153.55760152165735,441.2299888796804,1117.559515749728,44471.84963774639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35151.39218782801,8245.388290971998,1110764.5240194171,92165.34316542698,259758.7118852848,22418.91254827095
