year,VirginStock_glass_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_silicon_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_silver_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_copper_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_aluminium_frames_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_encapsulant_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_backsheet_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_Module_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_glass_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_silicon_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_silver_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_copper_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_aluminium_frames_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_encapsulant_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_backsheet_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_Module_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_glass_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_silicon_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_silver_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_copper_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_aluminium_frames_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_encapsulant_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_backsheet_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_Module_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_glass_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_silicon_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_silver_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_copper_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_aluminium_frames_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_encapsulant_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_backsheet_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_Module_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_glass_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_cadmium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_tellurium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_copper_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_encapsulant_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_Module_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_glass_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_cadmium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_tellurium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_copper_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_encapsulant_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_Module_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_glass_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_cadmium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_tellurium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_copper_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_encapsulant_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_glass_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_cadmium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_tellurium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_copper_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_encapsulant_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_Module_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],newInstalledCapacity_95-by-35_Elec.Adv_DR_cSi_[MW],newInstalledCapacity_95-by-35_Elec.Adv_DR_CdTe_[MW]
2020,3927862.459514912,192038.252054056,2209.2529097004517,3237.104900282166,682234.3537191512,396565.3875376454,213750.0110737217,5417896.82170947,274.1918707678534,14.506489453824843,0.36613849241637464,0.18791495627025862,66.78945335619673,29.559499637498774,13.941227149325243,399.5425938133857,274.1918707678809,14.506489453827896,0.36613849241637464,0.18791495627025862,66.7894533561876,29.559499637497822,13.94122714932572,399.5425938134066,-2.74658203125e-11,-3.0517578125000003e-12,0.0,0.0,9.155273437500001e-12,9.5367431640625e-13,-4.76837158203125e-13,-2.0885467529296872e-11,1723400.8865982979,663.4564828364018,753.1033775926096,6183.139652547202,14081.70337140611,42434.641581930315,1787516.9310646101,96.23265837831295,0.043007636430504724,0.04897297888024131,0.3390778721250687,2.877211040784456e-06,2.467736528954013,99.13145627191382,96.23265837830533,0.04300763643050473,0.04897297888024101,0.3390778721250687,2.877211422254182e-06,2.4677365289538935,99.13145627190644,7.629394531249998e-12,0.0,2.980232238769534e-16,0.0,-3.8146972656250003e-13,1.1920928955078122e-13,7.367432117462156e-12,83637.82540653624,19627.639325063763
2021,4127827.8025415894,200415.05383977335,2284.7847296305818,3415.2205133977773,709631.9218303965,414004.39575713564,222554.82462951218,5680134.003841436,553.0827146148738,29.24632930736847,0.7270508070067101,0.37905677959785955,134.20043738116578,59.596572654070926,28.232532985051904,805.4646945291356,553.0827146149013,29.246329307371525,0.7270508070067101,0.37905677959785955,134.20043738115663,59.59657265406997,28.23253298505238,805.4646945291565,-2.74658203125e-11,-3.0517578125000003e-12,0.0,0.0,9.155273437500001e-12,9.5367431640625e-13,-4.76837158203125e-13,-2.0885467529296872e-11,1798750.9693130858,693.9081177227358,787.6701584530729,6468.822119355199,18181.41805070899,44395.31158418686,1869278.0993435124,193.96669903668695,0.0857029173204605,0.09759143702970682,0.6834937099232186,6.778450629744968e-05,4.974321635077537,199.80787652054417,193.96669903667933,0.08570291732046051,0.09759143702970653,0.6834937099232186,6.778450667891942e-05,4.974321635077418,199.8078765205368,7.629394531249998e-12,0.0,2.980232238769534e-16,0.0,-3.8146972656250003e-13,1.1920928955078122e-13,7.367432117462156e-12,88139.13169875625,20683.50129484376
2022,4333191.770319016,208613.0845909855,2353.6029225273574,3592.6035544549063,736311.0230257272,430702.05544774124,231053.48717471116,5945817.627035163,1050.7877366889456,55.53259958217079,1.3591026135102489,0.7203968285953364,253.78568817345695,113.1671593119676,53.850795598400445,1529.2034787970472,1050.7877366889916,55.532599582173845,1.3591026135102489,0.7203968285953364,253.7856881734478,113.16715931196663,53.85079559840092,1529.2034787970863,-4.57763671875e-11,-3.0517578125000003e-12,0.0,0.0,9.155273437500001e-12,9.5367431640625e-13,-4.76837158203125e-13,-3.919601440429687e-11,1872861.350200552,724.0707545148106,821.9092921015887,6751.791440873889,22242.272860318015,46337.39703665898,1949738.791585019,369.7412760483953,0.1616473235353093,0.18407171911861925,1.3030039186783124,0.0007089776384136198,9.482984977287572,380.87369296465357,369.7412760483877,0.16164732353530925,0.18407171911861897,1.3030039186783124,0.0007089776386043546,9.482984977287213,380.8736929646458,7.629394531249998e-12,7.450580596923834e-17,2.980232238769534e-16,0.0,-1.9073486328125002e-13,3.576278686523437e-13,7.796660065650938e-12,92640.43799097625,21739.36326462376
2023,5797936.699421419,264626.2227566734,2804.2637299622406,4845.393902496562,919938.6249786131,546970.2960068027,288989.7825703906,7826111.283366358,1899.470372266792,100.32092195122448,2.415482685070777,1.3031921285539276,456.2927463582599,204.45404234153432,97.73773339563824,2761.994491127074,1899.4703722666914,100.32092195122752,2.415482685070777,1.3031921285539276,456.2927463582507,204.45404234153335,97.7377333956311,2761.9944911269586,1.0070800781249999e-10,-3.0517578125000003e-12,0.0,0.0,9.155273437500001e-12,9.5367431640625e-13,7.152557373046874e-12,1.1491775512695313e-10,2385670.3914784947,935.2817434737581,1061.6607171718795,8733.278846237481,50677.44701706589,59936.390504726936,2507014.4503071704,672.4943368946472,0.29112158443345604,0.33150812903680305,2.3702143800662774,0.004448152678243165,17.249915396968337,692.7415445378304,672.4943368946394,0.2911215844334566,0.3315081290368033,2.3702143800662774,0.0044481526784339,17.249915396967978,692.7415445378225,7.629394531249998e-12,-5.215406417846684e-16,-2.980232238769534e-16,0.0,-1.9073486328125002e-13,3.576278686523437e-13,7.795467972755431e-12,125205.43435099525,29378.066114504756
2024,7245603.295698997,317680.50231308234,3189.5166636858976,6072.638939499404,1096220.0523884771,656668.3506849406,344477.5889315026,9669911.945620185,3292.243449048556,173.75901588070732,4.112550983429494,2.261504431008115,786.0288679906865,354.1560883317969,170.10688435402432,4782.668361020209,3292.2434490484557,173.75901588071036,4.112550983429494,2.261504431008115,786.0288679906652,354.15608833181125,170.10688435402483,4782.668361020104,1.0070800781249999e-10,-3.0517578125000003e-12,0.0,0.0,2.1362304687500002e-11,-1.4305114746093749e-11,-4.768371582031253e-13,1.0423660278320313e-10,2877809.4700653665,1140.431578282951,1294.5330733976245,10657.898539457703,92106.39346077084,73145.19479141281,3056153.9215086885,1174.9909626966926,0.5039833987074985,0.5739005666334884,4.141865814008354,0.01979573348365279,30.143617167340597,1210.3741253768662,1174.9909626966848,0.5039833987074985,0.5739005666334893,4.141865814008354,0.019795733483843524,30.14361716733833,1210.3741253768567,7.629394531249998e-12,7.450580596923836e-17,-8.9406967163086e-16,0.0,-1.9073486328125002e-13,2.2649765014648435e-12,9.70281660556793e-12,157770.43071101425,37016.76896438575
2025,10284167.0332579,427674.66691791633,3902.687589210076,8577.83970251047,1463242.3369553932,876890.8332809594,459862.8142896283,13524318.211993517,5503.769708863642,290.2549312546284,6.747154681337356,3.7872787287139538,1305.077011601108,591.6752090173982,285.58637658170557,7986.897670728534,5503.769708863249,290.25493125463146,6.747154681337356,3.7872787287139538,1305.0770116011113,591.6752090174125,285.5863765817061,7986.897670728161,3.9367675781249995e-10,-3.0517578125000003e-12,0.0,0.0,-3.0517578125e-12,-1.4305114746093749e-11,-4.768371582031253e-13,3.727912902832031e-10,3903347.9905211544,1533.3475699365436,1785.145258370631,14712.676782840175,208482.28414107265,100973.31675918173,4230834.761032556,1982.43744481843,0.8430082866694665,0.9599588612085284,6.989320109348121,0.06927707232435847,50.86678301446139,2042.1657921624421,1982.4374448184224,0.8430082866694665,0.9599588612085281,6.989320109348121,0.06927707232454919,50.866783014459116,2042.1657921624326,7.629394531249998e-12,7.450580596923836e-17,2.9802322387695343e-16,0.0,-1.9073486328125002e-13,2.2649765014648435e-12,9.704008698463438e-12,227556.26255116228,53386.28507503775
2026,13274538.271114595,534589.3425809189,4560.0885889349875,10973.576326177066,1822971.4620322392,1085911.1463500797,569281.411313128,17302825.298306074,8914.841191696767,469.74571819095,10.715477615417068,6.148679287371786,2098.1543234727765,957.7176000041302,464.59792085426886,12921.92091112168,8914.841191696374,469.7457181909531,10.715477615417068,6.148679287371786,2098.1543234727797,957.717600004114,464.5979208542694,12921.920911121277,3.9367675781249995e-10,-3.0517578125000003e-12,0.0,0.0,-3.0517578125e-12,1.621246337890625e-11,-4.768371582031253e-13,4.033088684082031e-10,4905411.865844168,1921.5425953588865,2225.7997670985324,18718.726532204186,323460.5045540903,128467.22450903153,5380205.663801952,3242.9822101904556,1.3679153963172261,1.5576870834039425,11.435762244578601,0.2034860252550778,83.22704177219595,3340.7741027122065,3242.9822101904474,1.3679153963172261,1.5576870834039436,11.435762244578582,0.20348602525526852,83.22704177218986,3340.774102712193,7.629394531249998e-12,7.450580596923836e-17,-8.9406967163086e-16,1.8882751464843787e-14,-1.9073486328125002e-13,6.079673767089843e-12,1.3536396622657774e-11,297342.0943913103,69755.80118568975
2027,15808246.546989892,622833.6140672651,5083.762661645532,12915.238730232439,2122084.570825537,1258129.1078801244,656885.0069637939,20486177.84811849,14040.320536458063,739.1311424604596,16.531901501807994,9.711410426838118,3277.8928246416026,1507.23893184175,734.9459424856518,20325.77268981617,14040.32053645767,739.1311424604627,16.531901501807994,9.711410426838118,3277.892824641606,1507.2389318417338,734.9459424856524,20325.772689815767,3.9367675781249995e-10,-3.0517578125000003e-12,0.0,0.0,-3.0517578125e-12,1.621246337890625e-11,-4.768371582031253e-13,4.033088684082031e-10,5740530.389788512,2246.938852964699,2595.1734239549014,22076.695088810113,395744.8928647166,151513.68164423943,6314707.771663198,5159.9877614779625,2.1600065325267677,2.4596661547950123,18.19972924282017,0.5236859530477234,132.45375284475634,5315.784602205908,5159.987761477954,2.1600065325267677,2.459666154795013,18.199729242820148,0.523685953047914,132.45375284475026,5315.784602205895,7.629394531249998e-12,7.450580596923836e-17,-8.9406967163086e-16,1.8882751464843787e-14,-1.9073486328125002e-13,6.079673767089843e-12,1.3536396622657774e-11,356390.0928571713,83606.56625792875
2028,18349005.226408746,709039.483855345,5577.3014707365355,14773.059142626384,2416507.922747435,1426032.4949719277,739757.4292739043,23660692.917870723,21558.998352246424,1133.7927349141478,24.845317303956698,14.962195367661458,4990.119593544185,2312.57304865491,1133.5471532773702,31168.838395308652,21558.99835224603,1133.792734914151,24.845317303956698,14.962195367661458,4990.119593544187,2312.5730486548937,1133.5471532773709,31168.83839530825,3.9367675781249995e-10,-3.0517578125000003e-12,0.0,0.0,-3.0517578125e-12,1.621246337890625e-11,-4.768371582031253e-13,4.033088684082031e-10,6564465.165987137,2569.848755725918,2961.7294020864247,25408.98529589531,443566.869834361,174384.3343853127,7213356.933660518,8005.668651054968,3.3272265540055352,3.7888163147792486,28.243562966240468,1.2164430358520169,205.5506353239561,8247.7953352498,8005.66865105496,3.3272265540055352,3.7888163147792495,28.243562966240447,1.2164430358522074,205.55063532395002,8247.795335249786,7.629394531249998e-12,7.450580596923836e-17,-8.9406967163086e-16,1.8882751464843787e-14,-1.9073486328125002e-13,6.079673767089843e-12,1.3536396622657774e-11,415438.09132303233,97457.33133016774
2029,21695476.593221094,819656.7282848149,6180.316834118117,17105.326590980512,2797257.710753891,1645559.5444193003,841985.9686802365,27823222.18878444,32342.85708716922,1699.0614566729396,36.44906528818607,22.532871530032814,7418.458601567256,3466.467721480384,1708.1737526732868,46694.0005563813,32342.857087168828,1699.0614566729428,36.44906528818607,22.532871530032814,7418.458601567258,3466.467721480368,1708.1737526732873,46694.000556380895,3.9367675781249995e-10,-3.0517578125000003e-12,0.0,0.0,-3.0517578125e-12,1.621246337890625e-11,-4.768371582031253e-13,4.033088684082031e-10,7632456.126602164,2990.8647312291814,3439.6539264917224,29753.677597827016,505918.3041527502,204203.642993599,8378762.270004061,12135.30425155142,5.00929750157011,5.7042437903822805,42.82402952505109,2.605625659527982,311.66416526582196,12503.111613293773,12135.304251551413,5.00929750157011,5.704243790382281,42.82402952505107,2.605625659531224,311.6641652658159,12503.111613293762,7.629394531249998e-12,7.450580596923836e-17,-8.9406967163086e-16,1.8882751464843787e-14,-3.2424926757812505e-12,6.079673767089843e-12,1.0484638810157774e-11,492926.35973762133,115633.59182247875
2030,25008381.84993438,928896.7212857895,6736.503354818607,19335.05029717473,3172749.4876659946,1864361.7799643525,938040.1497852718,31938501.542287786,47482.03352385031,2491.432802939559,52.279397125608654,33.22274995514828,10787.2972175247,5084.619683560559,2519.017074532661,68449.90244948854,47482.03352384992,2491.432802939563,52.279397125608654,33.22274995514828,10787.297217524678,5084.6196835605115,2519.0170745326614,68449.90244948809,3.9367675781249995e-10,-3.0517578125000003e-12,0.0,0.0,2.1362304687500002e-11,4.673004150390625e-11,-4.768371582031253e-13,4.582405090332031e-10,8687341.937930379,3409.518502900521,3914.9055999846883,34073.95430728983,567920.998365389,233856.18349908094,9530517.498205025,18000.77065524814,7.382399492653166,8.406572247216978,63.54072244552665,5.230343245451676,462.4358436374535,18547.76653631644,18000.770655248132,7.382399492653166,8.406572247216978,63.540722445526626,5.230343245454918,462.4358436374474,18547.766536316427,7.629394531249998e-12,7.450580596923836e-17,-8.9406967163086e-16,1.8882751464843787e-14,-3.2424926757812505e-12,6.079673767089843e-12,1.0484638810157774e-11,570414.6281522103,133809.85231478975
2031,26993991.339103196,994210.5380527223,7045.9893321568325,20677.508910670822,3396888.6754608015,1996399.7052152015,992506.0815883467,34401719.8376631,68300.68368301255,3579.2693733286687,73.39646779009297,48.01613837702806,15361.925400708707,7307.181145837646,3639.8143379341745,98310.28654698886,68300.68368301216,3579.269373328666,73.39646779009297,48.01613837702806,15361.925400708686,7307.181145837599,3639.8143379341745,98310.28654698841,3.9367675781249995e-10,3.0517578125000003e-12,0.0,0.0,2.1362304687500002e-11,4.673004150390625e-11,-4.768371582031253e-13,4.643440246582031e-10,9318164.624384467,3661.5588982739305,4201.042263862222,36674.77160016121,586586.000734103,251709.20641086166,10200997.20429173,26161.65185268062,10.662699004537956,12.141963935429178,92.37617443118168,9.962082788958062,672.2941211709704,26959.0888940117,26161.651852680614,10.662699004537956,12.141963935429178,92.37617443118167,9.962082788961304,672.2941211709643,26959.088894011686,7.629394531249998e-12,7.450580596923836e-17,-8.9406967163086e-16,1.8882751464843787e-14,-3.2424926757812505e-12,6.079673767089843e-12,1.0484638810157774e-11,617299.6601355603,144807.57586643976
2032,28970819.992134877,1059235.9704760467,7354.108815928326,22014.040079328464,3619716.0733253006,2127854.634826081,1046731.5264199114,36853726.34607748,140534.5951368151,7386.0363638832205,170.51718431768867,98.43330184838958,32377.300500630896,15073.415366561127,7283.920529212047,202924.21838326848,140534.59513681487,7386.036363883218,170.51718431768867,98.43330184838958,32377.300500630874,15073.41536656108,7283.920529212047,202924.21838326816,2.4719238281249996e-10,3.0517578125000003e-12,0.0,0.0,2.1362304687500002e-11,4.673004150390625e-11,-4.768371582031253e-13,3.178596496582031e-10,9941910.07808927,3912.3484776673895,4485.915529915539,39262.41090194203,595840.6566445831,269483.40170930274,10854894.811352681,59750.40534134666,26.608981376885637,30.300536557481248,210.84564929708966,18.18000836087112,1534.489724972426,61570.83024191142,59750.40534134666,26.608981376885637,30.300536557481248,210.84564929708966,18.18000836087436,1534.48972497242,61570.830241911404,7.629394531249998e-12,-5.215406417846684e-16,-8.9406967163086e-16,1.8882751464843787e-14,-3.2424926757812505e-12,6.079673767089843e-12,1.0484042763710021e-11,664184.6921189104,155805.29941808977
2033,33002124.50327378,1191839.9502230366,7982.445579914729,24739.579078686616,4074839.3619951867,2395925.852104299,1157311.4875250545,41854763.17977996,173341.97609521818,9089.47205509526,198.92592340011453,122.23047302874872,39242.19978243111,18559.209405654197,9095.651841435156,249649.6655762628,173341.97609521795,9089.472055095259,198.92592340011453,122.23047302874872,39242.19978243109,18559.20940565415,9095.651841435156,249649.66557626246,2.4719238281249996e-10,3.0517578125000003e-12,0.0,0.0,2.1362304687500002e-11,4.673004150390625e-11,-4.768371582031253e-13,3.178596496582031e-10,11213929.515531043,4424.076082642207,5066.847134587852,44542.999740934334,606817.1621468622,305729.66637125215,12180510.267007321,72468.46384274555,31.406336149462533,35.76355023740206,255.85373063913556,32.02963705987858,1862.0489541542331,74685.56605098567,72468.46384274555,31.406336149462533,35.76355023740206,255.85373063913556,32.02963705988182,1862.048954154227,74685.56605098565,7.629394531249998e-12,-5.215406417846684e-16,-8.9406967163086e-16,1.8882751464843787e-14,-3.2424926757812505e-12,6.079673767089843e-12,1.0484042763710021e-11,760179.1187039433,178322.51059235676
2034,37018696.14403736,1323960.216020158,8608.49029159218,27455.17583319348,4527659.794631281,2663019.1968661477,1267488.0740869557,46836887.09176669,309617.5589364109,16264.710945907216,357.2355404860742,217.7561814011167,70941.52076862675,33201.9158409542,16281.64553628976,446882.3437500761,309617.55893641064,16264.710945907214,357.2355404860742,217.7561814011167,70941.52076862674,33201.91584095415,16281.64553628976,446882.3437500757,2.4719238281249996e-10,3.0517578125000003e-12,0.0,0.0,2.1362304687500002e-11,4.673004150390625e-11,-4.768371582031253e-13,3.178596496582031e-10,12481291.955495477,4933.835997490545,5645.659611903388,49802.68188700336,614367.9351789522,341843.7115939278,13497885.779764753,109832.36069754505,45.46966040559627,51.77819170285854,387.7934005290203,54.796417524986175,2822.2777681574426,113194.47613586497,109832.36069754505,45.46966040559627,51.77819170285854,387.7934005290203,54.796417524989415,2822.2777681574366,113194.47613586494,7.629394531249998e-12,-5.215406417846684e-16,-8.9406967163086e-16,1.8882751464843787e-14,-3.2424926757812505e-12,6.079673767089843e-12,1.0484042763710021e-11,856173.5452889763,200839.72176662376
2035,40590695.07280783,1441456.9076403265,9165.241990391783,29870.199997003292,4930311.16476326,2900549.6330482257,1365469.896458589,51267518.11670564,443139.04423196614,23224.146014022124,479.94036866659144,311.7174463172413,101034.35841484135,47415.53306262511,23589.03645426115,639193.7759926998,443139.0442319659,23224.14601402214,479.94036866659144,311.7174463172413,101034.35841484134,47415.53306262503,23589.03645426115,639193.7759926994,2.4719238281249996e-10,-9.155273437500001e-12,0.0,0.0,2.1362304687500002e-11,7.724761962890624e-11,-4.768371582031253e-13,3.361701965332031e-10,13608369.167106304,5387.121490048281,6160.4069199165315,54479.351755111995,621082.5362358601,373960.51675689465,14669439.100264136,155800.95572064052,62.77904600135804,71.48960291660694,550.1908370485248,91.43153266499667,4004.1717201161637,160581.01845938817,155800.95572064052,62.77904600135804,71.48960291660694,550.1908370485248,91.4315326649999,4004.171720116162,160581.01845938817,7.629394531249998e-12,-5.215406417846684e-16,-8.9406967163086e-16,1.8882751464843787e-14,-3.2424926757812505e-12,2.264976501464843e-12,6.669345498085021e-12,941830.4204125323,220932.07519066776
2036,44151615.9550306,1558588.4552906388,9720.263474300053,32277.71900046933,5332267.9291980835,3137341.896901932,1463147.2211367027,55684959.440032735,490788.9791034999,25649.793995977867,507.34085720028463,348.65893285454746,109498.63271067139,52405.66183659788,26327.359831217003,705526.427268019,490788.9791034997,25649.79399597788,507.34085720028463,348.65893285454746,109498.63271067137,52405.66183659781,26327.359831217003,705526.4272680186,2.4719238281249996e-10,-9.155273437500001e-12,0.0,0.0,2.1362304687500002e-11,7.724761962890624e-11,-4.768371582031253e-13,3.361701965332031e-10,14731959.265784077,5839.090546475362,6673.554549905307,59142.98913306713,627775.7192288354,405977.51266077004,15837368.13190313,178998.41257054795,71.55708117830332,81.48684202987084,632.5598622850764,149.27177849505821,4603.635940994574,184536.92407553084,178998.41257054795,71.55708117830332,81.48684202987084,632.5598622850764,149.27177849506145,4603.635940994573,184536.92407553084,7.629394531249998e-12,-5.215406417846684e-16,-8.9406967163086e-16,1.8882751464843787e-14,-3.2424926757812505e-12,2.264976501464843e-12,6.669345498085021e-12,1027487.2955360883,241024.42861471177
2037,46521460.735383414,1636543.1123589403,10089.64738761415,33879.99714043646,5598683.750430085,3294934.450705205,1528154.4928869552,58623746.186292656,740975.244297381,38583.79131575735,678.0629708880097,523.9227658606911,157636.28376719714,78826.94911723302,40404.41356491004,1057628.6677992274,740975.2442973808,38583.791315757364,678.0629708880097,523.9227658606911,157636.2837671971,78826.94911723294,40404.413564910035,1057628.667799227,2.4719238281249996e-10,-9.155273437500001e-12,0.0,0.0,2.1362304687500002e-11,7.724761962890624e-11,7.152557373046874e-12,3.4379959106445305e-10,15479663.17919306,6139.412474676134,7015.070122128518,62239.01225016925,632228.9145074709,427285.81077610847,16614571.399323612,311149.16398257087,121.27866047278123,138.10915945795526,1099.0618034958443,238.99770364982714,7998.73770313225,320745.34901277954,311149.16398257087,121.27866047278123,138.10915945795526,1099.0618034958443,238.99770364983038,7998.7377031322485,320745.34901277954,7.629394531249998e-12,-5.215406417846684e-16,-8.9406967163086e-16,0.0,-3.2424926757812505e-12,2.264976501464843e-12,6.650462746620177e-12,1084660.0170491913,254435.31390790877
2038,48884938.28861557,1714286.7502458075,10458.031397985254,35477.937997241286,5865313.7467587525,3452100.4097038265,1592985.7933509764,61555560.95807016,809983.0158811228,42061.17908009612,714.8737395141537,579.7086504079309,169461.9617512649,86004.8159421319,44378.71901878132,1153184.2740633192,809983.0158811226,42061.17908009613,714.8737395141537,579.7086504079309,169461.96175126484,86004.81594213183,44378.71901878131,1153184.2740633187,2.4719238281249996e-10,-9.155273437500001e-12,0.0,0.0,3.35693359375e-11,7.724761962890624e-11,7.152557373046874e-12,3.5600662231445304e-10,16225411.607131999,6439.329712765634,7355.661229551191,65333.29936789528,636668.8300535838,448536.4284423864,17389745.15593818,342926.14211039984,133.34181501555798,151.85106309302688,1212.299034436998,375.87326636988274,8822.854150129424,353622.3614394447,342926.14211039984,133.34181501555798,151.85106309302688,1212.299034436998,375.873266369886,8822.854150129422,353622.3614394447,7.629394531249998e-12,-5.215406417846684e-16,-8.9406967163086e-16,0.0,-3.2424926757812505e-12,2.264976501464843e-12,6.650462746620177e-12,1141832.7385622943,267846.19920110574
2039,49419843.561007,1731882.4354719094,10541.407597826219,35839.59928671144,5925333.869011929,3487671.7158320844,1607659.034618947,62218771.622826405,899657.7987656449,46565.907860454696,762.3576036281731,652.6117159016296,184754.1505742557,95308.21728673935,49527.669443129955,1277228.7132497546,899657.7987656447,46565.90786045471,762.3576036281731,652.6117159016296,184754.15057425565,95308.21728673928,49527.669443129955,1277228.7132497542,2.8381347656249997e-10,-9.155273437500001e-12,0.0,0.0,3.35693359375e-11,7.724761962890624e-11,7.152557373046874e-12,3.9262771606445305e-10,16394173.577085441,6507.071291185406,7432.747073228068,66031.37068604476,636668.8300535838,453346.0718997738,17564159.668089256,383639.2464233275,148.807649062523,169.47176275021306,1357.5119543279804,581.3050665529043,9879.68285040762,395776.02570642874,383639.2464233275,148.807649062523,169.47176275021306,1357.5119543279804,581.3050665529076,9879.682850407618,395776.02570642874,7.629394531249998e-12,-5.215406417846684e-16,-8.9406967163086e-16,0.0,-3.2424926757812505e-12,2.264976501464843e-12,6.650462746620177e-12,1154805.6067796552,270889.21767184476
2040,49953429.98097325,1749435.9302147992,10624.583880351405,36200.39339400791,5984548.865638279,3523157.7299938886,1622297.0927649518,62879694.57685953,1126026.6288078066,58021.47285439377,896.1813595901198,820.3106984688357,225586.98965519233,118843.52187040608,62282.88602741306,1592477.9912732712,1126026.6288078064,58021.47285439378,896.1813595901198,820.3106984688357,225586.98965519227,118843.52187040602,62282.88602741306,1592477.9912732707,2.8381347656249997e-10,-9.155273437500001e-12,0.0,0.0,3.35693359375e-11,7.724761962890624e-11,7.152557373046874e-12,3.9262771606445305e-10,16562411.552448941,6573.935713774607,7509.648082444011,66716.1328878103,636668.8300535838,458144.18291730806,17738024.282103863,598478.53130838,229.92717743524292,261.8609422099387,2118.747968374775,884.749168555687,15419.796415605528,617393.6129805611,598478.53130838,229.92717743524292,261.8609422099387,2118.747968374775,884.7491685556902,15419.796415605524,617393.6129805611,7.629394531249998e-12,-5.215406417846684e-16,-8.9406967163086e-16,0.0,-3.2424926757812505e-12,2.264976501464843e-12,6.650462746620177e-12,1167778.4749970161,273932.2361425838
