year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,0.07125,12.5,16,21,0.75,10,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,0.055105700001899995,12.7,16,21,0.75,10,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,0.0662454,12.88,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,0.0671517,13.06,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,0.096242600019,13.24,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,0.11928200001899998,13.42,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,0.15951449999999998,13.6,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,0.24211319999999997,13.72222222,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,0.3405464999999999,13.84444444,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,0.5400863999999999,13.96666667,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,0.5495283024269999,14.08888889,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,0.5578075097909999,14.21111111,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,1.8381633520199996,14.33333333,24,26,0.75,21.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,1.7802138728099999,14.45555556,24,26,0.75,21.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,2.4358989358499996,14.57777778,24,26,0.75,21.6,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,4.691050102199999,14.7,25,27,0.75,22.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,12.1979546223,15.1,26.5,29,0.75,23,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
