year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2022,187.08812371200003,21.1,39,42,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,362.41126790400006,21.8,39,42,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,463.67060588800007,22.44397382,39,42,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,411.630422,22.82945723,39,42,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,409.47333459200007,23.10697068,39,42,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,383.51356948800003,23.32454786,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,372.8722571840001,23.5038413,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,387.94099904000007,23.65650656,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,399.72125636800007,23.78955252,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,406.26717633600003,23.90752833,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,411.8954049280001,24.01355695,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,415.29782795200003,24.10987653,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,417.0568668,24.19814674,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,418.60442120000005,24.27963281,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,518.2752902880001,24.35532174,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,564.401791072,24.42599852,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,614.6335504960001,24.49229789,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,669.3359365280002,24.55474047,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,728.9068348800001,24.61375871,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,793.7795432000001,24.66971571,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,864.425922528,24.72291942,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,941.3598296480002,24.77363325,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,1025.1408544160001,24.8220843,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,1116.3783905120001,24.86846977,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,1215.7360667200003,24.91296201,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,1323.9365776000002,24.95571251,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,1441.7669324800004,24.99685519,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,1570.0841900800003,25.03650896,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,1709.8216822400002,25.07477998,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
