year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,0.2925,12.5,16,21,0.75,10,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,0.2262234000078,12.7,16,21,0.75,10,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,0.27195479999999994,12.88,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,0.27567539999999996,13.06,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,0.395101200078,13.24,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,0.48968400007799995,13.42,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,0.6548489999999999,13.6,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,0.9939383999999999,13.72222222,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,1.3980329999999999,13.84444444,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,2.2171967999999995,13.96666667,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,2.255958294174,14.08888889,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,2.2899466191419995,14.21111111,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,7.546144287239999,14.33333333,24,26,0.75,21.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,7.308246425219999,14.45555556,24,26,0.75,21.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,10.000006157699998,14.57777778,24,26,0.75,21.6,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,19.2579951564,14.7,25,27,0.75,22.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,50.0758137126,15.1,26.5,29,0.75,23,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,80.60315026139999,15.4,25,30,0.75,23.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,102.84675862499999,16,27.6,30.2,0.75,24.2,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,78.62162681879998,16.3,29.5,32,0.75,26,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,167.90398953119998,17,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,298.51530438599997,17.5,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,240.56641790999996,17.7,32.6,35,2.2,29.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,217.82508829379995,18.4,33.8,36,2.2,31,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,248.34330892799997,19.2,35,37,2.2,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,366.61669270199997,20,39,42,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,428.58352929599994,20.9,39,42,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,390.880544184,21.1,39,42,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,757.1806847279998,21.8,39,42,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,968.7403730159999,22.44397382,39,42,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,860.0135602499998,22.82945723,39,42,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,855.5067883439999,23.10697068,39,42,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,801.2694219659999,23.32454786,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,779.036680188,23.5038413,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
