year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,0.43750000000000006,12.5,16,21,0.75,10,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,0.33836833334500005,12.7,16,21,0.75,10,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,0.40677,12.88,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,0.41233500000000006,13.06,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,0.5909633334500001,13.24,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,0.7324333334500001,13.42,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,0.9794750000000001,13.6,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,1.48666,13.72222222,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,2.091075,13.84444444,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,3.31632,13.96666667,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,3.3742965938500005,14.08888889,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,3.42513383205,14.21111111,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,11.286967951,14.33333333,24,26,0.75,21.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,10.931137815500001,14.45555556,24,26,0.75,21.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,14.957274167500001,14.57777778,24,26,0.75,21.6,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,28.804693610000005,14.7,25,27,0.75,22.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,74.89972136500002,15.1,26.5,29,0.75,23,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,120.56026748500001,15.4,25,30,0.75,23.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,153.83062187500002,16,27.6,30.2,0.75,24.2,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,117.59645037,16.3,29.5,32,0.75,26,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,251.13844588,17,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,446.49725015000007,17.5,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,359.82156525000005,17.7,32.6,35,2.0,29.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,325.806755995,18.4,33.8,36,2.0,31,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
