year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2008,0.56217280194,14.45555556,24,26,0.75,21.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,0.7692312429,14.57777778,24,26,0.75,21.6,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,1.4813842428000001,14.7,25,27,0.75,22.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,3.8519856702000004,15.1,26.5,29,0.75,23,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,6.2002423278,15.4,25,30,0.75,23.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,7.911289125000001,16,27.6,30.2,0.75,24.2,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,6.047817447599999,16.3,29.5,32,0.75,26,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,12.9156915024,17,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,22.962715722,17.5,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,18.50510907,17.7,32.6,35,5.2,29.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,16.7557760226,18.4,33.8,36,5.2,31,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,19.103331456,19.2,35,37,5.2,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,28.201284054,20,39,42,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,32.967963792,20.9,39,42,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,30.067734168,21.1,39,42,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,58.244668055999995,21.8,39,42,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,74.518490232,22.44397382,39,42,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,66.15488925,22.82945723,39,42,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,65.808214488,23.10697068,39,42,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,61.636109382,23.32454786,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,59.925898476,23.5038413,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,62.34766056,23.65650656,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,64.240916202,23.78955252,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,65.292939054,23.90752833,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,66.197475792,24.01355695,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,66.744293778,24.10987653,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,67.02699645,24.19814674,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,67.27571055,24.27963281,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,83.294243082,24.35532174,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,90.70743070799999,24.42599852,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,98.780392044,24.49229789,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,107.571846942,24.55474047,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,117.14574132,24.61375871,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,127.5717123,24.66971571,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,138.92559469199998,24.72291942,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,151.289972622,24.77363325,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,164.754780174,24.8220843,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,179.41795561799998,24.86846977,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,195.38615358,24.91296201,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,212.7755214,24.95571251,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,231.71254272000002,24.99685519,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,252.33495912,25.03650896,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,274.79277036,25.07477998,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
