year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,1.2775,12.5,16,21,0.75,10,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,0.9880355333674002,12.7,16,21,0.75,10,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,1.1877684000000002,12.88,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,1.2040182000000001,13.06,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,1.7256129336740003,13.24,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,2.1387053336740003,13.42,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,2.8600670000000004,13.6,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,4.3410472,13.72222222,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,6.105939,13.84444444,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,9.6836544,13.96666667,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,9.852946054042,14.08888889,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,10.001390789586,14.21111111,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,32.95794641692,14.33333333,24,26,0.75,21.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,31.918922421260003,14.45555556,24,26,0.75,21.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,43.675240569100005,14.57777778,24,26,0.75,21.6,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,84.10970534120001,14.7,25,27,0.75,22.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,218.70718638580004,15.1,26.5,29,0.75,23,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,352.03598105620006,15.4,25,30,0.75,23.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,449.1854158750001,16,27.6,30.2,0.75,24.2,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,343.38163508040003,16.3,29.5,32,0.75,26,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,733.3242619696,17,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,1303.7719704380002,17.5,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,1050.67897053,17.7,32.6,35,1.0,29.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,951.3557275054001,18.4,33.8,36,1.0,31,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,1084.6447082240002,19.2,35,37,1.0,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,1601.2062390660003,20,39,42,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,1871.8477219680003,20.9,39,42,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,1707.1791288720003,21.1,39,42,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,3307.0028196240005,21.8,39,42,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
