year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,1.2575,12.5,16,21,0.75,10,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,0.9725672667002001,12.7,16,21,0.75,10,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,1.1691732000000001,12.88,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,1.1851686000000001,13.06,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,1.6985974670020003,13.24,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,2.1052226670020002,13.42,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,2.815291,13.6,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,4.2730856,13.72222222,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,6.010347,13.84444444,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,9.5320512,13.96666667,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,9.698692495466,14.08888889,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,9.844813242978,14.21111111,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,32.44197073916,14.33333333,24,26,0.75,21.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,31.41921326398,14.45555556,24,26,0.75,21.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,42.9914794643,14.57777778,24,26,0.75,21.6,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,82.7929193476,14.7,25,27,0.75,22.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,215.28319912340004,15.1,26.5,29,0.75,23,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,346.52465454260005,15.4,25,30,0.75,23.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,442.1531588750001,16,27.6,30.2,0.75,24.2,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,338.0057973492,16.3,29.5,32,0.75,26,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,721.8436473008001,17,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,1283.3606675740002,17.5,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,1034.22998469,17.7,32.6,35,0.4,29.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,936.4617043742,18.4,33.8,36,0.4,31,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,1067.6639691520002,19.2,35,37,0.4,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,1576.1384310180001,20,39,42,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,1842.542865264,20.9,39,42,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,1680.4522540560004,21.1,39,42,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,3255.2297813520004,21.8,39,42,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,4164.755620744,22.44397382,39,42,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,3697.32325475,22.82945723,39,42,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,3677.9479874960007,23.10697068,39,42,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,3444.773668794,23.32454786,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,3349.1918814920004,23.5038413,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,3484.5414735200006,23.65650656,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,3590.3534277340004,23.78955252,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,3649.1498160180004,23.90752833,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,3699.7033692640007,24.01355695,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,3730.2644189260004,24.10987653,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,3746.06435715,24.19814674,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,3759.96471185,24.27963281,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,4655.222696694,24.35532174,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,5069.537516236001,24.42599852,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,5520.726355348001,24.49229789,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,6012.071001314001,24.55474047,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,6547.14532044,24.61375871,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,7129.841254100001,24.66971571,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,7764.397125564,24.72291942,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,8455.428469874001,24.77363325,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,9207.961603058002,24.8220843,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,10027.470186206001,24.86846977,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,10919.915027860001,24.91296201,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,11891.787473800001,24.95571251,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,12950.156554240002,24.99685519,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,14102.720493040002,25.03650896,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,15357.862610120003,25.07477998,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
