year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,2.3025,12.5,16,21,0.75,10,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,1.7807842000614005,12.7,16,21,0.75,10,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,2.1407724000000004,12.88,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,2.1700602000000004,13.06,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,3.110155600614001,13.24,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,3.8546920006140004,13.42,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,5.154837000000001,13.6,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,7.824079200000001,13.72222222,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,11.005029000000002,13.84444444,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,17.4533184,13.96666667,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,17.758440931062005,14.08888889,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,18.025990053246,14.21111111,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,59.40169990212001,14.33333333,24,26,0.75,21.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,57.52901673186001,14.45555556,24,26,0.75,21.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,78.71799719010001,14.57777778,24,26,0.75,21.6,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,151.59498751320004,14.7,25,27,0.75,22.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,394.1865335838001,15.1,26.5,29,0.75,23,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,634.4914648782001,15.4,25,30,0.75,23.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,809.5885871250002,16,27.6,30.2,0.75,24.2,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,618.8933188044001,16.3,29.5,32,0.75,26,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,1321.7057637456,17,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,2349.8512422180006,17.5,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,1893.6894948300003,17.7,32.6,35,0.2,29.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,1714.6744129794001,18.4,33.8,36,0.2,31,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,1954.9075856640002,19.2,35,37,0.2,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,2885.9314015260006,20,39,42,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,3373.7216280480006,20.9,39,42,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,3076.9314631920006,21.1,39,42,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,5960.371031064001,21.8,39,42,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,7625.725500408002,22.44397382,39,42,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,6769.85033325,22.82945723,39,42,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,6734.3739492720015,23.10697068,39,42,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,6307.428526758001,23.32454786,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,6132.416944044001,23.5038413,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,6380.243930640001,23.65650656,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,6573.987091338001,23.78955252,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,6681.644096526001,23.90752833,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,6774.208356048001,24.01355695,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,6830.166063282001,24.10987653,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,6859.095970050001,24.19814674,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,6884.547712950001,24.27963281,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,8523.777542058,24.35532174,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,9282.393742452,24.42599852,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,10108.526785836002,24.49229789,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,11008.185670398003,24.55474047,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,11987.914195080002,24.61375871,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,13054.838558700003,24.66971571,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,14216.719190148002,24.72291942,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,15482.007198318002,24.77363325,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,16859.905837806004,24.8220843,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,18360.437458242002,24.86846977,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,19994.516383020004,24.91296201,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,21774.028356600003,24.95571251,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,23711.916871680005,24.99685519,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,25822.277483280006,25.03650896,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,28120.460166840006,25.07477998,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
