year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,0.67125,12.5,16,21,0.75,10,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,0.5191537000179001,12.7,16,21,0.75,10,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,0.6241013999999999,12.88,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,0.6326397,13.06,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,0.9067066001790001,13.24,18,20,0.75,15,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,1.1237620001789999,13.42,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,1.5027944999999998,13.6,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,2.2809611999999997,13.72222222,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,3.2083064999999995,13.84444444,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,5.088182399999999,13.96666667,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,5.177135059707,14.08888889,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,5.255133908031,14.21111111,22.5,24,0.75,20,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,17.31743368482,14.33333333,24,26,0.75,21.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,16.771488591209998,14.45555556,24,26,0.75,21.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,22.948732079849997,14.57777778,24,26,0.75,21.6,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,44.1946299102,14.7,25,27,0.75,22.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,114.9175724943,15.1,26.5,29,0.75,23,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,184.9738961127,15.4,25,30,0.75,23.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,236.02012556250003,16,27.6,30.2,0.75,24.2,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,180.42655385339998,16.3,29.5,32,0.75,26,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,385.31812982159994,17,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,685.054352373,17.5,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,552.069087255,17.7,32.6,35,1.6,29.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,499.88065134089993,18.4,33.8,36,1.6,31,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,569.916055104,19.2,35,37,1.6,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,841.338307611,20,39,42,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,983.5442531279999,20.9,39,42,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,897.020736012,21.1,39,42,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,1737.632597004,21.8,39,42,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,2223.134958588,22.44397382,39,42,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,1973.6208626249997,22.82945723,39,42,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,1963.278398892,23.10697068,39,42,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,1838.810596563,23.32454786,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,1787.789304534,23.5038413,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,1860.03854004,23.65650656,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,1916.5206666929998,23.78955252,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,1947.9060151109998,23.90752833,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,1974.8913611280002,24.01355695,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,1991.204764377,24.10987653,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,1999.6387274249998,24.19814674,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,2007.058698075,24.27963281,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,2484.9449186129996,24.35532174,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,2706.1050161219996,24.42599852,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,2946.948362646,24.49229789,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,3209.226767103,24.55474047,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,3494.84794938,24.61375871,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,3805.88941695,24.66971571,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,4144.613574978,24.72291942,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,4513.4841832229995,24.77363325,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,4915.184275191,24.8220843,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,5352.635675936999,24.86846977,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,5829.02024847,24.91296201,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,6347.8030551,24.95571251,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,6912.75752448,24.99685519,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,7527.99294708,25.03650896,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,8197.98431574,25.07477998,41,44,1.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
