Tech,Scenario,Year,PCA,State,Capacity (GW)
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2025,p1,WA,0.015
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2025,p2,WA,0.33
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2025,p3,WA,0.0192
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2025,p46,WI,0.032600000000000004
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2025,p75,WI,0.2575
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2025,p76,WI,0.46
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2025,p77,WI,0.8651
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2025,p78,WI,0.23659999999999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2025,p79,WI,0.2293
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2025,p116,WV,0.415153639
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2025,p21,WY,0.149835821
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p89,AL,0.460222388
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p90,AL,0.6169
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p56,AR,0.062313454
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p85,AR,5.290043262999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p27,AZ,0.0843
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p28,AZ,4.049394599
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p29,AZ,0.158953731
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p30,AZ,0.17518805999999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p10,CA,14.962694626
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p11,CA,0.22740000000000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p8,CA,0.678183246
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p9,CA,17.623133464
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p33,CO,2.471938065
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p34,CO,2.814830855
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p132,CT,0.649956407
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p125,DE,2.783037313
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p101,FL,7.004956716000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p102,FL,2.4693
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p91,FL,1.9837000000000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p94,GA,4.1211
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p45,IA,0.195164179
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p69,IA,0.0081
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p70,IA,0.34514328399999994
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p15,ID,0.24000000000000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p16,ID,0.16
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p80,IL,1.404716418
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p81,IL,4.777048782
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p82,IL,0.17798660900000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p83,IL,2.567978191
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p105,IN,4.786042633999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p106,IN,0.0922
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p107,IN,2.984280791
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p52,KS,0.07853276399999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p53,KS,1.72928098
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p108,KY,1.183775373
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p109,KY,0.2614
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p93,KY,1.3520828360000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p58,LA,0.6134000000000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p86,LA,2.9462686569999996
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p131,MA,1.069336946
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p121,MD,1.083108209
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p123,MD,1.109969403
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p134,ME,0.7713
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p103,MI,1.3713000000000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p104,MI,0.0056
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p74,MI,0.07885186599999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p42,MN,0.005
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p43,MN,1.020068718
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p44,MN,1.0069605419999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p68,MN,0.15878358199999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p54,MO,0.0351
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p55,MO,0.882624455
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p71,MO,0.17375637600000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p72,MO,3.0668020070000006
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p73,MO,0.9882115710000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p84,MO,0.035608577
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p87,MS,1.675654773
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p88,MS,3.5549911269999996
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p17,MT,0.16
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p18,MT,0.014
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p20,MT,0.163
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p35,MT,0.306544369
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p97,NC,1.772
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p98,NC,5.4368
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p39,NE,0.220964608
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p40,NE,0.29373642000000005
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p41,NE,0.198782554
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p130,NH,0.1124
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p126,NJ,6.3860521
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p31,NM,1.388485075
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p47,NM,2.172984178
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p12,NV,1.6086
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p13,NV,3.1536626869999997
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p127,NY,13.406548138
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p128,NY,0.1508
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p111,OH,0.1557
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p112,OH,3.3884
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p113,OH,0.549
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p114,OH,0.28
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p49,OK,0.064110903
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p50,OK,1.230925676
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p51,OK,1.126060436
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p5,OR,0.7826000000000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p6,OR,0.09459999999999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p7,OR,0.6868
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p115,PA,0.167138806
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p120,PA,0.705302239
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p133,RI,0.391
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p95,SC,0.07050000000000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p96,SC,1.719953186
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p32,SD,0.08
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p38,SD,0.001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p92,TN,1.0598
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p48,TX,2.822972225
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p57,TX,1.424807124
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p59,TX,0.033956716
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p60,TX,3.276718281
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p61,TX,8.388204941
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p62,TX,1.5048
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p63,TX,9.040817981
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p64,TX,1.0872
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p65,TX,5.1406
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p66,TX,1.534227612
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p67,TX,3.3153
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p25,UT,2.963234
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p26,UT,0.0701
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p100,VA,0.2475
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p118,VA,0.896445619
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p124,VA,0.809264925
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p99,VA,3.9719208339999996
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p129,VT,0.14700000000000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p1,WA,0.015
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p2,WA,0.797424041
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p3,WA,0.0192
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p46,WI,0.032600000000000004
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p75,WI,0.9503405729999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p76,WI,0.470995
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p77,WI,0.8651
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p78,WI,0.23659999999999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p79,WI,0.2293
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p116,WV,0.45684568000000003
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p117,WV,0.113256716
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2030,p21,WY,0.149835821
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p89,AL,7.644812292
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p90,AL,0.6169
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p56,AR,0.062313454
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p85,AR,5.290043262999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p27,AZ,2.0338320899999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p28,AZ,4.049394599
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p29,AZ,2.168687204
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p30,AZ,0.25932013
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p10,CA,14.962694626
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p11,CA,0.22740000000000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p8,CA,0.678183246
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p9,CA,17.623133464
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p33,CO,2.471938065
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p34,CO,2.814830855
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p132,CT,0.649956407
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p125,DE,2.783037313
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p101,FL,7.004956716000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p102,FL,2.4693
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p91,FL,1.9837000000000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p94,GA,4.1211
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p45,IA,0.195164179
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p69,IA,0.0081
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p70,IA,0.34514328399999994
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p15,ID,0.24000000000000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p16,ID,0.2138574
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p80,IL,1.799160288
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p81,IL,4.777048782
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p82,IL,0.17798660900000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p83,IL,2.567978191
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p105,IN,4.786042633999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p106,IN,0.0922
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p107,IN,2.984280791
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p52,KS,0.16355879499999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p53,KS,5.051770572
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p108,KY,1.183775373
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p109,KY,0.2614
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p93,KY,1.3520828360000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p58,LA,0.6134000000000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p86,LA,2.9462686569999996
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p131,MA,1.069336946
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p121,MD,1.083108209
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p123,MD,1.109969403
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p134,ME,0.7713
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p103,MI,1.3713000000000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p104,MI,0.0056
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p74,MI,0.07885186599999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p42,MN,0.005
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p43,MN,1.020068718
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p44,MN,1.401241791
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p68,MN,0.15878358199999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p54,MO,0.041930735000000004
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p55,MO,1.2888662419999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p71,MO,0.17375637600000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p72,MO,3.0668020070000006
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p73,MO,0.9882115710000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p84,MO,0.035608577
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p87,MS,1.675654773
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p88,MS,3.5549911269999996
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p17,MT,0.16
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p18,MT,0.014
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p20,MT,0.163
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p35,MT,0.306544369
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p97,NC,1.772
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p98,NC,5.4368
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p39,NE,0.220964608
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p40,NE,2.034067762
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p41,NE,1.2221882010000003
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p130,NH,0.1124
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p126,NJ,6.3860521
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p31,NM,3.0757884189999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p47,NM,2.172984178
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p12,NV,1.6086
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p13,NV,6.2237817060000005
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p127,NY,13.406548138
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p128,NY,0.1508
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p111,OH,0.1557
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p112,OH,3.3884
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p113,OH,0.549
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p114,OH,0.28
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p49,OK,3.48163876
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p50,OK,1.3592747340000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p51,OK,1.126060436
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p5,OR,0.7826000000000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p6,OR,0.7466298500000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p7,OR,4.266975888
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p115,PA,0.167138806
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p120,PA,0.705302239
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p133,RI,1.029063606
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p95,SC,6.810297573
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p96,SC,2.658514818
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p32,SD,0.08
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p38,SD,0.001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p92,TN,1.0598
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p48,TX,3.951315201
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p57,TX,2.295185485
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p59,TX,0.5871332739999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p60,TX,3.443251457
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p61,TX,12.247749268
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p62,TX,2.877567463
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p63,TX,9.040817981
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p64,TX,1.0872
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p65,TX,5.1406
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p66,TX,1.534227612
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p67,TX,3.3153
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p25,UT,2.963234
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p26,UT,0.124314993
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p100,VA,0.2475
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p118,VA,0.896445619
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p124,VA,0.809264925
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p99,VA,3.9719208339999996
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p129,VT,0.14700000000000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p1,WA,0.015
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p2,WA,0.797424041
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p3,WA,0.0192
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p4,WA,0.0024003640000000003
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p46,WI,0.032600000000000004
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p75,WI,0.9503405729999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p76,WI,0.470995
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p77,WI,0.8651
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p78,WI,0.23659999999999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p79,WI,0.2293
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p116,WV,0.45684568000000003
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p117,WV,0.113256716
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2035,p21,WY,0.6577625720000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p89,AL,10.427355926
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p90,AL,0.6169
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p56,AR,0.062313454
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p85,AR,5.290043262999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p27,AZ,2.0338320899999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p28,AZ,4.045894599
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p29,AZ,2.246157195
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p30,AZ,0.25722013
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p10,CA,14.962694626
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p11,CA,0.22740000000000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p8,CA,2.245478145
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p9,CA,17.602733464
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p33,CO,2.471038065
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p34,CO,3.230003833
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p132,CT,0.649956407
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p125,DE,3.279216435
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p101,FL,17.944020567
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p102,FL,2.4593
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p91,FL,2.0206305970000003
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p94,GA,4.1211
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p45,IA,0.195164179
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p69,IA,0.0081
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p70,IA,0.34514328399999994
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p15,ID,2.2495783580000004
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p16,ID,3.591274433
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p80,IL,4.845843095999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p81,IL,4.777048782
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p82,IL,0.8280273650000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p83,IL,2.567978191
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p105,IN,4.786042633999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p106,IN,0.0922
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p107,IN,2.984280791
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p52,KS,0.287607563
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p53,KS,5.051770572
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p108,KY,1.183775373
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p109,KY,0.426551408
