year,newInstalledCapacity_sim1_Residential_[MW],newInstalledCapacity_sim1_Commercial_[MW],newInstalledCapacity_sim1_Utility_[MW],newInstalledCapacity_sim1_All Sector All Tech Installs_[MWdc]_[MW],newInstalledCapacity_sim1_Residential c-Si_[MW],newInstalledCapacity_sim1_Commercial c-Si_[MW],newInstalledCapacity_sim1_Utility c-Si_[MW],newInstalledCapacity_sim1_All Sector c-Si Installs_[MWdc]_[MW],ActiveCapacity_sim1_Residential_[MW],DecommisionedCapacity_sim1_Residential_[MW],ActiveCapacity_sim1_Commercial_[MW],DecommisionedCapacity_sim1_Commercial_[MW],ActiveCapacity_sim1_Utility_[MW],DecommisionedCapacity_sim1_Utility_[MW],ActiveCapacity_sim1_All Sector All Tech Installs_[MWdc]_[MW],DecommisionedCapacity_sim1_All Sector All Tech Installs_[MWdc]_[MW],ActiveCapacity_sim1_Residential c-Si_[MW],DecommisionedCapacity_sim1_Residential c-Si_[MW],ActiveCapacity_sim1_Commercial c-Si_[MW],DecommisionedCapacity_sim1_Commercial c-Si_[MW],ActiveCapacity_sim1_Utility c-Si_[MW],DecommisionedCapacity_sim1_Utility c-Si_[MW],ActiveCapacity_sim1_All Sector c-Si Installs_[MWdc]_[MW],DecommisionedCapacity_sim1_All Sector c-Si Installs_[MWdc]_[MW],Annual_DecommisionedCapacity_sim1_Residential_[MW],Annual_DecommisionedCapacity_sim1_Commercial_[MW],Annual_DecommisionedCapacity_sim1_Utility_[MW],Annual_DecommisionedCapacity_sim1_All Sector All Tech Installs_[MWdc]_[MW],Annual_DecommisionedCapacity_sim1_Residential c-Si_[MW],Annual_DecommisionedCapacity_sim1_Commercial c-Si_[MW],Annual_DecommisionedCapacity_sim1_Utility c-Si_[MW],Annual_DecommisionedCapacity_sim1_All Sector c-Si Installs_[MWdc]_[MW]
2005,27.6,50.99999999999999,0.0,78.6,27.6,50.99999999999999,0.0,78.6,90.08556974364399,10.714430256356025,125.28662666346484,0.9133733365351446,12.489980837693121,12.210019162306864,227.86217724480198,23.837822755198005,90.08556974364399,10.714430256356025,125.28662666346484,0.9133733365351446,12.489980837693121,12.210019162306864,227.86217724480198,23.837822755198005,9.146340128591476,0.4484240331989895,10.887113087279285,20.481877249069726,9.146340128591476,0.4484240331989895,10.887113087279285,20.481877249069726
2006,37.5,66.7,0.0,104.2,37.5,66.7,0.0,104.2,125.86997818838792,12.430021811612093,191.23228752433383,1.6677124756661499,12.414311582690457,12.285688417309528,329.51657729541216,26.383422704587815,125.86997818838792,12.430021811612093,191.23228752433383,1.6677124756661499,12.414311582690457,12.285688417309528,329.51657729541216,26.383422704587815,1.7155915552560685,0.7543391391310053,0.07566925500266386,2.5455999493898105,1.7155915552560685,0.7543391391310053,0.07566925500266386,2.5455999493898105
2007,57.8,93.2,9.400000000000006,160.4,57.8,93.2,9.400000000000006,160.4,182.8911350752355,13.208864924764526,283.27588328745173,2.824116712548232,21.737716898371563,12.362283101628432,487.9047352610589,28.39526473894108,182.8911350752355,13.208864924764526,283.27588328745173,2.824116712548232,21.737716898371563,12.362283101628432,487.9047352610589,28.39526473894108,0.7788431131524334,1.1564042368820822,0.07659468431890382,2.011842034353265,0.7788431131524334,1.1564042368820822,0.07659468431890382,2.011842034353265
2008,77.6,189.6,22.900000000000034,290.1,77.6,189.6,0.0,267.2,259.34657015191056,14.35342984808949,471.1519117887801,4.548088211219806,44.502078385309545,12.497921614690483,775.0005603260003,31.399439673999723,259.34657015191056,14.35342984808949,471.1519117887801,4.548088211219806,21.60207838530951,12.497921614690483,752.1005603260002,31.399439673999836,1.144564923324964,1.723971498671574,0.13563851306205166,3.004174935058643,1.144564923324964,1.723971498671574,0.13563851306205166,3.0041749350587565
2009,168.5,208.2,59.60000000000002,436.3,168.5,208.2,29.80000000000001,406.5,426.20046634628284,15.999533653717208,676.4663642651782,7.433635734821678,103.82361726112605,12.776382738874005,1206.4904478725869,36.20955212741319,426.20046634628284,15.999533653717208,676.4663642651782,7.433635734821678,51.261017843996285,12.63898215600372,1153.9278484554573,36.07215154454275,1.6461038056277175,2.885547523601872,0.2784611241835222,4.810112453413467,1.6461038056277175,2.885547523601872,0.1410605413132373,4.672711870542912
2010,246.0,337.0,267.0,850.0,246.0,337.0,89.0,672.0,669.4779619532351,18.722038046764965,1009.2780906850553,11.62190931494456,370.17767090438247,13.422329095617556,2048.933723542673,43.76627645732697,669.4779619532351,18.722038046764965,1009.2780906850553,11.62190931494456,139.93047505789858,12.96952494210143,1818.686527696189,43.31347230381107,2.722504393047757,4.188273580122882,0.6459463567435506,7.556724329913777,2.722504393047757,4.188273580122882,0.33054278609770904,7.241320759268319
2011,305.0,850.0,786.0,1941.0,305.0,850.0,589.5,1744.5,970.9066671214998,22.293332878500223,1853.9690141004721,16.93098589952774,1154.7144625897388,14.885537410261122,3979.5901438117103,54.10985618828954,970.9066671214998,22.293332878500223,1853.9690141004721,16.93098589952774,728.8150014324405,13.584998567559524,3553.6906826544123,52.809317345587715,3.5712948317352584,5.309076584583181,1.4632083146435662,10.343579730962574,3.5712948317352584,5.309076584583181,0.6154736254580939,9.495845041776647
2012,496.0,1075.0,1803.0,3374.0,496.0,1075.0,1357.0967741935485,2928.0967741935483,1460.1097700650348,29.090229934965237,2920.899864867426,25.000135132573632,2953.8663018670845,18.73369813291538,7334.875936799544,72.82406320045538,1460.1097700650348,29.090229934965237,2920.899864867426,25.000135132573632,2083.498267559777,15.998506633771285,6464.507902492237,70.08887170131129,6.7968970564650135,8.069149233045891,3.8481607226542565,18.714207012165843,6.7968970564650135,8.069149233045891,2.4135080662117616,17.279554355723576
2013,799.0,1109.0,2858.0,4766.0,799.0,1108.310750796436,1799.4814814814815,3706.7922322779177,2251.0961327768896,37.10386722311023,4018.2470418741837,36.652958125815985,5802.57002001339,28.02997998661067,12071.913194664463,101.78680533553779,2251.0961327768896,37.10386722311023,4017.55779267062,36.65295812581553,3876.453189241184,22.525066433845495,10145.107114688692,96.28189178277353,8.013637288144992,11.652822993242353,9.296281853695291,28.962742135082408,8.013637288144992,11.652822993241898,6.52655980007421,26.193020081462237
2014,1268.0,1055.0,3922.0,6245.0,1268.0,1054.580360918437,1175.3627760252366,3497.9431369436734,3510.1587677018483,46.0412322981515,5055.334421031232,54.56557896876802,9706.649339924717,45.95066007528294,18272.142528657798,146.55747134220292,3510.1587677018483,46.0412322981515,5054.2276004937285,54.563511221143926,5039.837582090334,34.50344960993243,13604.223950285912,135.1081931292265,8.93736507504127,17.912620842952037,17.92068008867227,44.770666006665124,8.93736507504127,17.910553095328396,11.978383176086936,38.826301346452965
2015,2171.0,1070.0,4268.0,7509.0,2171.0,1069.4063989390643,3464.9616724738676,6705.368071412931,5667.864907645756,59.3350923542439,6105.942242403585,73.95775759641492,13944.89872941644,75.70127058356047,25718.70587946578,208.99412053422202,5667.864907645756,59.3350923542439,6104.245141268757,73.95236938517974,8489.225687260325,50.07701691380862,20261.33573617484,183.36447865323134,13.293860056092399,19.3921786276469,29.750610508277532,62.436649192019104,13.293860056092399,19.38885816403581,15.573567303876189,48.25628552400485
2016,2638.0,1715.0,10751.0,15104.0,2638.0,1708.8449050755867,8251.103494623658,12597.948399699244,8285.266345976637,79.93365402336349,7797.134609701291,97.76539029870855,24653.258359898515,118.34164010148379,40735.65931557645,296.04068442354765,8285.266345976637,79.93365402336349,7789.287504983345,97.75491074617912,16714.25906298961,76.14713580817988,32788.8129139496,253.8357005777143,20.59856166911959,23.80763270229363,42.64036951792332,87.04656388932563,20.59856166911959,23.802541360999385,26.070118894371262,70.47122192448296
2017,2239.0,2366.0,6476.0,11081.0,2239.0,2349.918493572515,5031.598039215686,9620.516532788202,10482.801321469347,121.39867853065334,10124.773893688154,136.12610631184543,31005.853104604073,241.7468953959251,51613.42831976158,499.2716802384166,10482.801321469347,121.39867853065334,10100.896522085097,136.06438721694212,21657.773631209915,164.2306068035614,42241.47147476436,421.6936725511623,41.465024507289854,38.36071601313688,123.4052552944413,203.23099581486895,41.465024507289854,38.309476470763,88.0834709953815,167.857971973448
2018,2418.0,2196.0,6119.0,10733.0,2418.0,2173.8940385168253,4593.103274559195,9184.997313076019,12841.248817284488,180.9511827155129,12262.476647346653,194.42335265334623,36953.22153666931,413.3784633306859,62056.94700130045,788.7529986995505,12841.248817284488,180.9511827155129,12216.664804856438,194.19014296242676,26125.30614601364,289.8013665590297,51183.21976815457,664.9426922369676,59.55250418485957,58.297246341500795,171.63156793476082,289.4813184611339,59.55250418485957,58.12575574548464,125.57075975546832,243.24901968580525
2019,2865.0,2184.0,8462.0,13511.0,2865.0,2183.094583220417,5451.657266811279,10499.751850031696,15626.992537131391,260.2074628686096,14368.962519050367,271.937480949633,45198.204094348854,630.3959056511449,75194.15915053061,1162.5408494693838,15626.992537131391,260.2074628686096,14322.581286039536,271.368244999745,31417.351279673163,449.4134997107867,61366.9251028441,980.9892075791358,79.25628015309667,77.5141282962868,217.01744232045894,373.7878507698333,79.25628015309667,77.17810203731824,159.612133151757,316.0465153421683
2020,3242.0,2347.0,14261.0,19850.0,3242.0,2342.0568215961107,10110.189189189188,15694.246010785298,18766.4034570018,362.7965429981996,16617.669065230326,370.2309347696755,59179.0567448218,910.5432551781996,94563.12926705394,1643.5707329460565,18766.4034570018,362.7965429981996,16566.684987149194,369.32136548619746,41327.31332876233,649.6406398108084,76660.40177291332,1381.7585482952127,102.58908012959,98.29345382004249,280.14734952705476,481.0298834766727,102.58908012959,97.95312048645246,200.22714010002164,400.76934071607684
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18635.476202557395,493.72379744260616,16498.169589014346,489.7304109856559,58791.48801865782,1298.1119813421756,93925.13381022957,2281.5661897704267,18635.476202557395,493.72379744260616,16447.560429594712,488.4459230406792,41050.75798863641,926.195979936725,76133.79462078854,1908.3657004199922,130.92725444440657,119.4994762159804,387.56872616397595,637.9954568243702,130.92725444440657,119.12455755448173,276.5553401259167,526.6071521247795
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18500.879523053376,628.3204769466247,16372.07951649273,615.820483507272,58405.202787630005,1684.3972123699932,93278.16182717611,2928.5381728238863,18500.879523053376,628.3204769466247,16321.842599313137,614.1637533222547,40775.51379440443,1201.4401741687034,75598.23591677094,2443.9244044375955,134.59667950401854,126.0900725216161,386.28523102781764,646.9719830534596,134.59667950401854,125.71783028157552,275.2441942319783,535.5587040176033
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18363.344068125367,765.8559318746338,16235.222031617597,752.6779683824043,58018.22837149861,2071.371628501387,92616.79447124158,3589.9055287584197,18363.344068125367,765.8559318746338,16185.354867219608,750.6514854157831,40500.057242238996,1476.89672633414,75048.75617758397,2993.4041436245607,137.53545492800913,136.8574848751323,386.9744161313938,661.3673559345334,137.53545492800913,136.4877320935284,275.45655216543673,549.4797391869652
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18221.04593460549,908.1540653945121,16092.884923884889,895.0150761151126,57629.63107263069,2459.9689273693075,91943.56193112106,4263.138068878936,18221.04593460549,908.1540653945121,16043.385391186295,892.6209614490963,40224.11076449454,1752.8432040785992,74488.54209028631,3553.6182309222204,142.29813351987832,142.33710773270832,388.5972988679205,673.2325401205162,142.29813351987832,141.96947603331319,275.9464777444591,560.2140872976597
2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18075.43506773779,1053.7649322622092,15937.925112106825,1049.9748878931769,57236.7473862717,2852.852613728297,91250.10756611633,4956.592433883663,18075.43506773779,1053.7649322622092,15888.791773684778,1047.214578950614,39945.948173377794,2031.0057951953422,73910.17501480036,4131.985306408169,145.61086686769704,154.95981177806425,392.8836863589895,693.4543650047272,145.61086686769704,154.59361750151766,278.162591116743,578.3670754859486
2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17919.831914105052,1209.3680858949483,15765.947767298914,1221.9522327010873,56834.78829460439,3254.8117053956084,90520.56797600836,5686.132023991639,17919.831914105052,1209.3680858949483,15717.180377277406,1218.825975357986,39662.08986435795,2314.8641042151867,73299.1021557404,4743.05816546813,155.60315363273912,171.9773448079104,401.95909166731144,729.5395901079755,155.60315363273912,171.611396407372,283.85830901984446,611.072859059961
2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17776.616223395053,1352.583776604948,15616.633718930198,1371.2662810698039,56418.41841370302,3671.1815862969815,89811.66835602825,6395.031643971743,17776.616223395053,1352.583776604948,15568.233993519047,1367.772359116345,39368.989362229026,2607.9646063441105,72713.83957914311,5328.320742065422,143.21569070999976,149.3140483687166,416.3698809013731,708.899619980104,143.21569070999976,148.94638375835893,293.10050212892384,585.2625765972916
2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17602.937181586512,1526.2628184134883,15418.357733423363,1569.5422665766382,55977.05700202361,4112.542997976387,88998.35191703349,7208.348082966506,17602.937181586512,1526.2628184134883,15370.330464645329,1565.6758879900626,39058.456219407046,2918.49774916609,72031.72386563887,6010.436455569667,173.6790418085402,198.27598550683433,441.36141167940514,813.3164389947633,173.6790418085402,197.90352887371773,310.5331428219797,682.1157135042449
2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17407.72821356619,1721.471786433809,15158.350954256875,1829.549045743126,55498.58627441611,4591.013725583885,88064.6654422392,8142.034557760795,17407.72821356619,1721.471786433809,15110.705556063553,1825.3007965718389,38731.58670732658,3245.3672612465525,71250.02047695631,6792.139844252219,195.20896802032075,260.00677916648783,478.4707276074987,933.6864747942891,195.20896802032075,259.62490858177625,326.8695120804623,781.703388682552
2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17125.96173068947,2003.238269310532,14837.484287565683,2150.4157124343183,54949.60802130376,5139.991978696242,86913.05403955892,9293.645960441077,17125.96173068947,2003.238269310532,14790.236868632399,2145.7694840029926,38356.36523410711,3620.5887344660296,70272.56383342897,7769.596487779563,281.7664828767229,320.8666666911922,548.9782531123565,1151.6114026802825,281.7664828767229,320.46868743115374,375.22147321947705,977.4566435273446
2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16943.742089638905,2185.457910361096,14637.09642249974,2350.803577500261,54384.60708912368,5704.992910876317,85965.44560126233,10241.25439873767,16943.742089638905,2185.457910361096,14590.272478559242,2345.7338740761497,37963.32096588508,4013.6330026880532,69497.33553408322,8544.824787125312,182.21964105056395,200.3878650659426,565.0009321800753,947.6084382965928,182.21964105056395,199.96439007315712,393.0442682220237,775.2282993457484
2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16563.791917365517,2565.4080826344834,14168.043577271223,2819.856422728779,53556.64028183616,6532.959718163838,84288.4757764729,11918.224223527097,16563.791917365517,2565.4080826344834,14121.681383170839,2814.324969464553,37456.53729366398,4520.416674909153,68142.01059420031,9900.149727008218,379.9501722733876,469.052845228518,827.9668072875211,1676.9698247894266,379.9501722733876,468.5910953884031,506.78367222109955,1355.3249398829066
2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16337.248172145246,2791.951827854755,13914.434970601149,3073.4650293988525,52832.2365567393,7257.3634432607,83083.9196994857,13122.780300514292,16337.248172145246,2791.951827854755,13868.589721180202,3067.4166314551894,36950.40757759142,5026.546390981719,67156.24547091684,10885.914850291694,226.54374522027138,253.60860667007364,724.4037250968613,1204.5560769871954,226.54374522027138,253.09166199063657,506.1297160725662,985.765123283476
2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15879.30416531607,3249.89583468393,13083.357876727325,3904.5421232726767,51492.30867504756,8597.291324952435,80454.97071709095,15751.729282909044,15879.30416531607,3249.89583468393,13038.106565903598,3897.899786731794,35991.421093535966,5985.53287503717,64908.831824755616,13133.328496452916,457.9440068291751,831.0770938738242,1339.9278816917358,2628.9489823947515,457.9440068291751,830.4831552766045,958.986484055451,2247.4136461612215
2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15275.119880643459,3854.080119356542,12124.451534744221,4863.44846525578,49423.83772503498,10665.762274965018,76823.40914042266,19383.290859577333,15275.119880643459,3854.080119356542,12079.898460441795,4856.107892193597,34494.025020529974,7482.928948043162,61849.04336161522,16193.11695959331,604.1842846726122,958.9063419831036,2068.4709500125828,3631.5615766682895,604.1842846726122,958.2081054618029,1497.3960730059916,3059.788463140394
2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14960.476022789344,4168.723977210657,11867.188976416654,5120.711023583348,48442.48620974541,11647.113790254589,75270.1512089514,20936.548791048597,14960.476022789344,4168.723977210657,11823.471599373643,5112.534753261749,33828.811241551426,8148.14272702171,60612.7588637144,17429.401457494132,314.6438578541147,257.2625583275676,981.3515152895707,1553.2579314712639,314.6438578541147,256.426861068152,665.2137789785484,1236.2844979008223
2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13984.013614199408,5145.186385800593,10730.515718222143,6257.384281777859,45132.853756737415,14956.746243262583,69847.38308915896,26359.316910841037,13984.013614199408,5145.186385800593,10688.322597782326,6247.683754853066,31688.899677319187,10288.05429125395,56361.2358893009,21680.92443190763,976.4624085899359,1136.6732581945107,3309.6324530079946,5422.768119792439,976.4624085899359,1135.1490015913168,2139.9115642322395,4251.5229744134995
2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13565.78220647386,5563.417793526141,10416.143374360223,6571.756625639779,43866.972642905304,16222.627357094694,67848.89822373941,28357.80177626059,13565.78220647386,5563.417793526141,10375.142319712359,6560.864032923033,30824.12143587306,11152.832532700075,54765.04596205927,23277.114359149266,418.2314077255487,314.37234386191994,1265.8811138321107,1998.484865419552,418.2314077255487,313.18027806996724,864.7782414461253,1596.189927241634
2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13060.099970697365,6069.100029302635,10035.99480719826,6951.905192801742,42342.84259895949,17746.757401040508,65438.937376855116,30767.76262314488,13060.099970697365,6069.100029302635,9996.445399378837,6939.560953256554,29781.62703135128,12195.326937221856,52838.17240142747,25203.98791978106,505.68223577649405,380.148567161963,1524.1300439458137,2409.9608468842926,505.68223577649405,378.6969203335211,1042.4944045217817,1926.8735606317932
2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11671.807995258327,7457.392004741674,8928.928584109311,8058.97141589069,38101.494419644274,21988.105580355725,58702.230999011925,37504.46900098807,11671.807995258327,7457.392004741674,8891.395316201893,8044.611036433498,27808.940978199065,14168.01299037407,48372.14428965927,29670.01603154926,1388.2919754390387,1107.0662230889484,4241.348179315217,6736.706377843191,1388.2919754390387,1105.050083176944,1972.6860531522143,4466.0281117682025
2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11056.055867275829,8073.144132724172,8471.988533086058,8515.911466913944,36261.812673496075,23827.787326503923,55789.85707385797,40416.842926142024,11056.055867275829,8073.144132724172,8436.524935945028,8499.481416690363,26427.80035821434,15549.153610358797,45920.38116143518,32121.779159773352,615.7521279824978,456.94005102325355,1839.6817461481987,2912.373925153952,615.7521279824978,454.87038025686525,1381.140619984726,2451.763128224091
2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10339.2110701925,8789.988929807501,7937.499869217345,9050.400130782657,34119.45098286624,25970.149017133757,52396.16192227609,43810.538077723904,10339.2110701925,8789.988929807501,7904.473575393887,9031.532777241504,24821.55938026109,17155.394588312047,43065.24402584746,34976.91629536107,716.8447970833295,534.488663868713,2142.361690629834,3393.69515158188,716.8447970833295,532.0513605511405,1606.24097795325,2855.13713558772
2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8525.633580913844,10603.566419086157,6833.852283800968,10154.047716199035,29715.520669017416,30374.079330982582,45075.00653373224,51131.69346626776,8525.633580913844,10603.566419086157,6803.907598106294,10132.098754529097,21401.51686812045,20575.437100452687,36731.05804714058,41311.102274067955,1813.5774892786558,1103.6475854163782,4403.930313848825,7321.155388543855,1813.5774892786558,1100.5659772875933,3420.0425121406406,6334.185978706882
2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6739.748923430764,12389.451076569236,5548.561602277772,11439.33839772223,23013.523909069754,37076.07609093025,35301.8344347783,60904.8655652217,6739.748923430764,12389.451076569236,5524.210167805928,11411.796184829464,16331.631901265655,25645.322067307483,28595.59099250234,49446.56932870619,1785.8846574830786,1285.2906815231945,6701.996759947666,9773.172098953939,1785.8846574830786,1279.6974303003662,5069.8849668547955,8135.467054638233
2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6156.48225384638,12972.71774615362,5032.73327298387,11955.16672701613,21273.937903199578,38815.66209680042,32463.15343002983,63743.54656997017,6156.48225384638,12972.71774615362,5011.283452380151,11924.722900255241,15081.998392834575,26894.95557573856,26249.764099061103,51792.39622214743,583.2666695843836,515.8283292939013,1739.5860058701728,2838.6810047484687,583.2666695843836,512.9267154257777,1249.6335084310776,2345.826893441241
2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4786.930225521585,14342.269774478416,3698.581553446429,13289.318446553572,17241.34094036129,42848.25905963871,25726.85271932931,70479.84728067068,4786.930225521585,14342.269774478416,3685.484600181567,13250.521752453824,12063.813744277979,29913.14022429516,20536.228569981125,57505.93175122741,1369.552028324797,1334.1517195374417,4032.596962838288,6736.300710700518,1369.552028324797,1325.7988521985826,3018.1846485565984,5713.535529079978
