,2030,2050
WasteAll_Module_sim1_Residential c-Si_[Tonnes],0.04937187225220179,1.0980552487410882
WasteAll_Module_sim1_Commercial c-Si_[Tonnes],0.07713818359171122,1.0256452290839422
WasteAll_Module_sim1_Utility c-Si_[Tonnes],0.028192574178812334,2.2360438517331147
WasteAll_Module_sim1_All Sector c-Si Installs_[MWdc]_[Tonnes],0.1547026300227253,4.359744329558144
