Technology,Year,Material,Total Demand,MC_iteration
SolarPV,2036,Ag,2618.48808,3
SolarPV,2037,Ag,2618.48808,3
SolarPV,2038,Ag,2618.48808,3
SolarPV,2039,Ag,2618.48808,3
SolarPV,2040,Ag,2618.48808,3
SolarPV,2041,Ag,2883.58182,3
SolarPV,2042,Ag,2883.58182,3
SolarPV,2043,Ag,2883.58182,3
SolarPV,2044,Ag,2883.58182,3
SolarPV,2045,Ag,2883.58182,3
SolarPV,2046,Ag,2883.58182,3
SolarPV,2047,Ag,2883.58182,3
SolarPV,2048,Ag,2883.58182,3
SolarPV,2049,Ag,2883.58182,3
SolarPV,2050,Ag,2883.58182,3
SolarPV,2000,Ag,,4
SolarPV,2001,Ag,,4
SolarPV,2002,Ag,,4
SolarPV,2003,Ag,,4
SolarPV,2004,Ag,,4
SolarPV,2005,Ag,,4
SolarPV,2006,Ag,37.063848,4
SolarPV,2007,Ag,37.063848,4
SolarPV,2008,Ag,37.063848,4
SolarPV,2009,Ag,37.063848,4
SolarPV,2010,Ag,37.063848,4
SolarPV,2011,Ag,85.078353,4
SolarPV,2012,Ag,85.078353,4
SolarPV,2013,Ag,85.078353,4
SolarPV,2014,Ag,85.078353,4
SolarPV,2015,Ag,85.078353,4
SolarPV,2016,Ag,85.078353,4
SolarPV,2017,Ag,85.078353,4
SolarPV,2018,Ag,85.078353,4
SolarPV,2019,Ag,85.078353,4
SolarPV,2020,Ag,85.078353,4
SolarPV,2021,Ag,1628.673195,4
SolarPV,2022,Ag,1628.673195,4
SolarPV,2023,Ag,1628.673195,4
SolarPV,2024,Ag,1628.673195,4
SolarPV,2025,Ag,1628.673195,4
SolarPV,2026,Ag,1628.673195,4
SolarPV,2027,Ag,1628.673195,4
SolarPV,2028,Ag,1628.673195,4
SolarPV,2029,Ag,1628.673195,4
SolarPV,2030,Ag,1628.673195,4
SolarPV,2031,Ag,2668.707168,4
SolarPV,2032,Ag,2668.707168,4
SolarPV,2033,Ag,2668.707168,4
SolarPV,2034,Ag,2668.707168,4
SolarPV,2035,Ag,2668.707168,4
SolarPV,2036,Ag,2618.48808,4
SolarPV,2037,Ag,2618.48808,4
SolarPV,2038,Ag,2618.48808,4
SolarPV,2039,Ag,2618.48808,4
SolarPV,2040,Ag,2618.48808,4
SolarPV,2041,Ag,2883.58182,4
SolarPV,2042,Ag,2883.58182,4
SolarPV,2043,Ag,2883.58182,4
SolarPV,2044,Ag,2883.58182,4
SolarPV,2045,Ag,2883.58182,4
SolarPV,2046,Ag,2883.58182,4
SolarPV,2047,Ag,2883.58182,4
SolarPV,2048,Ag,2883.58182,4
SolarPV,2049,Ag,2883.58182,4
SolarPV,2050,Ag,2883.58182,4
SolarPV,2000,Ag,,5
SolarPV,2001,Ag,,5
SolarPV,2002,Ag,,5
SolarPV,2003,Ag,,5
SolarPV,2004,Ag,,5
SolarPV,2005,Ag,,5
SolarPV,2006,Ag,37.063848,5
SolarPV,2007,Ag,37.063848,5
SolarPV,2008,Ag,37.063848,5
SolarPV,2009,Ag,37.063848,5
SolarPV,2010,Ag,37.063848,5
SolarPV,2011,Ag,85.078353,5
SolarPV,2012,Ag,85.078353,5
SolarPV,2013,Ag,85.078353,5
SolarPV,2014,Ag,85.078353,5
SolarPV,2015,Ag,85.078353,5
SolarPV,2016,Ag,85.078353,5
SolarPV,2017,Ag,85.078353,5
SolarPV,2018,Ag,85.078353,5
SolarPV,2019,Ag,85.078353,5
SolarPV,2020,Ag,85.078353,5
SolarPV,2021,Ag,1628.673195,5
SolarPV,2022,Ag,1628.673195,5
SolarPV,2023,Ag,1628.673195,5
SolarPV,2024,Ag,1628.673195,5
SolarPV,2025,Ag,1628.673195,5
SolarPV,2026,Ag,1628.673195,5
SolarPV,2027,Ag,1628.673195,5
SolarPV,2028,Ag,1628.673195,5
SolarPV,2029,Ag,1628.673195,5
SolarPV,2030,Ag,1628.673195,5
SolarPV,2031,Ag,2668.707168,5
SolarPV,2032,Ag,2668.707168,5
SolarPV,2033,Ag,2668.707168,5
SolarPV,2034,Ag,2668.707168,5
SolarPV,2035,Ag,2668.707168,5
SolarPV,2036,Ag,2618.48808,5
SolarPV,2037,Ag,2618.48808,5
SolarPV,2038,Ag,2618.48808,5
SolarPV,2039,Ag,2618.48808,5
SolarPV,2040,Ag,2618.48808,5
SolarPV,2041,Ag,2883.58182,5
SolarPV,2042,Ag,2883.58182,5
SolarPV,2043,Ag,2883.58182,5
SolarPV,2044,Ag,2883.58182,5
SolarPV,2045,Ag,2883.58182,5
SolarPV,2046,Ag,2883.58182,5
SolarPV,2047,Ag,2883.58182,5
SolarPV,2048,Ag,2883.58182,5
SolarPV,2049,Ag,2883.58182,5
SolarPV,2050,Ag,2883.58182,5
SolarPV,2000,Ag,,6
SolarPV,2001,Ag,,6
SolarPV,2002,Ag,,6
SolarPV,2003,Ag,,6
SolarPV,2004,Ag,,6
SolarPV,2005,Ag,,6
SolarPV,2006,Ag,37.063848,6
SolarPV,2007,Ag,37.063848,6
SolarPV,2008,Ag,37.063848,6
SolarPV,2009,Ag,37.063848,6
SolarPV,2010,Ag,37.063848,6
SolarPV,2011,Ag,85.078353,6
SolarPV,2012,Ag,85.078353,6
SolarPV,2013,Ag,85.078353,6
SolarPV,2014,Ag,85.078353,6
SolarPV,2015,Ag,85.078353,6
SolarPV,2016,Ag,85.078353,6
SolarPV,2017,Ag,85.078353,6
SolarPV,2018,Ag,85.078353,6
SolarPV,2019,Ag,85.078353,6
SolarPV,2020,Ag,85.078353,6
SolarPV,2021,Ag,1628.673195,6
SolarPV,2022,Ag,1628.673195,6
SolarPV,2023,Ag,1628.673195,6
SolarPV,2024,Ag,1628.673195,6
SolarPV,2025,Ag,1628.673195,6
SolarPV,2026,Ag,1628.673195,6
SolarPV,2027,Ag,1628.673195,6
SolarPV,2028,Ag,1628.673195,6
SolarPV,2029,Ag,1628.673195,6
SolarPV,2030,Ag,1628.673195,6
SolarPV,2031,Ag,2668.707168,6
SolarPV,2032,Ag,2668.707168,6
SolarPV,2033,Ag,2668.707168,6
SolarPV,2034,Ag,2668.707168,6
SolarPV,2035,Ag,2668.707168,6
SolarPV,2036,Ag,2618.48808,6
SolarPV,2037,Ag,2618.48808,6
SolarPV,2038,Ag,2618.48808,6
SolarPV,2039,Ag,2618.48808,6
SolarPV,2040,Ag,2618.48808,6
SolarPV,2041,Ag,2883.58182,6
SolarPV,2042,Ag,2883.58182,6
SolarPV,2043,Ag,2883.58182,6
SolarPV,2044,Ag,2883.58182,6
SolarPV,2045,Ag,2883.58182,6
SolarPV,2046,Ag,2883.58182,6
SolarPV,2047,Ag,2883.58182,6
SolarPV,2048,Ag,2883.58182,6
SolarPV,2049,Ag,2883.58182,6
SolarPV,2050,Ag,2883.58182,6
SolarPV,2000,Ag,,7
SolarPV,2001,Ag,,7
SolarPV,2002,Ag,,7
SolarPV,2003,Ag,,7
SolarPV,2004,Ag,,7
SolarPV,2005,Ag,,7
SolarPV,2006,Ag,37.063848,7
SolarPV,2007,Ag,37.063848,7
SolarPV,2008,Ag,37.063848,7
SolarPV,2009,Ag,37.063848,7
SolarPV,2010,Ag,37.063848,7
SolarPV,2011,Ag,85.078353,7
SolarPV,2012,Ag,85.078353,7
SolarPV,2013,Ag,85.078353,7
SolarPV,2014,Ag,85.078353,7
SolarPV,2015,Ag,85.078353,7
SolarPV,2016,Ag,85.078353,7
SolarPV,2017,Ag,85.078353,7
SolarPV,2018,Ag,85.078353,7
SolarPV,2019,Ag,85.078353,7
SolarPV,2020,Ag,85.078353,7
SolarPV,2021,Ag,1628.673195,7
SolarPV,2022,Ag,1628.673195,7
SolarPV,2023,Ag,1628.673195,7
SolarPV,2024,Ag,1628.673195,7
SolarPV,2025,Ag,1628.673195,7
SolarPV,2026,Ag,1628.673195,7
SolarPV,2027,Ag,1628.673195,7
SolarPV,2028,Ag,1628.673195,7
SolarPV,2029,Ag,1628.673195,7
SolarPV,2030,Ag,1628.673195,7
SolarPV,2031,Ag,2668.707168,7
SolarPV,2032,Ag,2668.707168,7
SolarPV,2033,Ag,2668.707168,7
SolarPV,2034,Ag,2668.707168,7
SolarPV,2035,Ag,2668.707168,7
SolarPV,2036,Ag,2618.48808,7
SolarPV,2037,Ag,2618.48808,7
SolarPV,2038,Ag,2618.48808,7
SolarPV,2039,Ag,2618.48808,7
SolarPV,2040,Ag,2618.48808,7
SolarPV,2041,Ag,2883.58182,7
SolarPV,2042,Ag,2883.58182,7
SolarPV,2043,Ag,2883.58182,7
SolarPV,2044,Ag,2883.58182,7
SolarPV,2045,Ag,2883.58182,7
SolarPV,2046,Ag,2883.58182,7
SolarPV,2047,Ag,2883.58182,7
SolarPV,2048,Ag,2883.58182,7
SolarPV,2049,Ag,2883.58182,7
SolarPV,2050,Ag,2883.58182,7
SolarPV,2000,Ag,,8
SolarPV,2001,Ag,,8
SolarPV,2002,Ag,,8
SolarPV,2003,Ag,,8
SolarPV,2004,Ag,,8
SolarPV,2005,Ag,,8
SolarPV,2006,Ag,37.063848,8
SolarPV,2007,Ag,37.063848,8
SolarPV,2008,Ag,37.063848,8
SolarPV,2009,Ag,37.063848,8
SolarPV,2010,Ag,37.063848,8
SolarPV,2011,Ag,85.078353,8
SolarPV,2012,Ag,85.078353,8
SolarPV,2013,Ag,85.078353,8
SolarPV,2014,Ag,85.078353,8
SolarPV,2015,Ag,85.078353,8
SolarPV,2016,Ag,85.078353,8
SolarPV,2017,Ag,85.078353,8
SolarPV,2018,Ag,85.078353,8
SolarPV,2019,Ag,85.078353,8
SolarPV,2020,Ag,85.078353,8
SolarPV,2021,Ag,1628.673195,8
SolarPV,2022,Ag,1628.673195,8
SolarPV,2023,Ag,1628.673195,8
SolarPV,2024,Ag,1628.673195,8
SolarPV,2025,Ag,1628.673195,8
SolarPV,2026,Ag,1628.673195,8
SolarPV,2027,Ag,1628.673195,8
SolarPV,2028,Ag,1628.673195,8
SolarPV,2029,Ag,1628.673195,8
SolarPV,2030,Ag,1628.673195,8
SolarPV,2031,Ag,2668.707168,8
SolarPV,2032,Ag,2668.707168,8
SolarPV,2033,Ag,2668.707168,8
SolarPV,2034,Ag,2668.707168,8
SolarPV,2035,Ag,2668.707168,8
SolarPV,2036,Ag,2618.48808,8
SolarPV,2037,Ag,2618.48808,8
SolarPV,2038,Ag,2618.48808,8
SolarPV,2039,Ag,2618.48808,8
SolarPV,2040,Ag,2618.48808,8
SolarPV,2041,Ag,2883.58182,8
SolarPV,2042,Ag,2883.58182,8
SolarPV,2043,Ag,2883.58182,8
SolarPV,2044,Ag,2883.58182,8
SolarPV,2045,Ag,2883.58182,8
SolarPV,2046,Ag,2883.58182,8
SolarPV,2047,Ag,2883.58182,8
SolarPV,2048,Ag,2883.58182,8
SolarPV,2049,Ag,2883.58182,8
SolarPV,2050,Ag,2883.58182,8
SolarPV,2000,Ag,,9
SolarPV,2001,Ag,,9
SolarPV,2002,Ag,,9
SolarPV,2003,Ag,,9
SolarPV,2004,Ag,,9
SolarPV,2005,Ag,,9
SolarPV,2006,Ag,37.063848,9
SolarPV,2007,Ag,37.063848,9
SolarPV,2008,Ag,37.063848,9
SolarPV,2009,Ag,37.063848,9
SolarPV,2010,Ag,37.063848,9
SolarPV,2011,Ag,85.078353,9
SolarPV,2012,Ag,85.078353,9
SolarPV,2013,Ag,85.078353,9
SolarPV,2014,Ag,85.078353,9
SolarPV,2015,Ag,85.078353,9
SolarPV,2016,Ag,85.078353,9
SolarPV,2017,Ag,85.078353,9
SolarPV,2018,Ag,85.078353,9
SolarPV,2019,Ag,85.078353,9
SolarPV,2020,Ag,85.078353,9
SolarPV,2021,Ag,1628.673195,9
SolarPV,2022,Ag,1628.673195,9
SolarPV,2023,Ag,1628.673195,9
SolarPV,2024,Ag,1628.673195,9
SolarPV,2025,Ag,1628.673195,9
SolarPV,2026,Ag,1628.673195,9
SolarPV,2027,Ag,1628.673195,9
SolarPV,2028,Ag,1628.673195,9
SolarPV,2029,Ag,1628.673195,9
SolarPV,2030,Ag,1628.673195,9
SolarPV,2031,Ag,2668.707168,9
SolarPV,2032,Ag,2668.707168,9
SolarPV,2033,Ag,2668.707168,9
SolarPV,2034,Ag,2668.707168,9
SolarPV,2035,Ag,2668.707168,9
SolarPV,2036,Ag,2618.48808,9
SolarPV,2037,Ag,2618.48808,9
SolarPV,2038,Ag,2618.48808,9
SolarPV,2039,Ag,2618.48808,9
SolarPV,2040,Ag,2618.48808,9
SolarPV,2041,Ag,2883.58182,9
SolarPV,2042,Ag,2883.58182,9
SolarPV,2043,Ag,2883.58182,9
SolarPV,2044,Ag,2883.58182,9
SolarPV,2045,Ag,2883.58182,9
SolarPV,2046,Ag,2883.58182,9
SolarPV,2047,Ag,2883.58182,9
SolarPV,2048,Ag,2883.58182,9
SolarPV,2049,Ag,2883.58182,9
SolarPV,2050,Ag,2883.58182,9
SolarPV,2000,Ag,,10
SolarPV,2001,Ag,,10
SolarPV,2002,Ag,,10
SolarPV,2003,Ag,,10
SolarPV,2004,Ag,,10
SolarPV,2005,Ag,,10
SolarPV,2006,Ag,37.063848,10
SolarPV,2007,Ag,37.063848,10
SolarPV,2008,Ag,37.063848,10
SolarPV,2009,Ag,37.063848,10
SolarPV,2010,Ag,37.063848,10
SolarPV,2011,Ag,85.078353,10
SolarPV,2012,Ag,85.078353,10
SolarPV,2013,Ag,85.078353,10
SolarPV,2014,Ag,85.078353,10
SolarPV,2015,Ag,85.078353,10
SolarPV,2016,Ag,85.078353,10
SolarPV,2017,Ag,85.078353,10
SolarPV,2018,Ag,85.078353,10
SolarPV,2019,Ag,85.078353,10
SolarPV,2020,Ag,85.078353,10
SolarPV,2021,Ag,1628.673195,10
SolarPV,2022,Ag,1628.673195,10
SolarPV,2023,Ag,1628.673195,10
SolarPV,2024,Ag,1628.673195,10
SolarPV,2025,Ag,1628.673195,10
SolarPV,2026,Ag,1628.673195,10
SolarPV,2027,Ag,1628.673195,10
SolarPV,2028,Ag,1628.673195,10
SolarPV,2029,Ag,1628.673195,10
SolarPV,2030,Ag,1628.673195,10
SolarPV,2031,Ag,2668.707168,10
SolarPV,2032,Ag,2668.707168,10
SolarPV,2033,Ag,2668.707168,10
SolarPV,2034,Ag,2668.707168,10
SolarPV,2035,Ag,2668.707168,10
SolarPV,2036,Ag,2618.48808,10
SolarPV,2037,Ag,2618.48808,10
SolarPV,2038,Ag,2618.48808,10
SolarPV,2039,Ag,2618.48808,10
SolarPV,2040,Ag,2618.48808,10
SolarPV,2041,Ag,2883.58182,10
SolarPV,2042,Ag,2883.58182,10
SolarPV,2043,Ag,2883.58182,10
SolarPV,2044,Ag,2883.58182,10
SolarPV,2045,Ag,2883.58182,10
SolarPV,2046,Ag,2883.58182,10
SolarPV,2047,Ag,2883.58182,10
SolarPV,2048,Ag,2883.58182,10
SolarPV,2049,Ag,2883.58182,10
SolarPV,2050,Ag,2883.58182,10
SolarPV,2000,Ag,,11
SolarPV,2001,Ag,,11
SolarPV,2002,Ag,,11
SolarPV,2003,Ag,,11
SolarPV,2004,Ag,,11
SolarPV,2005,Ag,,11
SolarPV,2006,Ag,37.063848,11
SolarPV,2007,Ag,37.063848,11
SolarPV,2008,Ag,37.063848,11
SolarPV,2009,Ag,37.063848,11
SolarPV,2010,Ag,37.063848,11
SolarPV,2011,Ag,85.078353,11
SolarPV,2012,Ag,85.078353,11
SolarPV,2013,Ag,85.078353,11
SolarPV,2014,Ag,85.078353,11
SolarPV,2015,Ag,85.078353,11
SolarPV,2016,Ag,85.078353,11
SolarPV,2017,Ag,85.078353,11
SolarPV,2018,Ag,85.078353,11
SolarPV,2019,Ag,85.078353,11
SolarPV,2020,Ag,85.078353,11
SolarPV,2021,Ag,1628.673195,11
SolarPV,2022,Ag,1628.673195,11
SolarPV,2023,Ag,1628.673195,11
SolarPV,2024,Ag,1628.673195,11
SolarPV,2025,Ag,1628.673195,11
SolarPV,2026,Ag,1628.673195,11
SolarPV,2027,Ag,1628.673195,11
SolarPV,2028,Ag,1628.673195,11
SolarPV,2029,Ag,1628.673195,11
SolarPV,2030,Ag,1628.673195,11
SolarPV,2031,Ag,2668.707168,11
SolarPV,2032,Ag,2668.707168,11
SolarPV,2033,Ag,2668.707168,11
SolarPV,2034,Ag,2668.707168,11
SolarPV,2035,Ag,2668.707168,11
SolarPV,2036,Ag,2618.48808,11
SolarPV,2037,Ag,2618.48808,11
SolarPV,2038,Ag,2618.48808,11
SolarPV,2039,Ag,2618.48808,11
SolarPV,2040,Ag,2618.48808,11
SolarPV,2041,Ag,2883.58182,11
SolarPV,2042,Ag,2883.58182,11
SolarPV,2043,Ag,2883.58182,11
SolarPV,2044,Ag,2883.58182,11
SolarPV,2045,Ag,2883.58182,11
SolarPV,2046,Ag,2883.58182,11
SolarPV,2047,Ag,2883.58182,11
SolarPV,2048,Ag,2883.58182,11
SolarPV,2049,Ag,2883.58182,11
SolarPV,2050,Ag,2883.58182,11
SolarPV,2000,Ag,,12
SolarPV,2001,Ag,,12
SolarPV,2002,Ag,,12
SolarPV,2003,Ag,,12
SolarPV,2004,Ag,,12
SolarPV,2005,Ag,,12
SolarPV,2006,Ag,37.063848,12
SolarPV,2007,Ag,37.063848,12
SolarPV,2008,Ag,37.063848,12
SolarPV,2009,Ag,37.063848,12
SolarPV,2010,Ag,37.063848,12
SolarPV,2011,Ag,85.078353,12
SolarPV,2012,Ag,85.078353,12
SolarPV,2013,Ag,85.078353,12
SolarPV,2014,Ag,85.078353,12
SolarPV,2015,Ag,85.078353,12
SolarPV,2016,Ag,85.078353,12
SolarPV,2017,Ag,85.078353,12
SolarPV,2018,Ag,85.078353,12
SolarPV,2019,Ag,85.078353,12
SolarPV,2020,Ag,85.078353,12
SolarPV,2021,Ag,1628.673195,12
SolarPV,2022,Ag,1628.673195,12
SolarPV,2023,Ag,1628.673195,12
SolarPV,2024,Ag,1628.673195,12
SolarPV,2025,Ag,1628.673195,12
SolarPV,2026,Ag,1628.673195,12
SolarPV,2027,Ag,1628.673195,12
SolarPV,2028,Ag,1628.673195,12
SolarPV,2029,Ag,1628.673195,12
SolarPV,2030,Ag,1628.673195,12
SolarPV,2031,Ag,2668.707168,12
SolarPV,2032,Ag,2668.707168,12
SolarPV,2033,Ag,2668.707168,12
SolarPV,2034,Ag,2668.707168,12
SolarPV,2035,Ag,2668.707168,12
SolarPV,2036,Ag,2618.48808,12
SolarPV,2037,Ag,2618.48808,12
SolarPV,2038,Ag,2618.48808,12
SolarPV,2039,Ag,2618.48808,12
SolarPV,2040,Ag,2618.48808,12
SolarPV,2041,Ag,2883.58182,12
SolarPV,2042,Ag,2883.58182,12
SolarPV,2043,Ag,2883.58182,12
SolarPV,2044,Ag,2883.58182,12
SolarPV,2045,Ag,2883.58182,12
SolarPV,2046,Ag,2883.58182,12
SolarPV,2047,Ag,2883.58182,12
SolarPV,2048,Ag,2883.58182,12
SolarPV,2049,Ag,2883.58182,12
SolarPV,2050,Ag,2883.58182,12
SolarPV,2000,Ag,,13
SolarPV,2001,Ag,,13
SolarPV,2002,Ag,,13
SolarPV,2003,Ag,,13
SolarPV,2004,Ag,,13
SolarPV,2005,Ag,,13
SolarPV,2006,Ag,37.063848,13
SolarPV,2007,Ag,37.063848,13
SolarPV,2008,Ag,37.063848,13
SolarPV,2009,Ag,37.063848,13
SolarPV,2010,Ag,37.063848,13
SolarPV,2011,Ag,85.078353,13
SolarPV,2012,Ag,85.078353,13
SolarPV,2013,Ag,85.078353,13
SolarPV,2014,Ag,85.078353,13
SolarPV,2015,Ag,85.078353,13
SolarPV,2016,Ag,85.078353,13
SolarPV,2017,Ag,85.078353,13
SolarPV,2018,Ag,85.078353,13
SolarPV,2019,Ag,85.078353,13
SolarPV,2020,Ag,85.078353,13
SolarPV,2021,Ag,1628.673195,13
SolarPV,2022,Ag,1628.673195,13
SolarPV,2023,Ag,1628.673195,13
SolarPV,2024,Ag,1628.673195,13
SolarPV,2025,Ag,1628.673195,13
SolarPV,2026,Ag,1628.673195,13
SolarPV,2027,Ag,1628.673195,13
SolarPV,2028,Ag,1628.673195,13
SolarPV,2029,Ag,1628.673195,13
SolarPV,2030,Ag,1628.673195,13
