,E_reduce_sum_kWhpkg,E_FuelFraction,E_refineSiemens_kWhpkg,E_refine_FuelFraction,E_Ingot_kWhpkg,E_Ingot_FuelFraction,E_Wafering_kWhpkg,E_Wafer_FuelFraction,E_cellProcess_kWhpkg,E_cell_FuelFraction
1995,47.74153846153847,70.90583913379737,190.29285863152472,31.0,185.431125,0.0,219.25,14.75,64.06773476768285,10.0
1996,46.52273504273505,70.83385386429941,183.56440706865396,31.0,140.9198125,0.0,219.25,14.75,57.792434096103534,10.0
1997,45.303931623931625,70.75799538162005,177.02092900505522,31.0,116.1695,0.0,219.25,14.75,51.91780359868426,10.0
1998,44.08512820512821,70.67794244236094,170.66242444055388,31.0,87.85885416666667,0.0,219.25,14.75,46.44384327530861,10.0
1999,42.86632478632479,70.59333726791299,164.48889337526634,31.0,61.960875,0.0,219.25,14.75,41.370553126093,10.0
2000,41.64752136752137,70.5037801984912,158.5003358091344,31.0,53.5919375,0.0,113.0,14.75,36.69793315092102,10.0
2001,40.42871794871795,70.40882338018164,152.6967517422163,31.0,57.5046875,0.0,84.33333333333333,14.75,32.42598334979266,10.0
2002,39.209914529914535,70.30796327459477,147.07814117439557,31.0,37.88055555555555,0.0,55.666666666666664,14.75,28.554703722940758,10.0
2003,37.99111111111111,70.2006317267197,141.64450410584686,31.0,20.184948979591837,0.0,27.0,14.75,25.084094270132482,10.0
2004,36.77230769230769,70.0861852564639,136.39584053639555,31.0,20.0075,0.0,17.655,14.75,22.014154991367832,10.0
2005,36.959434996615386,67.30247739689018,131.33215046615805,31.0,42.6103375,0.0,8.31,14.75,19.344885886763223,10.0
2006,36.22472379692308,66.18938825134583,126.45343389507616,31.0,36.662125,0.0,8.31,14.75,17.07628695620224,10.0
2007,35.349779875230766,65.28818807554202,121.75969082326628,31.0,41.888888888888886,0.0,8.31,14.75,15.208358199801296,10.0
2008,34.53070075553846,64.23715121964536,117.2509212504956,31.0,47.26136363636365,0.0,8.31,14.75,13.741099617560394,10.0
2009,33.68902125784616,63.177395362559416,112.92712517699692,31.0,47.15625,0.0,8.31,14.75,12.674511209363118,10.0
2010,32.77721064415385,62.19612177337588,108.78830260265386,31.0,45.07967171717172,0.0,8.31,14.75,12.008592975325882,10.0
2011,31.85316669646154,61.182179229377674,104.8344535275246,31.0,36.911875,0.0,8.31,14.75,11.743344915332273,10.0
2012,30.947017380769232,60.072894915946605,101.06557795149274,31.0,36.6274375,0.0,8.31,14.75,11.878767029382288,10.0
2013,30.053756289076922,58.871432751677354,97.48167587467469,31.0,32.0764375,0.0,8.31,14.75,12.41485931770876,10.0
2014,29.214156331384615,57.490568698509435,94.08274729707045,31.0,30.751444723618082,0.0,8.31,14.75,13.351621780078858,10.0
2015,28.27858938369231,56.2181235138277,90.86879221856361,31.0,31.721838750000003,0.0,8.31,14.75,14.689054416492581,10.0
2016,27.383319046,54.77787398526153,87.83981063932879,31.0,27.180403333333327,0.0,8.31,14.75,16.42715722718276,10.0
2017,25.875541982666665,52.430463778322455,84.99580255919136,31.0,23.778026149128358,0.0,8.31,14.75,18.565930211683735,10.0
2018,24.50215296933333,49.5194579371017,82.33676797832595,31.0,25.13337263757875,0.0,8.31,14.75,21.10537337057758,10.0
2019,22.954751332999997,46.613443311919326,79.86270689649973,31.0,25.3660359375,0.0,8.31,14.75,24.045486703398637,10.0
2020,21.407349696666664,43.28731392709288,77.57361931400374,31.0,34.3795378125,0.0,8.31,14.75,27.38627021049615,10.0
2021,19.859948060333334,39.44286918342452,75.46950523054693,31.0,36.052416666666666,0.0,8.31,14.75,31.127723891637288,10.0
2022,18.312546424,34.94871686229452,75.46950523054693,31.0,35.87183333333333,0.0,8.31,14.75,31.127723891637288,10.0
2023,18.198478121,35.167775884593155,75.46950523054693,31.0,35.691250000000004,0.0,8.31,14.75,31.127723891637288,10.0
2024,18.084409817999997,35.38959835797281,75.46950523054693,31.0,36.0975625,0.0,8.31,14.75,31.127723891637288,10.0
2025,17.970341515,35.61423690617045,75.46950523054693,31.0,36.503875,0.0,8.31,14.75,31.127723891637288,10.0
2026,17.856273211999998,35.84174549759348,75.46950523054693,31.0,36.68445833333333,0.0,8.31,14.75,31.127723891637288,10.0
2027,17.742204909,36.07217948854544,75.46950523054693,31.0,36.86504166666666,0.0,8.31,14.75,31.127723891637288,10.0
2028,17.628136605999998,36.305595668130145,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2029,17.514068303000002,36.54205230491044,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2030,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2031,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2032,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2033,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2034,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2035,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2036,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2037,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2038,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2039,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2040,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2041,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2042,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2043,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2044,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2045,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2046,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2047,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2048,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2049,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
2050,17.4,36.781609195402304,75.46950523054693,31.0,37.045624999999994,0.0,8.31,14.75,31.127723891637288,10.0
