year,E_mfg_glass_kWhpkg,Prct_fuel
1995,4.5917236284000005,80.0396604287927
1996,4.5917236284000005,80.0396604287927
1997,4.5917236284000005,80.0396604287927
1998,4.539362517288889,80.02668261748599
1999,4.487001406177778,80.01543797640264
2000,4.434640295066666,80.00598789770481
2001,4.382279183955555,79.99839670770068
2002,4.3187236284,80.2000787989673
2003,4.2551680728444445,80.40993256208942
2004,4.191612517288888,80.6283297073402
2005,4.128056961733334,80.85566483639482
2006,4.0645014061777776,81.09235723206527
2007,4.022056961733334,81.47572327239627
2008,3.979612517288889,81.86726687198964
2009,3.9371680728444445,82.26725250415723
2010,3.8947236284,82.67595617106252
2011,3.8522791839555555,83.0936660388457
2012,3.809834739511111,83.52068311520314
2013,3.767390295066667,83.9573219727697
2014,3.7249458506222224,84.4039115219573
2015,3.682501406177778,84.86079583723956
2016,3.640056961733334,85.32833504124548
2017,3.5976125172888893,85.80690625143589
2018,3.555168072844445,86.29690459459297
2019,3.5127236284000003,86.79874429485874
2020,3.5127236284000003,86.79874429485874
2021,3.5127236284000003,86.79874429485874
2022,3.5127236284000003,86.79874429485874
2023,3.5127236284000003,86.79874429485874
2024,3.5127236284000003,86.79874429485874
2025,3.5127236284000003,86.79874429485874
2026,3.5127236284000003,86.79874429485874
2027,3.5127236284000003,86.79874429485874
2028,3.5127236284000003,86.79874429485874
2029,3.5127236284000003,86.79874429485874
2030,3.5127236284000003,86.79874429485874
2031,3.5127236284000003,86.79874429485874
2032,3.5127236284000003,86.79874429485874
2033,3.5127236284000003,86.79874429485874
2034,3.5127236284000003,86.79874429485874
2035,3.5127236284000003,86.79874429485874
2036,3.5127236284000003,86.79874429485874
2037,3.5127236284000003,86.79874429485874
2038,3.5127236284000003,86.79874429485874
2039,3.5127236284000003,86.79874429485874
2040,3.5127236284000003,86.79874429485874
2041,3.5127236284000003,86.79874429485874
2042,3.5127236284000003,86.79874429485874
2043,3.5127236284000003,86.79874429485874
2044,3.5127236284000003,86.79874429485874
2045,3.5127236284000003,86.79874429485874
2046,3.5127236284000003,86.79874429485874
2047,3.5127236284000003,86.79874429485874
2048,3.5127236284000003,86.79874429485874
2049,3.5127236284000003,86.79874429485874
2050,3.5127236284000003,86.79874429485874
