year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,6.800459400000001,12.5,16,21,0.4,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,7.665317600000001,12.7,16,21,0.4,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,11.1368224,12.88,18,20,0.4,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,13.429697600000003,13.06,18,20,0.4,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,18.041101,13.24,18,20,0.4,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,25.161066000000005,13.42,22.5,24,0.4,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,27.671334782000002,13.6,22.5,24,0.4,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,38.111466972,13.72222222,22.5,24,0.4,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,48.14606346,13.84444444,22.5,24,0.4,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,101.10684795,13.96666667,22.5,24,0.4,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,123.86219673600002,14.08888889,22.5,24,0.4,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,127.257778716,14.21111111,22.5,24,0.4,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,216.505388624,14.33333333,24,26,0.4,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,536.5360457776001,14.45555556,24,26,0.4,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,592.7382359068,14.57777778,24,26,0.4,21.6,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,1410.9733952820002,14.7,25,27,0.4,22.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,2519.692669086,15.1,26.5,29,0.4,23,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,2644.803459704,15.4,25,30,0.4,23.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,3363.570054,16,27.6,30.2,0.4,24.2,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,3648.725784,16.3,29.5,32,0.4,26,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
