year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2035,6492.599999999999,24.14624472,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,6872.4,24.23152341,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,7165.8,24.31156892,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,7353.0,24.38700095,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,7434.0,24.4583345,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,7398.0,24.52600228,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,7252.2,24.5903714,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,6996.599999999999,24.65175604,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,6649.2,24.71042724,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,6220.8,24.7666204,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,5731.2,24.82054137,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,5200.2,24.87237115,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,4645.8,24.92226981,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,4086.0,24.97037955,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,3538.7999999999997,25.01682731,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,3538.7999999999997,25.06172689,41,44,5.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
