year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,0.7030296,12.5,16,21,3.4,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,0.7924384,12.7,16,21,3.4,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,1.1513216,12.88,18,20,3.4,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,1.3883584,13.06,18,20,3.4,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,1.865084,13.24,18,20,3.4,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,2.601144,13.42,22.5,24,3.4,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,2.860654888,13.6,22.5,24,3.4,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,3.9399528479999995,13.72222222,22.5,24,3.4,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,4.977326639999999,13.84444444,22.5,24,3.4,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,10.452397799999998,13.96666667,22.5,24,3.4,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,12.804839424,14.08888889,22.5,24,3.4,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,13.155873743999999,14.21111111,22.5,24,3.4,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,22.382266815999998,14.33333333,24,26,3.4,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,55.4669470784,14.45555556,24,26,3.4,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,61.2771138512,14.57777778,24,26,3.4,21.6,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,145.866036888,14.7,25,27,3.4,22.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,260.48512682399996,15.1,26.5,29,3.4,23,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,273.41904553599994,15.4,25,30,3.4,23.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,347.72493599999996,16,27.6,30.2,3.4,24.2,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,377.204256,16.3,29.5,32,3.4,26,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,484.01599999999996,17,32.4,35,3.4,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,742.442688,17.5,32.4,35,3.4,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,982.4068799999999,17.7,32.6,35,3.4,29.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,996.050952,18.4,33.8,36,3.4,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,1128.7848,19.2,35,37,3.4,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,1449.7776800000001,20,39,42,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,1741.48208,20.9,39,42,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,2371.638672,21.1,39,42,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,4736.862,21.86075153,39,42,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,6131.01736,22.31841513,39,42,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,7114.016,22.64893163,39,42,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,11211.199999999999,22.90866717,39,42,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,13634.4,23.1230961,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,16328.0,23.3059583,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,19260.8,23.46552924,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,22370.399999999998,23.6071874,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,25584.0,23.73462942,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,28818.399999999998,23.85050733,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,31948.8,23.9567895,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,34881.6,24.05497781,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,37512.799999999996,24.14624472,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,39707.2,24.23152341,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,41402.4,24.31156892,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,42484.0,24.38700095,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,42952.0,24.4583345,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,42744.0,24.52600228,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,41901.6,24.5903714,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,40424.799999999996,24.65175604,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,38417.6,24.71042724,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,35942.4,24.7666204,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
