year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,4.664331000000001,12.5,16,21,1.4,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,5.257524,12.7,16,21,1.4,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,7.6385760000000005,12.88,18,20,1.4,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,9.211224000000001,13.06,18,20,1.4,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,12.374115000000002,13.24,18,20,1.4,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,17.257590000000004,13.42,22.5,24,1.4,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,18.979344930000003,13.6,22.5,24,1.4,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,26.14007178,13.72222222,22.5,24,1.4,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,33.0226479,13.84444444,22.5,24,1.4,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,69.34763925,13.96666667,22.5,24,1.4,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,84.95518464000001,14.08888889,22.5,24,1.4,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,87.28416234000001,14.21111111,22.5,24,1.4,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,148.49773176000002,14.33333333,24,26,1.4,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,368.00186042400003,14.45555556,24,26,1.4,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,406.550082282,14.57777778,24,26,1.4,21.6,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,967.7650524300001,14.7,25,27,1.4,22.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,1728.21862989,15.1,26.5,29,1.4,23,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,1814.03020596,15.4,25,30,1.4,23.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,2307.02121,16,27.6,30.2,1.4,24.2,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
