year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,3.177153,12.5,16,21,1.8,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,3.581212,12.7,16,21,1.8,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,5.203087999999999,12.88,18,20,1.8,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,6.274312,13.06,18,20,1.8,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,8.428745000000001,13.24,18,20,1.8,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,11.755170000000001,13.42,22.5,24,1.8,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,12.92795959,13.6,22.5,24,1.8,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,17.80555614,13.72222222,22.5,24,1.8,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,22.4936877,13.84444444,22.5,24,1.8,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,47.23679775,13.96666667,22.5,24,1.8,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,57.86802432,14.08888889,22.5,24,1.8,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,59.45442942,14.21111111,22.5,24,1.8,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,101.15062888,14.33333333,24,26,1.8,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,250.667933912,14.45555556,24,26,1.8,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,276.925418366,14.57777778,24,26,1.8,21.6,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,659.20228209,14.7,25,27,1.8,22.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,1177.1924000699998,15.1,26.5,29,1.8,23,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,1235.64376348,15.4,25,30,1.8,23.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,1571.44923,16,27.6,30.2,1.8,24.2,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,1704.67308,16.3,29.5,32,1.8,26,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,2187.38,17,32.4,35,1.8,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,3355.26984,17.5,32.4,35,1.8,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,4439.7234,17.7,32.6,35,1.8,29.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,4501.38411,18.4,33.8,36,1.8,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,5101.239,19.2,35,37,1.8,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
