year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,12.451735800000003,12.5,16,21,0.2,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,14.035303200000001,12.7,16,21,0.2,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,20.391676800000003,12.88,18,20,0.2,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,24.589963200000007,13.06,18,20,0.2,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,33.03350700000001,13.24,18,20,0.2,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,46.07026200000001,13.42,22.5,24,0.2,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,50.66659907400001,13.6,22.5,24,0.2,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,69.78262640400001,13.72222222,22.5,24,0.2,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,88.15611222000001,13.84444444,22.5,24,0.2,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,185.12804565000002,13.96666667,22.5,24,0.2,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,226.79340595200006,14.08888889,22.5,24,0.2,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,233.01076381200002,14.21111111,22.5,24,0.2,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,396.42437956800006,14.33333333,24,26,0.2,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,982.4049665232002,14.45555556,24,26,0.2,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
