year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,8.314677000000001,12.5,16,21,0.6,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,9.372108,12.7,16,21,0.6,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,13.616592,12.88,18,20,0.6,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,16.420008000000003,13.06,18,20,0.6,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,22.058205000000005,13.24,18,20,0.6,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,30.763530000000003,13.42,22.5,24,0.6,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,33.83274531000001,13.6,22.5,24,0.6,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,46.59751926,13.72222222,22.5,24,0.6,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,58.8664593,13.84444444,22.5,24,0.6,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,123.61970475000001,13.96666667,22.5,24,0.6,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,151.44185088000003,14.08888889,22.5,24,0.6,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,155.59350678,14.21111111,22.5,24,0.6,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,264.71334792000005,14.33333333,24,26,0.6,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,656.003316408,14.45555556,24,26,0.6,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,724.719711894,14.57777778,24,26,0.6,21.6,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,1725.1463978100003,14.7,25,27,0.6,22.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,3080.73755763,15.1,26.5,29,0.6,23,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,3233.70601932,15.4,25,30,0.6,23.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,4112.51607,16,27.6,30.2,0.6,24.2,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,4461.16572,16.3,29.5,32,0.6,26,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,5724.420000000001,17,32.4,35,0.6,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,8780.81256,17.5,32.4,35,0.6,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,11618.850600000002,17.7,32.6,35,0.6,29.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,11780.217990000001,18.4,33.8,36,0.6,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,13350.051000000001,19.2,35,37,0.6,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,17146.409100000004,20,39,42,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,20596.374600000003,20.9,39,42,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,28049.188140000002,21.1,39,42,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,56022.5025,21.86075153,39,42,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,72511.07070000001,22.31841513,39,42,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,84136.92000000001,22.64893163,39,42,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,132594.0,22.90866717,39,42,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,161253.00000000003,23.1230961,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,193110.00000000003,23.3059583,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,227796.00000000003,23.46552924,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,264573.0,23.6071874,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,302580.00000000006,23.73462942,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,340833.00000000006,23.85050733,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,377856.00000000006,23.9567895,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,412542.00000000006,24.05497781,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,443661.00000000006,24.14624472,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,469614.00000000006,24.23152341,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,489663.00000000006,24.31156892,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,502455.00000000006,24.38700095,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,507990.00000000006,24.4583345,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,505530.00000000006,24.52600228,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,495567.00000000006,24.5903714,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,478101.00000000006,24.65175604,41,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
