year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,1.5818165999999998,12.5,16,21,2.2,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,1.7829863999999997,12.7,16,21,2.2,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,2.5904735999999997,12.88,18,20,2.2,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,3.1238064,13.06,18,20,2.2,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,4.196439,13.24,18,20,2.2,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,5.852574,13.42,22.5,24,2.2,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,6.436473498,13.6,22.5,24,2.2,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,8.864893907999999,13.72222222,22.5,24,2.2,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,11.198984939999997,13.84444444,22.5,24,2.2,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,23.517895049999996,13.96666667,22.5,24,2.2,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,28.810888704,14.08888889,22.5,24,2.2,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,29.600715923999996,14.21111111,22.5,24,2.2,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,50.360100335999995,14.33333333,24,26,2.2,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,124.80063092639998,14.45555556,24,26,2.2,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,137.87350616519998,14.57777778,24,26,2.2,21.6,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,328.198582998,14.7,25,27,2.2,22.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,586.0915353539999,15.1,26.5,29,2.2,23,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,615.1928524559999,15.4,25,30,2.2,23.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,782.3811059999998,16,27.6,30.2,2.2,24.2,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,848.7095759999999,16.3,29.5,32,2.2,26,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,1089.0359999999998,17,32.4,35,2.2,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,1670.4960479999997,17.5,32.4,35,2.2,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,2210.4154799999997,17.7,32.6,35,2.2,29.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,2241.114642,18.4,33.8,36,2.2,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,2539.7657999999997,19.2,35,37,2.2,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,3261.99978,20,39,42,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,3918.33468,20.9,39,42,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,5336.187011999999,21.1,39,42,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,10657.939499999999,21.86075153,39,42,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,13794.78906,22.31841513,39,42,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,16006.535999999998,22.64893163,39,42,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,25225.199999999997,22.90866717,39,42,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,30677.399999999998,23.1230961,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,36737.99999999999,23.3059583,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,43336.799999999996,23.46552924,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,50333.399999999994,23.6071874,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,57563.99999999999,23.73462942,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,64841.399999999994,23.85050733,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,71884.79999999999,23.9567895,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,78483.59999999999,24.05497781,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,84403.79999999999,24.14624472,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,89341.19999999998,24.23152341,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,93155.4,24.31156892,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,95588.99999999999,24.38700095,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,96641.99999999999,24.4583345,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,96173.99999999999,24.52600228,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,94278.59999999999,24.5903714,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,90955.79999999999,24.65175604,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,86439.59999999999,24.71042724,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,80870.4,24.7666204,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,74505.59999999999,24.82054137,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,67602.59999999999,24.87237115,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,60395.399999999994,24.92226981,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,53117.99999999999,24.97037955,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,46004.399999999994,25.01682731,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,46004.399999999994,25.06172689,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
