year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,0.7571088000000001,12.5,16,21,2.6,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,0.8533952000000001,12.7,16,21,2.6,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,1.2398848,12.88,18,20,2.6,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,1.4951552000000004,13.06,18,20,2.6,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,2.0085520000000003,13.24,18,20,2.6,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,2.8012320000000006,13.42,22.5,24,2.6,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,3.0807052640000006,13.6,22.5,24,2.6,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,4.243026144000001,13.72222222,22.5,24,2.6,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,5.36019792,13.84444444,22.5,24,2.6,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,11.2564284,13.96666667,22.5,24,2.6,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,13.789827072000003,14.08888889,22.5,24,2.6,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,14.167864032,14.21111111,22.5,24,2.6,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,24.103979648000003,14.33333333,24,26,2.6,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,59.733635315200004,14.45555556,24,26,2.6,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,65.9907379936,14.57777778,24,26,2.6,21.6,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,157.08650126400002,14.7,25,27,2.6,22.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,280.52244427200003,15.1,26.5,29,2.6,23,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,294.45127980800004,15.4,25,30,2.6,23.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,374.473008,16,27.6,30.2,2.6,24.2,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,406.21996800000005,16.3,29.5,32,2.6,26,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,521.248,17,32.4,35,2.6,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,799.5536640000001,17.5,32.4,35,2.6,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,1057.97664,17.7,32.6,35,2.6,29.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,1072.670256,18.4,33.8,36,2.6,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,1215.6144000000002,19.2,35,37,2.6,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,1561.2990400000003,20,39,42,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,1875.4422400000003,20.9,39,42,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,2554.0724160000004,21.1,39,42,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,5101.236000000001,21.86075153,39,42,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,6602.634080000002,22.31841513,39,42,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,7661.248000000001,22.64893163,39,42,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,12073.600000000002,22.90866717,39,42,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,14683.200000000003,23.1230961,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,17584.000000000004,23.3059583,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,20742.4,23.46552924,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,24091.200000000004,23.6071874,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,27552.000000000004,23.73462942,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,31035.200000000004,23.85050733,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,34406.4,23.9567895,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,37564.8,24.05497781,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,40398.40000000001,24.14624472,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,42761.600000000006,24.23152341,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,44587.200000000004,24.31156892,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,45752.00000000001,24.38700095,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,46256.00000000001,24.4583345,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,46032.00000000001,24.52600228,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,45124.8,24.5903714,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,43534.40000000001,24.65175604,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,41372.8,24.71042724,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,38707.200000000004,24.7666204,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,35660.8,24.82054137,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,32356.800000000003,24.87237115,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,28907.200000000004,24.92226981,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,25424.000000000004,24.97037955,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,22019.200000000004,25.01682731,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,22019.200000000004,25.06172689,41,44,2.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
