year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,0.49347270000000004,12.5,16,21,2.8,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,0.5562308,12.7,16,21,2.8,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,0.8081392,12.88,18,20,2.8,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,0.9745208000000001,13.06,18,20,2.8,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,1.3091455,13.24,18,20,2.8,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,1.825803,13.42,22.5,24,2.8,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,2.007959681,13.6,22.5,24,2.8,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,2.765543826,13.72222222,22.5,24,2.8,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,3.4937004299999996,13.84444444,22.5,24,2.8,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,7.336779225,13.96666667,22.5,24,2.8,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,8.988012288,14.08888889,22.5,24,2.8,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,9.234411377999999,14.21111111,22.5,24,2.8,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,15.710629592,14.33333333,24,26,2.8,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,38.9335301608,14.45555556,24,26,2.8,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,43.0118202994,14.57777778,24,26,2.8,21.6,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,102.386737431,14.7,25,27,2.8,22.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,182.840521713,15.1,26.5,29,2.8,23,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,191.919137732,15.4,25,30,2.8,23.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,244.07615699999997,16,27.6,30.2,2.8,24.2,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,264.768372,16.3,29.5,32,2.8,26,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,339.742,17,32.4,35,2.8,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,521.137656,17.5,32.4,35,2.8,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,689.57406,17.7,32.6,35,2.8,29.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,699.151149,18.4,33.8,36,2.8,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,792.3201,19.2,35,37,2.8,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,1017.63241,20,39,42,2.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,1222.3864600000002,20.9,39,42,2.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,1664.707914,21.1,39,42,2.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
