year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,6.908617800000001,12.5,16,21,1.0,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,7.787231200000001,12.7,16,21,1.0,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,11.3139488,12.88,18,20,1.0,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,13.643291200000002,13.06,18,20,1.0,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,18.328037000000002,13.24,18,20,1.0,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,25.561242000000004,13.42,22.5,24,1.0,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,28.111435534000005,13.6,22.5,24,1.0,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,38.717613564000004,13.72222222,22.5,24,1.0,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,48.91180602,13.84444444,22.5,24,1.0,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,102.71490915000001,13.96666667,22.5,24,1.0,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,125.83217203200003,14.08888889,22.5,24,1.0,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,129.281759292,14.21111111,22.5,24,1.0,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
