year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,7.8550038,12.5,16,21,0.8,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,8.853975199999999,12.7,16,21,0.8,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,12.863804799999999,12.88,18,20,0.8,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,15.512235200000001,13.06,18,20,0.8,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,20.838727000000002,13.24,18,20,0.8,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,29.062782000000002,13.42,22.5,24,0.8,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,31.962317114,13.6,22.5,24,0.8,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,44.021396243999995,13.72222222,22.5,24,0.8,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,55.612053419999995,13.84444444,22.5,24,0.8,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,116.78544464999999,13.96666667,22.5,24,0.8,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,143.06945587200002,14.08888889,22.5,24,0.8,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,146.991589332,14.21111111,22.5,24,0.8,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,250.078788848,14.33333333,24,26,0.8,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,619.7364663952,14.45555556,24,26,0.8,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,684.6539066836,14.57777778,24,26,0.8,21.6,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,1629.772450614,14.7,25,27,0.8,22.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,2910.420359322,15.1,26.5,29,0.8,23,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,3054.9320280079996,15.4,25,30,0.8,23.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,3885.1574579999997,16,27.6,30.2,0.8,24.2,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,4214.532168,16.3,29.5,32,0.8,26,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,5407.948,17,32.4,35,0.8,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,8295.369264,17.5,32.4,35,0.8,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,10976.50764,17.7,32.6,35,0.8,29.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,11128.953906,18.4,33.8,36,0.8,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,12611.9994,19.2,35,37,0.8,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,16198.477540000002,20,39,42,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,19457.71324,20.9,39,42,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,26498.501315999998,21.1,39,42,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,52925.3235,21.86075153,39,42,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,68502.32858,22.31841513,39,42,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,79485.448,22.64893163,39,42,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,125263.59999999999,22.90866717,39,42,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,152338.19999999998,23.1230961,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,182434.0,23.3059583,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,215202.4,23.46552924,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,249946.19999999998,23.6071874,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,285852.0,23.73462942,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,321990.2,23.85050733,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,356966.39999999997,23.9567895,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,389734.8,24.05497781,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,419133.39999999997,24.14624472,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,443651.6,24.23152341,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,462592.2,24.31156892,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,474677.0,24.38700095,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,479906.0,24.4583345,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,477582.0,24.52600228,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,468169.8,24.5903714,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,451669.39999999997,24.65175604,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,429242.8,24.71042724,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,401587.2,24.7666204,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,369980.8,24.82054137,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,335701.8,24.87237115,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,299912.2,24.92226981,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,263774.0,24.97037955,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,228449.19999999998,25.01682731,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,228449.19999999998,25.06172689,41,44,0.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
