year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2024,0,22.44397382,33,38,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,0,22.82945723,33,38,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,0,23.10697068,33,38,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,0,23.32454786,40,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,0,23.5038413,40,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,0,23.65650656,40,44,0.6,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,0,23.78955252,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,0,23.90752833,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,0,24.01355695,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,0,24.10987653,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,0,24.19814674,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,0,24.27963281,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,0,24.35532174,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,0,24.42599852,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,0,24.49229789,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,0,24.55474047,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,0,24.61375871,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,0,24.66971571,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,0,24.72291942,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,0,24.77363325,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,0,24.8220843,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,0,24.86846977,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,0,24.91296201,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,0,24.95571251,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,0,24.99685519,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,0,25.03650896,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,0,25.07477998,40,44,0.5,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
