,2024,2035,2045,2050
WasteAll_Module_sim1_Residential c-Si_[Tonnes]_[million Tonnes],0.006994121224866658,0.11960961060138868,0.5884201591758255,1.2399598724568421
WasteAll_Module_sim1_Commercial c-Si_[Tonnes]_[million Tonnes],0.0073117944080015795,0.2329380090642038,0.5746968299416144,1.122816899843324
WasteAll_Module_sim1_Utility c-Si_[Tonnes]_[million Tonnes],0.0029554893065735785,0.16607823943417493,1.1582581672569257,2.653961235020954
WasteAll_Module_sim1_All Sector c-Si Installs_[MWdc]_[Tonnes]_[million Tonnes],0.017261404939441574,0.5186258590997667,2.3213751563743648,5.016738007321119
