,2022,2030,2050
WasteAll_Module_sim1_Residential c-Si_[Tonnes]_[million Tonnes],0.0075278892182367215,0.04937458186865652,1.2976887159719304
WasteAll_Module_sim1_Commercial c-Si_[Tonnes]_[million Tonnes],0.009043326809881428,0.07713988760866311,1.1605052916008323
WasteAll_Module_sim1_Utility c-Si_[Tonnes]_[million Tonnes],0.0026419042644299563,0.0282001312825449,2.8351748848408374
WasteAll_Module_sim1_All Sector c-Si Installs_[MWdc]_[Tonnes]_[million Tonnes],0.019213120292548062,0.15471460075986446,5.293368892413599
