year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,12.451735800000003,12.5,16,21,0.75,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,14.035303200000001,12.7,16,21,0.75,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,20.391676800000003,12.88,18,20,0.75,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,24.589963200000007,13.06,18,20,0.75,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,33.03350700000001,13.24,18,20,0.75,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,46.07026200000001,13.42,22.5,24,0.75,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,47.709914616000006,13.6,22.5,24,0.75,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,59.82973306800001,13.72222222,22.5,24,0.75,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,92.50426374000001,13.84444444,22.5,24,0.75,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,190.09338690000004,13.96666667,22.5,24,0.75,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,258.681899964,14.08888889,22.5,24,0.75,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,263.57809253400006,14.21111111,22.5,24,0.75,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,395.1120558780001,14.33333333,24,26,0.75,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,954.8660854740002,14.45555556,24,26,0.75,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,1212.1687249416002,14.57777778,24,26,0.75,21.6,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,2738.4751183440003,14.7,25,27,0.75,22.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,5113.948473726001,15.1,26.5,29,0.75,23,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,4981.482369966001,15.4,25,30,0.75,23.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,6205.978971312001,16,27.6,30.2,0.75,24.2,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,6792.595791330001,16.3,29.5,32,0.75,26,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,8281.060296618001,17,32.4,35,0.75,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,12579.162022296001,17.5,32.4,35,0.75,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,16890.340306752,17.7,32.6,35,0.2,29.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,17010.202776024005,18.4,33.8,36,0.2,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,17880.560314518003,19.2,35,37,0.2,32.4,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,18593.148000000005,20,39,42,0.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,20248.0008,20.9,39,42,0.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,22050.029400000003,21.1,39,42,0.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,24012.496200000005,21.86075153,39,42,0.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,26149.584600000006,22.31841513,39,42,0.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,28476.951600000004,22.64893163,39,42,0.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,31011.359400000005,22.90866717,39,42,0.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,33771.412200000006,23.1230961,41,44,0.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,36777.003600000004,23.3059583,41,44,0.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,40050.23760000001,23.46552924,41,44,0.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,43614.69180000001,23.6071874,41,44,0.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,47496.33840000001,23.73462942,41,44,0.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,51723.54420000001,23.85050733,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,56326.88640000001,23.9567895,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,61340.07360000001,24.05497781,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,66799.20900000002,24.14624472,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,72744.44820000001,24.23152341,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,79218.70980000001,24.31156892,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,86269.14900000002,24.38700095,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,93946.97340000002,24.4583345,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,102308.36400000002,24.52600228,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,111413.73840000002,24.5903714,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,121329.59280000001,24.65175604,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,132127.9494,24.71042724,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,143887.27740000002,24.7666204,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,156693.22980000003,24.82054137,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,170639.01180000004,24.87237115,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,185825.93340000004,24.92226981,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,202364.33040000004,24.97037955,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,220374.85380000004,25.01682731,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,239988.10140000004,25.06172689,41,44,0.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
