year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2010,66.90085794000001,14.7,25,27,0.75,22.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,124.93359463500002,15.1,26.5,29,0.75,23,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,121.69745203500001,15.4,25,30,0.75,23.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,151.61186412,16,27.6,30.2,0.75,24.2,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,165.94289392500002,16.3,29.5,32,0.75,26,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,202.306033305,17,32.4,35,0.75,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,307.30851846,17.5,32.4,35,0.75,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,412.63046352000003,17.7,32.6,35,3.2,29.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,415.55869974000007,18.4,33.8,36,3.2,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,436.82150605500004,19.2,35,37,3.2,32.4,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,454.2300000000001,20,39,42,3.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,494.6580000000001,20.9,39,42,3.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,538.6815,21.1,39,42,3.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,586.6245000000001,21.86075153,39,42,3.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,638.8335000000001,22.31841513,39,42,3.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,695.691,22.64893163,39,42,3.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,757.6065000000001,22.90866717,39,42,3.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,825.0345000000001,23.1230961,41,44,3.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,898.4610000000001,23.3059583,41,44,3.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,978.4260000000002,23.46552924,41,44,3.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,1065.5055000000002,23.6071874,41,44,3.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,1160.334,23.73462942,41,44,3.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,1263.6045000000001,23.85050733,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,1376.064,23.9567895,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,1498.5360000000003,24.05497781,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,1631.9025000000001,24.14624472,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,1777.1445,24.23152341,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,1935.3105000000003,24.31156892,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,2107.5525000000002,24.38700095,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,2295.1215,24.4583345,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,2499.3900000000003,24.52600228,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,2721.8340000000003,24.5903714,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,2964.0780000000004,24.65175604,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,3227.8815000000004,24.71042724,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,3515.1615000000006,24.7666204,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,3828.0105000000003,24.82054137,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,4168.705500000001,24.87237115,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,4539.721500000001,24.92226981,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,4943.754000000001,24.97037955,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,5383.750500000001,25.01682731,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,5862.901500000001,25.06172689,41,44,3.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
