year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,0.9193464000000001,12.5,16,21,0.75,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,1.0362656000000001,12.7,16,21,0.75,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,1.5055744,12.88,18,20,0.75,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,1.8155456000000003,13.06,18,20,0.75,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,2.438956,13.24,18,20,0.75,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,3.4014960000000003,13.42,22.5,24,0.75,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,3.522556128,13.6,22.5,24,0.75,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,4.4173961440000005,13.72222222,22.5,24,0.75,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,6.829847920000001,13.84444444,22.5,24,0.75,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,14.035125200000001,13.96666667,22.5,24,0.75,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,19.099206512,14.08888889,22.5,24,0.75,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,19.460706072,14.21111111,22.5,24,0.75,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,29.172225624000003,14.33333333,24,26,0.75,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,70.50042759200001,14.45555556,24,26,0.75,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,89.49779945280001,14.57777778,24,26,0.75,21.6,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,202.189259552,14.7,25,27,0.75,22.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,377.57708600800004,15.1,26.5,29,0.75,23,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,367.796743928,15.4,25,30,0.75,23.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,458.204744896,16,27.6,30.2,0.75,24.2,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,501.51630164,16.3,29.5,32,0.75,26,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,611.413789544,17,32.4,35,0.75,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,928.754633568,17.5,32.4,35,0.75,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,1247.060956416,17.7,32.6,35,2.4,29.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,1255.9107369920002,18.4,33.8,36,2.4,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,1320.171662744,19.2,35,37,2.4,32.4,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,1372.784,20,39,42,2.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,1494.9664,20.9,39,42,2.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,1628.0152,21.1,39,42,2.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,1772.9096000000002,21.86075153,39,42,2.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,1930.6968000000002,22.31841513,39,42,2.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,2102.5328,22.64893163,39,42,2.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,2289.6552,22.90866717,39,42,2.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,2493.4376,23.1230961,41,44,2.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,2715.3488,23.3059583,41,44,2.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,2957.0208000000002,23.46552924,41,44,2.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,3220.1944000000003,23.6071874,41,44,2.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,3506.7872,23.73462942,41,44,2.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,3818.8936000000003,23.85050733,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,4158.7712,23.9567895,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,4528.9088,24.05497781,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,4931.972000000001,24.14624472,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,5370.9256000000005,24.23152341,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,5848.9384,24.31156892,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,6369.492,24.38700095,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,6936.367200000001,24.4583345,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,7553.712,24.52600228,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,8225.987200000001,24.5903714,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,8958.1024,24.65175604,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,9755.3752,24.71042724,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,10623.5992,24.7666204,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,11569.0984,24.82054137,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,12598.754400000002,24.87237115,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,13720.0472,24.92226981,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,14941.123200000002,24.97037955,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,16270.890400000002,25.01682731,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,17718.9912,25.06172689,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
