year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,2.3659650000000005,12.5,16,21,0.75,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,2.6668600000000002,12.7,16,21,0.75,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,3.8746400000000003,12.88,18,20,0.75,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,4.672360000000001,13.06,18,20,0.75,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,6.276725000000001,13.24,18,20,0.75,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,8.753850000000002,13.42,22.5,24,0.75,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,9.065401800000002,13.6,22.5,24,0.75,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,11.368298900000001,13.72222222,22.5,24,0.75,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,17.5768145,13.84444444,22.5,24,0.75,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,36.11980750000001,13.96666667,22.5,24,0.75,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,49.1523697,14.08888889,22.5,24,0.75,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,50.08269945000001,14.21111111,22.5,24,0.75,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,75.07558065000002,14.33333333,24,26,0.75,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,181.43492395000004,14.45555556,24,26,0.75,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,230.32521918000003,14.57777778,24,26,0.75,21.6,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,520.3400062000001,14.7,25,27,0.75,22.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,971.70573605,15.1,26.5,29,0.75,23,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,946.5357380500001,15.4,25,30,0.75,23.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,1179.2033876,16,27.6,30.2,0.75,24.2,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,1290.66695275,16.3,29.5,32,0.75,26,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,1573.49137015,17,32.4,35,0.75,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,2390.1773658,17.5,32.4,35,0.75,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,3209.3480496,17.7,32.6,35,2.0,29.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,3232.1232202000006,18.4,33.8,36,2.0,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,3397.5006026500005,19.2,35,37,2.0,32.4,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,3532.9000000000005,20,39,42,2.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,3847.34,20.9,39,42,2.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,4189.745000000001,21.1,39,42,2.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,4562.635,21.86075153,39,42,2.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,4968.705000000001,22.31841513,39,42,2.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,5410.93,22.64893163,39,42,2.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,5892.495000000001,22.90866717,39,42,2.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,6416.935,23.1230961,41,44,2.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,6988.030000000001,23.3059583,41,44,2.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,7609.9800000000005,23.46552924,41,44,2.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,8287.265000000001,23.6071874,41,44,2.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,9024.820000000002,23.73462942,41,44,2.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,9828.035000000002,23.85050733,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,10702.720000000001,23.9567895,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,11655.28,24.05497781,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,12692.575,24.14624472,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,13822.235,24.23152341,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,15052.415,24.31156892,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,16392.075,24.38700095,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,17850.945000000003,24.4583345,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,19439.7,24.52600228,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,21169.820000000003,24.5903714,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,23053.940000000002,24.65175604,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,25105.745000000003,24.71042724,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,27340.145000000004,24.7666204,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,29773.415000000005,24.82054137,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,32423.265000000003,24.87237115,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,35308.94500000001,24.92226981,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,38451.420000000006,24.97037955,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,41873.615000000005,25.01682731,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,45600.345,25.06172689,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
