year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
1995,0.7571088000000001,12.5,16,21,0.75,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1996,0.8533952000000001,12.7,16,21,0.75,10,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1997,1.2398848,12.88,18,20,0.75,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1998,1.4951552000000004,13.06,18,20,0.75,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
1999,2.0085520000000003,13.24,18,20,0.75,15,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2000,2.8012320000000006,13.42,22.5,24,0.75,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2001,2.9009285760000005,13.6,22.5,24,0.75,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2002,3.6378556480000004,13.72222222,22.5,24,0.75,20,95,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2003,5.624580640000001,13.84444444,22.5,24,0.75,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2004,11.558338400000002,13.96666667,22.5,24,0.75,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2005,15.728758304000001,14.08888889,22.5,24,0.75,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2006,16.026463824,14.21111111,22.5,24,0.75,20,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2007,24.024185808000006,14.33333333,24,26,0.75,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2008,58.05917566400001,14.45555556,24,26,0.75,21.5,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2009,73.70407013760001,14.57777778,24,26,0.75,21.6,96,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,166.508801984,14.7,25,27,0.75,22.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,310.94583553600006,15.1,26.5,29,0.75,23,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,302.891436176,15.4,25,30,0.75,23.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,377.34508403200005,16,27.6,30.2,0.75,24.2,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,413.01342488000006,16.3,29.5,32,0.75,26,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,503.51723844800006,17,32.4,35,0.75,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,764.8567570560001,17.5,32.4,35,0.75,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,1026.9913758720002,17.7,32.6,35,2.6,29.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,1034.2794304640001,18.4,33.8,36,2.6,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,1087.2001928480001,19.2,35,37,2.6,32.4,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,1130.5280000000002,20,39,42,2.6,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,1231.1488000000002,20.9,39,42,2.6,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,1340.7184000000002,21.1,39,42,2.6,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
