year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2022,33000,21.48042537,28,33,0.7,20,98,0,0,80,0,20,0,0,80,0,100,20,0,0,80
2023,42570,21.88587403,28,33,0.7,20,98,0,0,80,0,20,0,0,80,0,100,20,0,0,80
2024,49381.2,22.20562728,28,33,0.7,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2025,54813.132,22.47034948,28,33,0.7,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2026,63035.1018,22.6966295,28,33,0.7,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2027,67447.55893,22.89448321,28,33,0.7,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2028,72168.88805,23.07043369,28,33,0.7,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2029,77220.71021,23.22897228,28,33,0.7,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2030,82626.15993,23.3733262,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2031,90888.77592,23.50589418,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2032,99977.65351,23.62850877,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2033,109975.4189,23.7426023,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2034,120972.9608,23.84931597,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2035,133070.2568,23.94957409,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2036,146377.2825,24.04413599,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2037,161015.0108,24.13363324,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2038,177116.5118,24.21859695,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2039,194828.163,24.29947807,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2040,214310.9793,24.3766628,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2041,235742.0773,24.45048453,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2042,259316.285,24.52123306,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2043,285247.9135,24.5891619,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2044,313772.7048,24.65449415,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2045,345149.9753,24.71742718,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2046,379664.9728,24.77813646,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2047,417631.4701,24.8367787,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2048,459394.6171,24.89349446,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2049,505334.0789,24.94841027,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2050,555867.4867,25.00164048,28,33,0.6,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2051,300000,25.00164048,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2052,300000,25.00164048,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2053,300000,25.00164048,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2054,300000,25.00164048,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2055,300000,25.00164048,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2056,300000,25.00164048,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2057,300000,25.00164048,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2058,300000,25.00164048,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2059,300000,25.00164048,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2060,300000,26,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2061,300000,26,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2062,300000,26,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2063,300000,26,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2064,300000,26,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2065,300000,26,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2066,300000,26,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2067,300000,26,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2068,300000,26,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2069,300000,26,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2070,300000,27,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2071,300000,27,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2072,300000,27,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2073,300000,27,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2074,300000,27,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2075,300000,27,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2076,300000,27,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2077,300000,27,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2078,300000,27,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2079,300000,27,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2080,300000,28,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2081,300000,28,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2082,300000,28,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2083,300000,28,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2084,300000,28,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2085,300000,28,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2086,300000,28,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2087,300000,28,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2088,300000,28,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2089,300000,28,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2090,300000,29,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2091,300000,29,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2092,300000,29,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2093,300000,29,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2094,300000,29,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2095,300000,29,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2096,300000,29,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2097,300000,29,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2098,300000,29,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2099,300000,29,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
2100,300000,29,28,33,0.5,20,98,0,0,90,0,15,5,0,80,90,100,5,0,2,90
