,mat_extraction,mat_MFG_virgin,mat_MFG_virgin_fuel,mat_MFGScrap_LQ,mat_MFGScrap_HQ,mat_MFGScrap_HQ_fuel,mat_Landfill,mat_Landfill_fuel,mat_EoL_ReMFG_clean,mat_Recycled_LQ,mat_Recycled_HQ,mat_Recycled_HQ_fuel,mat_Recycled_HQ_elec
0,6088070.92854994,2705297335.3125157,2165310800.805976,64387384.61783939,6438738.461783939,3219369.23089197,3104391.758360113,2421425.5715208882,0.0,0.0,0.0,0.0,0.0
1,6754261.905286526,3001326191.6326876,2402251292.1794543,71433014.58154292,7143301.458154292,3571650.729077146,3444248.66807276,2686513.961096753,0.0,134.70015191142673,8.082009114685603,4.041004557342801,4.041004557342801
2,9676022.971514503,4299640964.842637,3441418027.9692225,102333534.96326622,10233353.496326623,5116676.748163312,4937301.9655433865,3851095.5331238415,0.0,2887.8628824239813,173.27177294543893,86.63588647271946,86.63588647271946
3,11507328.149590524,5055090394.168083,4045421145.894999,121701407.85380057,12170140.785380054,6085070.392690027,5887980.059751993,4592624.446606554,0.0,17371.455552689695,1042.2873331613816,521.1436665806908,521.1436665806908
4,15248476.564836366,6621284108.301176,5298049479.157324,161267776.55220878,16126777.655220877,8063388.82761044,7845221.810788553,6119273.012415072,0.0,59935.98803958328,3596.1592823749966,1798.0796411874983,1798.0796411874983
5,20981081.67709191,9004214539.153353,7203910794.685072,221895792.0992771,22189579.20992771,11094789.604963856,10874912.178623559,8482431.499326376,0.0,151417.26290174437,9085.035774104665,4542.517887052332,4542.517887052332
6,21440224.267917622,9092617597.701971,7273948297.1328945,226751741.55241966,22675174.155241966,11337587.077620983,11300057.81435976,8814045.095200613,0.0,315416.0171598546,18924.96102959127,9462.480514795636,9462.480514795636
7,26647232.016181227,11136970696.362576,8931859274.415695,281821107.65917975,28182110.76591798,14091055.38295899,14259635.954063756,11122516.044169731,0.0,576798.181946829,34607.89091680974,17303.94545840487,17303.94545840487
8,40413929.09064333,16642070397.192717,13381877582.970388,385742550.05641806,38574255.00564181,19287127.502820905,19716063.319445085,15378529.389167165,0.0,959648.3146452812,57578.89887871688,28789.449439358443,28789.449439358435
9,82322620.25185956,33393341175.47731,26924493224.14904,785752134.2277441,78575213.4227744,39287606.7113872,39613511.73242423,30898539.151290897,0.0,1484452.5950661465,89067.1557039688,44533.5778519844,44533.5778519844
