,mat_extraction,mat_MFG_virgin,mat_MFG_virgin_fuel,mat_MFGScrap_LQ,mat_MFGScrap_HQ,mat_MFGScrap_HQ_fuel,mat_Landfill,mat_Landfill_fuel,mat_EoL_ReMFG_clean,mat_Recycled_LQ,mat_Recycled_HQ,mat_Recycled_HQ_fuel,mat_Recycled_HQ_elec
0,192868.76127087467,563967.5448321647,170487.38880276337,38964.40068988497,6894.534233182423,2068.360269954727,19.680998307645957,0.0,0.0,0.0,0.0,0.0,0.0
1,213973.54649453136,622021.0996596026,189965.24383604262,43228.10468481859,7648.9729678415115,2294.6918903524534,21.844416200672658,0.0,0.0,0.0,0.0,0.0,0.0
2,306410.0862970128,882583.6125699157,272100.527755305,61927.7345086682,10957.768578339348,3287.330573501805,31.490192981236373,0.0,0.0,0.0,0.0,0.0,0.0
3,364560.22137835826,1046615.9395551287,329684.02095986553,73648.31555566505,13031.66028026629,3909.498084079887,38.465347349624274,0.0,0.0,0.0,0.0,0.0,0.0
4,483194.3268063982,1375267.6929563705,439398.0278995604,97592.13394429641,17268.385922921334,5180.5157768764,53.660054745117506,0.0,0.0,0.0,0.0,0.0,0.0
5,665051.4323608387,1915614.1457721603,638474.1947858611,134281.53055249524,23760.370822760964,7128.111246828289,78.85594565933562,0.0,0.0,0.0,0.0,0.0,0.0
6,679202.3297770984,1920240.8267458128,642896.628794498,137220.1366372908,24280.340843876173,7284.102253162851,92.28681750986145,0.0,0.0,0.0,0.0,0.0,0.0
7,842089.9702891296,2367956.996453033,809367.7013876466,170545.6841720683,30177.111338224306,9053.133401467292,128.1601415036924,0.0,0.0,0.0,0.0,0.0,0.0
8,1281520.849557214,3610941.2977973614,1257329.7598930413,242581.46414233575,42923.442405185524,12877.032721555657,192.43448121406416,0.0,0.0,0.0,0.0,0.0,0.0
9,2612386.81777463,7445302.430657696,2666907.330661587,494135.0212623756,87434.4468178148,26230.33404534444,357.72434143285597,0.0,0.0,0.0,0.0,0.0,0.0
