,mat_extraction,mat_MFG_virgin,mat_MFG_virgin_fuel,mat_MFGScrap_LQ,mat_MFGScrap_HQ,mat_MFGScrap_HQ_fuel,mat_Landfill,mat_Landfill_fuel,mat_EoL_ReMFG_clean,mat_Recycled_LQ,mat_Recycled_HQ,mat_Recycled_HQ_fuel,mat_Recycled_HQ_elec
0,20641618842.388134,102839493875.46945,27252465876.999405,264395152.16523352,0.0,0.0,3807290.191179361,0.0,0.0,0.0,0.0,0.0,0.0
1,22353839461.137993,112743585200.77278,29798129568.564247,286326730.4786664,0.0,0.0,4123595.9785727677,0.0,0.0,839.5904800486069,296.20752136114857,236.96601708891885,59.24150427222972
2,28654913652.452972,146284357585.54572,38575185095.30841,367036613.2723105,0.0,0.0,5295842.154459792,0.0,0.0,17977.915706676147,6342.608661315345,5074.086929052276,1268.5217322630688
3,32063283433.534042,165654381300.7209,43567102282.08959,410696198.1022668,0.0,0.0,5977089.909524594,0.0,0.0,107824.95016405564,38040.64241787884,30432.51393430307,7608.128483575765
4,41555779581.92338,217250647384.32532,57006569873.646965,532290869.51283216,0.0,0.0,7882106.2954305485,0.0,0.0,371217.6419876988,130965.58409326016,104772.46727460813,26193.116818652023
5,56010071917.48757,296258274148.56085,77560416172.09323,717448208.6536789,0.0,0.0,10879007.229840115,0.0,0.0,936522.0647434309,330404.98444148246,264323.98755318596,66080.9968882965
6,56141961818.20735,301850766588.20544,78783050079.52162,719163805.4221821,0.0,0.0,11495931.774984399,0.0,0.0,1949071.5649449076,687632.4481125633,550105.9584900506,137526.48962251272
7,68527951024.97917,374476495086.3489,97401336371.95935,877855731.8919064,0.0,0.0,14724413.641853701,0.0,0.0,3561912.0206029518,1256642.5608687215,1005314.0486949772,251328.51217374427
8,103358755071.33963,573823814159.3646,148849897392.9392,1096996030.9789658,0.0,0.0,19261052.705546096,0.0,0.0,5923112.193012221,2089673.981694712,1671739.1853557697,417934.79633894237
9,204925485787.98904,1109451942521.4736,289123176221.096,2174916936.7118263,0.0,0.0,36675200.568978116,0.0,0.0,9158112.228709858,3230981.9942888385,2584785.595431071,646196.3988577677
10,258554692357.69254,1364372334855.1934,357329114498.57513,2749068572.60684,0.0,0.0,181830184.44769496,0.0,0.0,243201335.32033327,85801431.10101359,68641144.88081087,17160286.220202714
11,257401807744.2968,1322808574071.7778,348295497553.09906,2737134477.206745,0.0,0.0,189846916.03935108,0.0,0.0,257201784.24219328,90740789.4806458,72592631.58451664,18148157.89612916
12,378037784544.9203,1890658094617.9204,500646263454.8253,4011837766.1340714,0.0,0.0,57950946.31281332,0.0,0.0,308580.35918940615,108867.15072202249,87093.72057761799,21773.430144404498
13,893816135748.3877,4347729177311.67,1157800279918.0977,9485419067.105484,0.0,0.0,137123421.56569353,0.0,0.0,911959.71716344,321739.3882152616,257391.51057220928,64347.87764305234
14,1110709004609.7,5249647105751.539,1406905424341.4126,11787173079.290237,0.0,0.0,171163768.6483603,0.0,0.0,2442340.833300659,861657.8459884726,689326.276790778,172331.56919769454
15,2460302672375.6763,11291273544022.268,3045256474822.8057,20770943306.96808,0.0,0.0,302616466.85567117,0.0,0.0,6009580.145210797,2120179.8752303696,1696143.9001842958,424035.9750460738
16,4426491379211.041,19704723985780.23,5351803034537.911,37370411410.79056,0.0,0.0,546149833.4611181,0.0,0.0,13705220.123331202,4835201.659511249,3868161.327608999,967040.3319022497
17,4219403307159.965,17286820002946.748,4786720458815.955,35627806386.32172,0.0,0.0,716705451.3246605,0.0,0.0,348216795.5163929,122850885.45818342,98280708.36654675,24570177.091636673
18,4173950773210.1465,15620675361980.412,4423775262512.853,35244714854.44183,0.0,0.0,732987164.4267906,0.0,0.0,385486374.1670569,135999592.80613768,108799674.24491015,27199918.56122753
19,4410265373103.002,14941349046162.525,4346438437528.6787,37241480732.77176,0.0,0.0,820132796.1636621,0.0,0.0,485322585.1657585,171221808.04647964,136977446.43718374,34244361.609295905
20,4840798540411.369,14679548688135.318,4409736425915.85,40867925859.44046,0.0,0.0,588666055.6382924,0.0,0.0,287107.2054949181,101291.42209860712,81033.1376788857,20258.284419721414
21,6748053223572.617,18070623777500.156,5643455805713.299,56969731242.69104,0.0,0.0,820973190.3396288,0.0,0.0,1041342.5743363549,367385.6602258661,293908.52818069287,73477.1320451732
22,8750964767027.585,20331460231136.75,6666685809789.74,73879136675.40192,0.0,0.0,1065844436.9354451,0.0,0.0,3393634.2662725346,1197274.1691409505,957819.3353127604,239454.8338281901
23,8366230965611.754,16471241309020.434,5751757465109.937,70631175593.23578,0.0,0.0,1022931162.1715896,0.0,0.0,9988773.13123116,3524039.160698354,2819231.328558683,704807.8321396708
24,8316310089603.459,16145076500203.916,5668536359221.595,70210014355.72815,0.0,0.0,1026809862.7982222,0.0,0.0,26989563.800671738,9521918.10887699,7617534.487101592,1904383.621775398
25,8300471027746.134,15886879213060.713,5611245738053.044,70087746604.93805,0.0,0.0,1417180577.8704355,0.0,0.0,697437126.8624805,246055818.35708314,196844654.6856665,49211163.67141664
26,8189819017133.8125,15450678562895.588,5489626093396.803,69153980464.74579,0.0,0.0,1417484376.4290168,0.0,0.0,720946275.7089959,254349846.07013378,203479876.85610703,50869969.21402675
27,8684978881285.962,16146849084942.25,5770883862958.36,73337497003.09204,0.0,0.0,1586706729.4090486,0.0,0.0,907274607.722136,320086481.60436964,256069185.28349572,64017296.320873916
28,8971406951899.574,16679367458689.22,5961205929735.527,75763841242.42859,0.0,0.0,1902636681.3808527,0.0,0.0,1387698959.598347,489580192.9462968,391664154.3570374,97916038.58925939
29,9455811996674.504,17579958612781.623,6283077208208.152,79875149047.13959,0.0,0.0,2707295007.396062,0.0,0.0,2662243299.680708,939239436.1273537,751391548.901883,187847887.22547066
30,10026592258712.047,18641135948703.87,6662341988066.764,84706429346.76178,0.0,0.0,3205892746.749107,0.0,0.0,3395773772.664029,1198028986.9958694,958423189.5966955,239605797.39917386
31,10709683798486.414,19911119002744.914,7116233931581.032,90475511826.98547,0.0,0.0,3362780422.481903,0.0,0.0,3521975537.1585836,1242552969.5095484,994042375.6076387,248510593.9019097
32,11468259865281.838,21321440597928.94,7620282869699.804,96833354433.66516,0.0,0.0,1867079750.9902482,0.0,0.0,808164832.3510295,285120552.8534432,228096442.28275457,57024110.570688635
33,12281434509869.014,22833270211486.566,8160610773585.299,103780209366.67267,0.0,0.0,4765201090.28478,0.0,0.0,5592200238.347513,1972928244.089003,1578342595.2712023,394585648.81780076
34,13163572055223.25,24473313556633.68,8746762265140.878,111335747075.55327,0.0,0.0,8578499489.0185585,0.0,0.0,11925975808.936178,4207484265.392684,3365987412.3141475,841496853.0785365
35,14128321240306.828,26266945954512.23,9387806484142.672,119529192261.12854,0.0,0.0,10362485666.636707,0.0,0.0,14774424323.068768,5212416901.178661,4169933520.9429293,1042483380.2357321
36,15203056212963.664,28265060589792.723,10101932654791.92,128398211670.07996,0.0,0.0,3494081833.7765617,0.0,0.0,2812795078.866453,992354103.8240849,793883283.0592679,198470820.764817
37,16348624740336.572,30394866819696.996,10863125401359.707,103381628823.56384,0.0,0.0,20084907339.801098,0.0,0.0,31794918418.721413,11217247218.124916,8973797774.499933,2243449443.624983
38,17785793407194.32,33066807176784.39,11818076884982.742,112083025177.15088,0.0,0.0,4100260767.3894176,0.0,0.0,4250897970.247649,1499716803.9033706,1199773443.1226966,299943360.780674
39,19188092683406.11,35673919421317.9,12749858801179.018,121560379721.2091,0.0,0.0,33819566584.237366,0.0,0.0,54830216653.41945,19344100435.32638,15475280348.261106,3868820087.065275
40,20857686079366.96,38777976779003.07,13859248900815.697,131878633332.79602,0.0,0.0,24873917892.75531,0.0,0.0,39281332192.52334,13858453997.522234,11086763198.017788,2771690799.504446
41,22717079386271.754,42234904369332.22,15094754821599.336,143110616030.2179,0.0,0.0,3009151441.0566964,0.0,0.0,1621458367.9071932,572050512.1976578,457640409.75812626,114410102.43953156
42,24562521641016.64,45665894586999.75,16320990725393.713,155334346408.4906,0.0,0.0,30707978346.675526,0.0,0.0,48678641359.58362,17173824671.6611,13739059737.32888,3434764934.33222
43,26770722344340.777,49771314299955.78,17788267730804.2,168635822303.5321,0.0,0.0,3018233262.850668,0.0,0.0,1008544353.8500314,355814448.0382911,284651558.4306329,71162889.6076582
44,29066845190441.105,54040196191696.25,19313966118912.242,183108552320.4651,0.0,0.0,3683322622.836274,0.0,0.0,1789357593.7313244,631285359.0684112,505028287.25472903,126257071.8136822
45,31466007463906.098,58500645858810.484,20908130829938.867,198855263846.99097,0.0,0.0,33049254881.17295,0.0,0.0,51610140681.46677,18208057632.42148,14566446105.937183,3641611526.484295
46,34287503700033.215,63746286008453.71,22782922619421.36,215986384491.3086,0.0,0.0,3883107086.5965366,0.0,0.0,1321473037.0703266,466215687.47841126,372972549.982729,93243137.49568224
47,37244250670462.99,69243380217486.58,24747584089729.707,234623546273.63892,0.0,0.0,4759791955.150016,0.0,0.0,2361532090.0178094,833148521.3582832,666518817.0866265,166629704.27165663
48,40347861789848.586,75013519793882.17,26809831974333.492,254898427589.92676,0.0,0.0,38367351485.664856,0.0,0.0,59322962194.58678,20929141062.250217,16743312849.800173,4185828212.4500446
49,43805408574334.85,81441685814357.34,29107258510051.316,276954459948.0371,0.0,0.0,51429810083.7413,0.0,0.0,81113503386.14688,28616843994.63262,22893475195.7061,5723368798.926521
50,47772454115141.734,88817096455657.3,31743230273251.92,300948164242.5574,0.0,0.0,6162323867.604355,0.0,0.0,3126573489.4534416,1103055127.0791743,882444101.6633394,220611025.4158349
51,51714496206498.53,96146021442772.94,34362588063647.05,327049774158.0896,0.0,0.0,64895678369.77381,0.0,0.0,102903435955.91803,36304332205.24789,29043465764.19831,7260866441.049576
52,56425931282715.02,104905378510766.97,37493182279748.12,355444211008.68164,0.0,0.0,6473076466.270351,0.0,0.0,2316167124.4449067,817143761.504163,653715009.2033304,163428752.30083263
53,61132778496010.74,113656205963293.12,40620728011280.97,386332759821.1548,0.0,0.0,63880035759.2498,0.0,0.0,99707365643.93579,35176758599.18055,28141406879.34444,7035351719.836109
54,66464386298530.516,123568569337358.16,44163406681171.81,419935434620.1587,0.0,0.0,65283396557.27671,0.0,0.0,101279452706.1045,35731390914.71367,28585112731.77094,7146278182.94273
55,72266917707759.03,134356459585120.89,48018998655722.21,456490173109.7095,0.0,0.0,66078388369.794876,0.0,0.0,101738698326.17816,35893412769.475655,28714730215.580524,7178682553.89513
