,mat_extraction,mat_MFG_virgin,mat_MFG_virgin_fuel,mat_MFGScrap_LQ,mat_MFGScrap_HQ,mat_MFGScrap_HQ_fuel,mat_Landfill,mat_Landfill_fuel,mat_EoL_ReMFG_clean,mat_Recycled_LQ,mat_Recycled_HQ,mat_Recycled_HQ_fuel,mat_Recycled_HQ_elec
0,1588938.061766602,15492146102.22437,3873036525.5560927,114215270.39999995,13848601.535999995,0.0,106175.11649684195,0.0,0.0,0.0,0.0,0.0,0.0
1,1694127.7513889316,16517745576.042082,4129436394.010521,121776464.33990021,14765396.3012129,0.0,113218.38307799883,0.0,0.0,0.0,0.0,0.0,0.0
2,2328583.3279725043,22703687447.73192,5675921861.93298,167382090.49987388,20295078.473109707,0.0,155906.10974425302,0.0,0.0,0.0,0.0,0.0,0.0
3,2652283.682702166,25859765906.346123,6464941476.586531,190650161.44212228,23116332.074857324,0.0,179066.24965594953,0.0,0.0,0.0,0.0,0.0,0.0
4,3359513.6766444608,32755258347.28349,8188814586.820873,241486922.75886056,29280289.384511843,0.0,230802.65959107268,0.0,0.0,0.0,0.0,0.0,0.0
5,2821864.7120333477,27513180942.325138,6878295235.5812845,202839902.2418593,24594338.146825437,0.0,204479.09137752856,0.0,0.0,0.0,0.0,0.0,0.0
6,2744088.257910072,26754860514.623203,6688715128.655801,197249213.1192345,23916467.090707183,0.0,216472.7780988667,0.0,0.0,0.0,0.0,0.0,0.0
7,3237106.4196401834,31561787591.491787,7890446897.872947,232688104.0420871,28213432.615103066,0.0,276789.0618458479,0.0,0.0,0.0,0.0,0.0,0.0
8,4654006.776880873,45376566074.58852,11344141518.64713,322838068.2690259,39144115.7776194,0.0,400654.89347313845,0.0,0.0,0.0,0.0,0.0,0.0
9,8943534.119154025,87199457661.75174,21799864415.437935,620393011.2153581,75222652.60986218,0.0,732141.5778449101,0.0,0.0,0.0,0.0,0.0,0.0
10,11341019.038376534,110574935624.1712,27643733906.042805,786701191.914797,95387519.51966913,0.0,4883903.553395802,0.0,0.0,0.0,0.0,0.0,0.0
11,10725038.893023906,104569129206.98308,26142282301.745773,743972023.3184861,90206607.82736646,0.0,5016993.144127814,0.0,0.0,0.0,0.0,0.0,0.0
12,14853262.654749693,144819310883.8095,36204827720.95238,1030337696.7073538,124928445.72576666,0.0,963393.0509402278,0.0,0.0,0.0,0.0,0.0,0.0
13,32988016.3698449,321633159605.9878,80408289901.49695,2288305108.142804,277456994.362315,0.0,2143730.9473624304,0.0,0.0,0.0,0.0,0.0,0.0
14,38247646.5093588,372914553466.2482,93228638366.56206,2653153918.0940914,321694912.5689086,0.0,2510608.195342744,0.0,0.0,0.0,0.0,0.0,0.0
15,40977123.10959688,399526950318.5695,99881737579.64238,2735103630.161505,331631315.1570825,0.0,2651388.309982888,0.0,0.0,0.0,0.0,0.0,0.0
16,61815556.91023754,602701679874.816,150675419968.704,4143625299.2904243,502414567.5389639,0.0,4100123.434132606,0.0,0.0,0.0,0.0,0.0,0.0
17,47410181.01873368,462249264932.6534,115562316233.16335,3166131431.850878,383893436.1119189,0.0,9224468.332299931,0.0,0.0,0.0,0.0,0.0,0.0
