,mod_MFG,mod_Install,mod_OandM,mod_Repair,mod_Demount,mod_Store,mod_Resell_Certify,mod_ReMFG_Disassembly,mod_Recycle_Crush,e_out_annual_[Wh]
0,901767813.726316,946331.9208000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18543124953.360004
1,1012077396.1044341,1049884.88503937,0.0,0.0,3.1685781475809467,0.0,0.0,0.0,13.408088582395164,39305363419.85075
2,1466547530.5655441,1504044.4844720496,0.0,0.0,67.9317661681309,0.0,0.0,0.0,287.4586315746171,69376545464.80928
3,1763929011.6869514,1788703.2955589592,0.0,0.0,408.632163177664,0.0,0.0,0.0,1729.1592589202203,105467733925.8466
4,2363663245.349022,2370228.9765861025,0.0,0.0,1409.8860265634646,0.0,0.0,0.0,5966.044028194872,153843249313.18488
5,3288409947.446859,3261307.667660209,0.0,0.0,3561.8180350120774,0.0,0.0,0.0,15072.114211314265,221229531025.14606
6,3397300421.572756,3332677.8592058825,0.0,0.0,7419.5929639849965,0.0,0.0,0.0,31396.593384441778,290479763255.7697
7,4268270750.993029,4142058.4438400096,0.0,0.0,13568.13699870892,0.0,0.0,0.0,57414.64287874722,377145070745.6518
8,6542486552.732339,6347603.974565843,0.0,0.0,22573.99591610984,0.0,0.0,0.0,95523.64587659112,511653325446.2269
9,13468728931.376799,12929979.774121726,0.0,0.0,34919.070150264684,0.0,0.0,0.0,147762.80210954108,790257145615.7057
10,12745387775.21795,17442667.543515563,0.0,0.0,918377.8410818641,0.0,0.0,0.0,3886188.338051678,1152859243806.425
11,11933400252.395594,17619958.493681785,0.0,0.0,994449.0460274185,0.0,0.0,0.0,4208089.647400234,1518371032026.1685
12,16336658359.735737,26187659.523585506,0.0,0.0,1363.3418848372746,0.0,0.0,0.0,5769.088817942993,2095358353204.3423
13,35793716673.05355,62752536.72784474,0.0,0.0,4039.4625246340734,0.0,0.0,0.0,17093.30457792524,3501553868921.6533
14,40836781736.31052,78994227.10877131,0.0,0.0,10842.841090396922,0.0,0.0,0.0,45882.33808778487,5280251534966.779
15,81186949641.3964,176976283.15828577,0.0,0.0,26734.657724487588,0.0,0.0,0.0,113129.81479204222,9318291139379.715
16,130580783039.08817,321738480.13507956,0.0,0.0,61087.88575305107,0.0,0.0,0.0,258498.2112918582,16862970921070.635
