,mod_MFG,mod_Install,mod_OandM,mod_Repair,mod_Demount,mod_Store,mod_Resell_Certify,mod_ReMFG_Disassembly,mod_Recycle_Crush,e_out_annual_[Wh]
0,500329373.3052633,525054.9528000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10288313627.760002
1,561532626.9374224,582509.420472441,0.0,0.0,1.7580276149987661,0.0,0.0,0.0,7.439232644521096,21807861788.86399
2,813687066.361556,834491.5652173914,0.0,0.0,37.69069762422899,0.0,0.0,0.0,159.49116257831633,38492306984.2753
3,978683740.4690902,992429.298621746,0.0,0.0,226.72207967837818,0.0,0.0,0.0,959.3923792706108,58516842601.63693
4,1311435307.6800764,1315078.1835347433,0.0,0.0,782.2494675069819,0.0,0.0,0.0,3310.150378292703,85357112268.22745
5,1824514096.7919052,1809476.8926974665,0.0,0.0,1976.2095720859627,0.0,0.0,0.0,8362.486820826914,122745157821.76942
6,1884929984.1733747,1849075.3377352941,0.0,0.0,4116.625412156714,0.0,0.0,0.0,17419.825428284203,161167382218.99924
7,2368171936.761605,2298145.347233708,0.0,0.0,7528.032580174003,0.0,0.0,0.0,31855.464181367894,209252042509.2595
8,3629978966.825435,3521851.93377106,0.0,0.0,12524.768635322615,0.0,0.0,0.0,52999.547277891485,283881486756.8099
9,7472877832.718288,7173962.719409557,0.0,0.0,19374.2072169221,0.0,0.0,0.0,81983.48738108091,438459719228.6923
10,7071545225.989548,9677744.967140557,0.0,0.0,509545.143097538,0.0,0.0,0.0,2156180.5002653706,639642859484.3466
11,6621028804.53219,9776111.607243637,0.0,0.0,551751.8594136927,0.0,0.0,0.0,2334781.552466363,842440388018.8624
12,9064096006.324604,14529743.774758082,0.0,0.0,756.425302010692,0.0,0.0,0.0,3200.873383245244,1162571247000.455
13,19859488838.143715,34817096.925003976,0.0,0.0,2241.2218784886127,0.0,0.0,0.0,9483.907317393918,1942773102083.5667
14,22657541223.946445,43828501.685756944,0.0,0.0,6015.952005638248,0.0,0.0,0.0,25456.975855437646,2929650960225.868
15,45045093666.39908,98192052.87066668,0.0,0.0,14833.235719015374,0.0,0.0,0.0,62768.007989938735,5170083357462.578
16,72450358450.569,178510709.3909073,0.0,0.0,33893.495786980566,0.0,0.0,0.0,143423.0032249072,9356110901918.666
17,68421772293.35913,170499359.5682273,0.0,0.0,837115.9269888203,0.0,0.0,0.0,3542322.133152692,13386800838974.057
18,81112173636.54352,204444387.32515004,0.0,0.0,982822.6423271373,0.0,0.0,0.0,4158891.602268518,18396139587327.02
19,86144162117.11098,219650928.03242326,0.0,0.0,1264277.1262536747,0.0,0.0,0.0,5349888.471094499,23847149349575.484
20,99526334921.73036,256756768.28212354,0.0,0.0,787.9189174803141,0.0,0.0,0.0,3334.141103443013,30510550924142.496
21,145136920269.33774,378877257.87024,0.0,0.0,2904.694533279934,0.0,0.0,0.0,12291.44423556351,40675264629302.73
22,190384306082.20642,502979180.20284754,0.0,0.0,9551.500733086858,0.0,0.0,0.0,40417.929417904386,54325745368555.71
23,182220182211.35626,487277707.2192826,0.0,0.0,28185.609337148082,0.0,0.0,0.0,119269.63108982662,67937628818885.84
24,181325541184.21472,490868055.8203698,0.0,0.0,76055.05418388525,0.0,0.0,0.0,321832.96612549335,82130843696551.89
25,178776394927.83505,490013230.0,0.0,0.0,1864900.7654558981,0.0,0.0,0.0,7891474.818034433,96737660037098.34
26,183976978720.46567,510646945.45454556,0.0,0.0,1972570.9623086315,0.0,0.0,0.0,8347089.756295473,112562316697043.22
27,198451477637.17203,550822399.5260663,0.0,0.0,2535367.6777431536,0.0,0.0,0.0,10728608.488976292,129705823390995.84
28,208593052950.879,578971380.4043223,0.0,0.0,3929818.086313094,0.0,0.0,0.0,16629335.481030144,148271707348805.9
29,222499511741.91418,617570180.9342589,0.0,0.0,7717850.556003968,0.0,0.0,0.0,32658693.931722045,168344310726742.16
30,238766501328.5093,662720876.4283776,0.0,0.0,10457064.477448242,0.0,0.0,0.0,44249893.89404414,190084156874381.75
31,257068344636.32812,713519516.8143866,0.0,0.0,11015153.956306264,0.0,0.0,0.0,46611493.583527565,213686272535331.5
32,277351715790.8607,769818090.6665004,0.0,0.0,2631932.43174492,0.0,0.0,0.0,11137229.86906798,239490980153144.28
33,299665672764.9797,831752763.412436,0.0,0.0,17755663.176449116,0.0,0.0,0.0,75134490.4940268,267228435708262.34
34,324117412042.8463,899621069.8719363,0.0,0.0,38216917.095033616,0.0,0.0,0.0,161717901.81266856,296991678904354.6
35,350845717418.5702,973808218.6783506,0.0,0.0,47907230.19239046,0.0,0.0,0.0,202723226.70885223,329203753445745.56
36,380018985551.92096,1054781612.0063106,0.0,0.0,9293689.450142376,0.0,0.0,0.0,39326980.62060248,365049266396399.5
37,407627929001.85364,1143077114.1588125,0.0,0.0,103780205.85622618,0.0,0.0,0.0,439154134.25476754,402181078821079.8
38,441937043835.88513,1239287312.6843646,0.0,0.0,14203598.814777674,0.0,0.0,0.0,60103649.72148026,444485958409654.1
39,479305718030.4493,1344077179.1757479,0.0,0.0,180851994.52416477,0.0,0.0,0.0,765289492.6180445,487190764849371.1
40,519990009799.3966,1458164756.3952959,0.0,0.0,130191105.37827142,0.0,0.0,0.0,550913940.653317,534931585240962.25
41,564277083795.3801,1582355316.3057196,0.0,0.0,6519325.750876106,0.0,0.0,0.0,27587041.59844414,589608914594278.0
42,612474562936.2465,1717511500.2820647,0.0,0.0,194636079.12374577,0.0,0.0,0.0,823617934.8183768,645149885113786.9
43,664921531836.4691,1864584175.1197371,0.0,0.0,4179139.6053983597,0.0,0.0,0.0,17684359.172317266,709936576168139.0
44,721986689649.6981,2024607253.2044246,0.0,0.0,7429818.570439877,0.0,0.0,0.0,31439863.84544032,780349367625515.6
45,784075084669.1072,2198716577.7919846,0.0,0.0,712058709.1403139,0.0,0.0,0.0,3013132642.888486,841654020151230.1
46,851622126722.7965,2388133132.466637,0.0,0.0,491981056.6594145,0.0,0.0,0.0,2081856681.8640487,914070337873356.5
47,925107404003.2452,2594201786.5271726,0.0,0.0,499223620.387971,0.0,0.0,0.0,2112504162.062784,993304157425460.1
48,1005050116995.5261,2818378490.73143,0.0,0.0,743168634.4206729,0.0,0.0,0.0,3144776747.759058,1074915264317097.8
49,1092015808041.8368,3062249148.4546685,0.0,0.0,874427249.5015013,0.0,0.0,0.0,3700207939.9958277,1161714072013257.2
50,1186621630197.631,3327544390.704803,0.0,0.0,550825014.3208537,0.0,0.0,0.0,2330859534.2840343,1265106591883875.8
51,1289538805275.6223,3616146469.0108566,0.0,0.0,578972839.2463747,0.0,0.0,0.0,2449969277.6530805,1377701168095041.8
52,1401496467582.667,3930100034.0947676,0.0,0.0,617567597.297521,0.0,0.0,0.0,2613286043.301089,1500316849812460.8
53,1523288272621.734,4271630668.104923,0.0,0.0,662708867.6913099,0.0,0.0,0.0,2804304892.7569118,1633845473420039.8
54,1655781723277.4314,4643171037.2629175,0.0,0.0,713487579.3087052,0.0,0.0,0.0,3019179019.811572,1779258802870218.5
55,1799914994490.7434,5047351987.562898,0.0,0.0,769820178.7245129,0.0,0.0,0.0,3257554861.550045,1937612735609826.8
