,mod_MFG,mod_Install,mod_OandM,mod_Repair,mod_Demount,mod_Store,mod_Resell_Certify,mod_ReMFG_Disassembly,mod_Recycle_Crush,e_out_annual_[Wh]
0,337795760.8421053,354489.1560000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6946121725.200002
1,379116939.9088272,393279.3543307086,0.0,0.0,1.1869266676606152,0.0,0.0,0.0,5.022573898942814,14723507469.976665
2,549358195.4887218,563404.2857142857,0.0,0.0,25.446752799136988,0.0,0.0,0.0,107.67994342371652,25987956770.20543
3,660755167.2442976,670035.436447167,0.0,0.0,153.07068001769173,0.0,0.0,0.0,647.7306670222325,39507457333.786194
4,885411313.4043567,887870.7892749244,0.0,0.0,528.133202132894,0.0,0.0,0.0,2234.8373395518247,57628578732.952
5,1231814801.1608756,1221662.4813710882,0.0,0.0,1334.2315114866085,0.0,0.0,0.0,5645.905974922282,82870996963.81694
6,1272604392.4458206,1248397.2436764706,0.0,0.0,2779.326354587214,0.0,0.0,0.0,11760.938889937475,108811637701.67271
7,1598863636.3654668,1551585.410558961,0.0,0.0,5082.526888767185,0.0,0.0,0.0,21507.11378194114,141275840833.06174
8,2450768578.3850784,2377766.9611565867,0.0,0.0,8456.057102125835,0.0,0.0,0.0,35782.47321110091,191661669141.0948
9,5045289339.115086,4843477.765550482,0.0,0.0,13080.43344391023,0.0,0.0,0.0,55350.886783704314,296024663667.12103
10,4774330925.570241,6533898.265486284,0.0,0.0,344017.7580599818,0.0,0.0,0.0,1455738.3025275017,431852811197.84644
11,4470166218.324082,6600310.184929658,0.0,0.0,372513.4862969157,0.0,0.0,0.0,1576320.2262248432,568770907762.2455
12,6119595151.041075,9809709.593525516,0.0,0.0,510.69810018334385,0.0,0.0,0.0,2161.0593291968867,784906223513.027
13,13408069763.521685,23506650.565805033,0.0,0.0,1513.1537144394738,0.0,0.0,0.0,6403.029402154403,1311656986729.6096
14,15297165796.989285,29590671.392536487,0.0,0.0,4061.6505713213223,0.0,0.0,0.0,17187.19504917023,1977944386062.4746
15,30412049539.936752,66294047.43714285,0.0,0.0,10014.61119972662,0.0,0.0,0.0,42377.61791884317,3490565084783.932
16,48914625568.38807,120520929.04082781,0.0,0.0,22883.084239742253,0.0,0.0,0.0,96831.57751975144,6316748064896.165
17,46194738632.50275,115112092.07639611,0.0,0.0,565176.1150902995,0.0,0.0,0.0,2391587.3501715832,9038055360951.172
18,54762622122.51959,138029967.95925,0.0,0.0,663549.5334693979,0.0,0.0,0.0,2807862.2363652415,12420094241933.115
19,58159952897.07102,148296614.81641102,0.0,0.0,853572.619486337,0.0,0.0,0.0,3611959.9266685,16100325881807.324
20,67194883655.57136,173348503.0476176,0.0,0.0,531.9609129759459,0.0,0.0,0.0,2251.034600171897,20599099939000.312
21,97988723078.1243,255797757.2705143,0.0,0.0,1961.0951349933014,0.0,0.0,0.0,8298.528887024286,27461773575556.63
22,128537349507.55618,339584769.4128814,0.0,0.0,6448.664878502868,0.0,0.0,0.0,27288.034538506872,36677851569768.52
23,123025367637.80414,328983970.62750006,0.0,0.0,19029.42313369098,0.0,0.0,0.0,80524.50631309235,45830182052768.58
24,122421353637.09213,331407982.8924219,0.0,0.0,51348.32425330804,0.0,0.0,0.0,217284.48789294562,55337944965772.92
25,120700305773.19586,330830850.0,0.0,0.0,1259081.7301023188,0.0,0.0,0.0,5327903.742117182,65086850386135.375
26,124211463128.29872,344761636.3636364,0.0,0.0,1331774.9158443788,0.0,0.0,0.0,5635510.6965204235,75619212374994.94
27,133983874334.29422,371885964.4549763,0.0,0.0,1711745.3010203282,0.0,0.0,0.0,7243385.37905444,87000480861424.88
28,140830926160.57388,390890658.00291824,0.0,0.0,2653203.9917378034,0.0,0.0,0.0,11227242.154511547,99297548404344.1
29,150219826909.90292,416950513.54661304,0.0,0.0,5210681.882233599,0.0,0.0,0.0,22049411.75429376,112564074720371.62
30,161202432403.78806,447433859.81955034,0.0,0.0,7060053.316476797,0.0,0.0,0.0,29875172.981301814,126904848405445.9
31,173558862817.0904,481730397.8492434,0.0,0.0,7436845.626077617,0.0,0.0,0.0,31469599.386138972,142447621136906.53
32,187253115357.82178,519740198.19949627,0.0,0.0,1776940.6828806214,0.0,0.0,0.0,7519264.784400104,159417879803465.75
33,202318311357.96088,561555192.5191594,0.0,0.0,11987678.661203414,0.0,0.0,0.0,50726808.65056604,177628766359020.38
34,218826824177.6555,607376260.4810528,0.0,0.0,25802028.175707627,0.0,0.0,0.0,109183319.22773123,197137995159164.25
35,236872353247.37125,657463474.4501584,0.0,0.0,32344411.77372742,0.0,0.0,0.0,136867931.92672023,218225615923560.34
36,256568591028.20486,712132399.4954542,0.0,0.0,6274604.42328595,0.0,0.0,0.0,26551483.980641596,241685338962645.38
37,275208680050.1752,771744822.6708224,0.0,0.0,70066870.88140512,0.0,0.0,0.0,296493495.7297354,265925876311212.5
38,298372368147.5154,836700827.5461953,0.0,0.0,349172877.74237955,0.0,0.0,0.0,1477552598.4467008,286044801430536.75
39,323601707867.9158,907449367.5452698,0.0,0.0,451082951.15600866,0.0,0.0,0.0,1908793119.628583,306382943295039.2
40,351069576087.6553,984475226.9205033,0.0,0.0,419299379.9308996,0.0,0.0,0.0,1774298428.760228,329726975241432.56
41,380969851094.7283,1068322082.4373255,0.0,0.0,335215900.04216564,0.0,0.0,0.0,1418492545.441585,357424971211991.7
42,413510223508.8159,1159572343.6346617,0.0,0.0,476131208.3997092,0.0,0.0,0.0,2014786797.649296,384950352211408.75
