,mod_MFG,mod_Install,mod_OandM,mod_Repair,mod_Demount,mod_Store,mod_Resell_Certify,mod_ReMFG_Disassembly,mod_Recycle_Crush,e_out_annual_[Wh]
0,602157660.631579,631915.4520000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12382216988.400003
1,675817153.750518,701063.1968503937,0.0,0.0,2.1158257988732707,0.0,0.0,0.0,8.953283906811103,26246252446.480145
2,979290696.3059825,1004329.3788819876,0.0,0.0,45.36160281585288,0.0,0.0,0.0,191.95120349445114,46326357720.80099
3,1177867906.8267915,1194410.9954058195,0.0,0.0,272.86512524892873,0.0,0.0,0.0,1154.6503194744143,70426336986.31451
4,1578341906.5034187,1582726.1895770393,0.0,0.0,941.4548385847241,0.0,0.0,0.0,3983.8404748532535,102729205567.43617
5,2195843775.98243,2177746.1624441133,0.0,0.0,2378.4126943891724,0.0,0.0,0.0,10064.441085731025,147726559805.06494
6,2268555656.0990715,2225403.7822058825,0.0,0.0,4954.451327742425,0.0,0.0,0.0,20965.151934236364,193968571555.1556
7,2850148221.3471365,2765869.6449094526,0.0,0.0,9060.156627802373,0.0,0.0,0.0,38338.76804606899,251839542354.58823
8,4368761378.860357,4238628.061192176,0.0,0.0,15073.84092118084,0.0,0.0,0.0,63786.14789804944,341657758034.12537
9,8993776647.987762,8634025.582068251,0.0,0.0,23317.294400013878,0.0,0.0,0.0,98668.9720926903,527696139580.5201
10,8510763823.842605,11647383.864562508,0.0,0.0,613249.046976489,0.0,0.0,0.0,2595011.756679459,769824576483.1176
11,7968557171.795102,11765770.329657216,0.0,0.0,664045.7799205891,0.0,0.0,0.0,2809962.1424008077,1013895966010.9594
12,10908843530.116695,17486873.623241134,0.0,0.0,910.3748742398741,0.0,0.0,0.0,3852.323152046625,1399180659305.8315
13,23901341752.364746,41903159.70426115,0.0,0.0,2697.3609692181926,0.0,0.0,0.0,11414.095890796983,2338171150257.1304
14,27268860768.54611,52748588.13452155,0.0,0.0,7240.333627138009,0.0,0.0,0.0,30638.04334852084,3525900862111.3677
15,54212783962.49596,118176345.43142858,0.0,0.0,17852.13300820833,0.0,0.0,0.0,75542.71020315523,6222311672875.705
16,87195636882.77873,214841656.1162583,0.0,0.0,40791.58494910577,0.0,0.0,0.0,172612.81210042653,11260290028727.945
17,82347142779.67883,205199816.31009746,0.0,0.0,1007487.8573348816,0.0,0.0,0.0,4263264.406827604,16111316078217.309
18,97620326392.3175,246053421.14474994,0.0,0.0,1182849.168358492,0.0,0.0,0.0,5005319.63873804,22140167996489.465
19,103676437773.03966,264354835.10751534,0.0,0.0,1521585.9738669477,0.0,0.0,0.0,6438711.173626453,28700580919743.484
20,119782183907.75766,309012548.91097057,0.0,0.0,948.2781492179905,0.0,0.0,0.0,4012.713852480338,36720134673870.125
21,174675549834.91724,455987306.4387429,0.0,0.0,3495.865240640232,0.0,0.0,0.0,14793.029755130248,48953596373818.34
22,229131796948.2523,605346762.8664407,0.0,0.0,11495.446087765982,0.0,0.0,0.0,48643.88765559922,65382257146109.125
23,219306090136.95517,586449686.7707608,0.0,0.0,33922.01515136217,0.0,0.0,0.0,143543.68516681678,81831649374519.38
24,218229369526.9903,590770752.112578,0.0,0.0,91533.96932111435,0.0,0.0,0.0,387333.2175482944,99047273046982.83
25,215161414639.17526,589741950.0,0.0,0.0,2244450.0406171773,0.0,0.0,0.0,9497567.540295843,116829653962781.55
26,221420434272.18472,614575090.909091,0.0,0.0,2374033.5456356327,0.0,0.0,0.0,10045910.372058153,136148434438696.83
27,238840819465.481,662927154.028436,0.0,0.0,3051372.0583405863,0.0,0.0,0.0,12912121.762662267,157130621007914.28
28,251046433590.58823,696805086.0052019,0.0,0.0,4729624.507010865,0.0,0.0,0.0,20013779.492824923,179906744239126.2
29,267783169708.95737,743259611.104832,0.0,0.0,9288606.833546849,0.0,0.0,0.0,39305473.1272193,204584783703158.66
30,287360857763.2744,797599489.2435462,0.0,0.0,12585312.433719506,0.0,0.0,0.0,53255743.140581496,231364990863510.25
31,309387538065.24805,858736796.1660426,0.0,0.0,13256985.681268793,0.0,0.0,0.0,56097981.514421634,260489781419133.94
32,333799031724.81274,926493396.7904065,0.0,0.0,3167589.9129611086,0.0,0.0,0.0,13403906.789582795,292377132370593.25
33,360654381116.3649,1001033169.2732841,0.0,0.0,21369340.222145215,0.0,0.0,0.0,90426050.20318292,326711428728554.8
34,390082599621.038,1082714203.4662247,0.0,0.0,45994919.79147881,0.0,0.0,0.0,194631134.2755209,363614617818250.44
35,422250716658.3574,1172000106.6285434,0.0,0.0,57657429.68360104,0.0,0.0,0.0,243981965.6085013,403606711967025.3
36,457361401398.1043,1269453407.7962444,0.0,0.0,11185164.406727126,0.0,0.0,0.0,47330906.2263611,448125258657009.4
37,490589386176.39905,1375719031.7175527,0.0,0.0,124901813.31033091,0.0,0.0,0.0,528531883.6921372,494358332926790.44
38,531881178002.09265,1491510170.8432178,0.0,0.0,17094350.82404749,0.0,0.0,0.0,72336095.0659694,546997814670637.0
