,mat_extraction,mat_MFG_virgin,mat_MFG_virgin_fuel,mat_MFGScrap_LQ,mat_MFGScrap_HQ,mat_MFGScrap_HQ_fuel,mat_Landfill,mat_Landfill_fuel,mat_EoL_ReMFG_clean,mat_Recycled_LQ,mat_Recycled_HQ,mat_Recycled_HQ_fuel,mat_Recycled_HQ_elec
0,17220425.11347095,50354245.07430041,15222088.285961013,3478964.347311159,615583.4136770024,184675.0241031007,1757.2319917541026,0.0,0.0,0.0,0.0,0.0,0.0
1,19104780.937011726,55537598.183893085,16961182.485360947,3859652.2040016567,682944.0149858488,204883.20449575465,1950.3943036314909,0.0,0.0,0.0,0.0,0.0,0.0
2,27358043.419376146,78802108.26517104,24294689.978152227,5529262.009702519,978372.1944945845,293511.65834837535,2811.624373324692,0.0,0.0,0.0,0.0,0.0,0.0
3,32550019.765924837,93447851.74599361,29436073.29998799,6575742.460327233,1163541.0964523465,349062.32893570396,3434.406013359318,0.0,0.0,0.0,0.0,0.0,0.0
4,43142350.60771412,122791758.29967593,39231966.77674646,8713583.387883604,1541820.1716894042,462546.05150682124,4791.07631652834,0.0,0.0,0.0,0.0,0.0,0.0
5,59379592.175074875,171036977.30108568,57006624.53445186,11989422.370758487,2121461.6806036546,636438.5041810964,7040.7094338692405,0.0,0.0,0.0,0.0,0.0,0.0
6,60643065.15866951,171450073.81659046,57401484.71379448,12251797.914043842,2167887.575346091,650366.2726038273,8239.894420523355,0.0,0.0,0.0,0.0,0.0,0.0
7,75186604.49010086,211424731.82616365,72264973.33818273,15227293.22964895,2694384.9409128837,808315.482273865,11442.869777115386,0.0,0.0,0.0,0.0,0.0,0.0
8,114421504.4247512,322405473.01762146,112261585.7047358,21659059.298422825,3832450.2147487053,1149735.0644246116,17181.65010839864,0.0,0.0,0.0,0.0,0.0,0.0
9,233248823.01559186,664759145.5944369,238116725.9519273,44119198.326997764,7806647.037304882,2341994.1111914646,31939.6733422193,0.0,0.0,0.0,0.0,0.0,0.0
10,314220020.6684508,900303203.2192451,329510972.37824374,59517224.477369525,10531242.22002344,3159372.6660070317,283989.88719902246,0.0,0.0,0.0,0.0,0.0,0.0
11,316561033.68430585,905807741.7842728,336416995.29867893,60122170.09434725,10638283.986138668,3191485.1958416,305328.8151148675,0.0,0.0,0.0,0.0,0.0,0.0
12,471314532.6367202,1348619403.686711,508834101.01099604,89356562.37864779,15811147.287555179,4743344.186266554,45511.140322580744,0.0,0.0,0.0,0.0,0.0,0.0
13,1130605676.7832556,3230818781.975831,1164064007.1458921,214121882.77038923,37887677.590204984,11366303.277061496,109270.29439210637,0.0,0.0,0.0,0.0,0.0,0.0
14,1418673478.4410439,4024351056.2937093,1444339594.1038122,269541177.4328564,47693813.89575819,14308144.168727458,139143.7988243314,0.0,0.0,0.0,0.0,0.0,0.0
15,3159139204.5916677,8943523088.19901,3214302197.8987246,558096306.1962688,98752040.84639534,29625612.253918607,289287.6038006307,0.0,0.0,0.0,0.0,0.0,0.0
16,5738730094.13795,16115501850.35819,5766126562.058161,1014605200.8787634,179528753.59993675,53858626.07998102,529369.701413657,0.0,0.0,0.0,0.0,0.0,0.0
17,5480488447.27843,15421546441.796776,5545588100.470121,969070917.6758964,171471715.15542945,51441514.54662884,906649.5098466305,0.0,0.0,0.0,0.0,0.0,0.0
