,mat_extraction,mat_MFG_virgin,mat_MFG_virgin_fuel,mat_MFGScrap_LQ,mat_MFGScrap_HQ,mat_MFGScrap_HQ_fuel,mat_Landfill,mat_Landfill_fuel,mat_EoL_ReMFG_clean,mat_Recycled_LQ,mat_Recycled_HQ,mat_Recycled_HQ_fuel,mat_Recycled_HQ_elec
0,1465458.1771563778,4285146.255822965,1295399.7131352823,296059.8659561798,52386.14850391292,15715.844551173876,149.54044249827493,0.0,0.0,0.0,0.0,0.0,0.0
1,1625816.8577396974,4726249.605449301,1443396.6295042166,328456.4025605411,58118.535675295745,17435.560702588722,165.97855523903976,0.0,0.0,0.0,0.0,0.0,0.0
2,2328169.49498891,6706059.413366056,2067478.117140755,470540.1970256843,83259.47375148915,24977.842125446747,239.26923416993066,0.0,0.0,0.0,0.0,0.0,0.0
3,2770006.682080203,7952412.183584055,2505009.8378289775,559595.6833738477,99017.34730809473,29705.20419242842,292.2679517368789,0.0,0.0,0.0,0.0,0.0,0.0
4,3671414.0367164705,10449578.631302418,3338640.372701123,741525.9463088948,131208.8966107683,39362.66898323049,407.7205945365616,0.0,0.0,0.0,0.0,0.0,0.0
5,5053203.294098872,14555246.76832239,4851263.747881852,1020299.8437515473,180536.389019371,54160.9167058113,599.1643728222718,0.0,0.0,0.0,0.0,0.0,0.0
6,5160724.845002775,14590401.281791847,4884866.34914391,1042628.0024851309,184487.23266195235,55346.16979858571,701.215015186536,0.0,0.0,0.0,0.0,0.0,0.0
7,6398380.042107584,17992244.678406525,6149749.231079351,1295842.6538431263,229292.1584716865,68787.64754150595,973.7882180325222,0.0,0.0,0.0,0.0,0.0,0.0
8,9737270.026546327,27436705.753799587,9553460.943473017,1843185.9462957801,326141.51327511447,97842.45398253434,1462.1584242247234,0.0,0.0,0.0,0.0,0.0,0.0
9,19849474.838626873,56571003.29008658,20263733.378509015,3754543.777627512,664345.6628746459,199303.69886239377,2718.0662014228665,0.0,0.0,0.0,0.0,0.0,0.0
10,26740123.758885153,76615802.59395774,28041383.749388535,5064915.803024149,896208.7129239951,268862.61387719854,24167.539400636793,0.0,0.0,0.0,0.0,0.0,0.0
