,mat_EOL_ReMFG_VAT,mat_EOL_Recycled_2_HQ,mat_EOL_Recycled_2_OQ,mat_EOL_Recycled_HQ_into_MFG,mat_EOL_Recycled_HQ_into_MFG_notUSED,mat_EOL_Recycled_HQ_into_OU,mat_EOL_Recycled_VAT,mat_EnteringModuleManufacturing_total,mat_EnteringModuleManufacturing_virgin,mat_L0,mat_L1,mat_L2,mat_L3,mat_L4,mat_LostinModuleManufacturing,mat_MFG_Recycled_HQ_into_MFG,mat_MFG_Recycled_HQ_into_OU,mat_MFG_Recycled_into_HQ,mat_MFG_Recycled_into_OQ,mat_MFG_Scrap,mat_MFG_Scrap_Landfilled,mat_MFG_Scrap_Recycled_Losses_Landfilled,mat_MFG_Scrap_Recycled_Successfully,mat_MFG_Scrap_Sentto_Recycling,mat_Manufacturing_Input,mat_PG2_stored,mat_Total_EOL_Landfilled,mat_Total_Landfilled,mat_Total_MFG_Landfilled,mat_Total_Recycled_OU,mat_UsedSuccessfullyinModuleManufacturing,mat_Virgin_Stock,mat_Virgin_Stock_Raw,mat_reMFG,mat_reMFG_2_recycle,mat_reMFG_all_unyields,mat_reMFG_mod_unyield,mat_reMFG_target,mat_reMFG_untarget,mat_reMFG_unyield,mat_reMFG_yield,mat_recycled_PG4,mat_recycled_all,mat_recycled_target,mat_recycled_yield
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4554037894.736842,4554037894.736842,0.0,0.0,0.0,0.0,0.0,227701894.73684216,3739104.7977839285,33651943.18005536,37391047.97783928,149564191.9113571,467388099.722991,93477619.9445982,186955239.8891964,186955239.8891964,373910479.7783928,4793724099.722991,0.0,0.0,280432859.8337946,280432859.8337946,183216135.09141245,4326336000.0,4789984994.925207,7983308324.875345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,46.933850840218376,265.9584880945708,3.75470806721747,0.0,43.179142773000905,3.75470806721747,5052366348.943225,5052366348.943225,12312.892967341239,1303.7180788949545,0.0,86.91453859299702,469.33850840218366,252618317.44716167,4148258.6865007556,37334328.1785068,41482586.86500756,165930347.46003023,518532335.8125944,103706467.16251886,207412934.32503778,207412934.32503778,414825868.65007555,5318280367.308658,0.0,14172.864093231374,311133574.3516499,311119401.48755664,203264984.7761679,4799748031.496063,5314132104.867449,8856886841.445747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.1453859299698,869.1453859299698,782.2308473369728,312.89233893478917
2,0.0,1006.2240008445931,5701.936004786027,80.49792006756745,0.0,925.7260807770257,80.49792006756745,7237920889.17947,7237920889.17947,263978.5187400938,27950.666690127575,0.0,1863.3777793418376,10062.24000844593,361896044.45897293,5942713.9932210315,53484425.93898928,59427139.93221031,237708559.72884125,742839249.1526289,148567849.83052576,297135699.6610516,297135699.6610516,594271399.3221031,7618864093.873126,0.0,303854.8032180091,446007404.29479533,445703549.4915773,291199613.3299161,6876024844.720497,7612921299.381985,12688202165.63664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18633.777793418387,18633.777793418387,16770.40001407655,6708.160005630621
3,0.0,6052.771969578291,34299.04116094364,484.22175756626325,0.0,5568.550212012027,484.22175756626325,8607785927.299107,8607785927.299107,1587918.5722659095,168132.55471050803,0.0,11208.836980700537,60527.71969578291,430389296.36495495,7067445.2876771465,63607007.58909432,70674452.87677146,282697811.5070859,883430660.9596434,176686132.19192863,353372264.38385737,353372264.38385737,706744528.7677147,9060827291.893795,0.0,1827787.683652901,531886184.2594389,530058396.575786,346344686.6875532,8177396630.934152,9053759362.38436,15089598937.307264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112088.36980700538,112088.36980700538,100879.53282630484,40351.813130521936
4,0.0,20883.6195259872,118340.5106472608,1670.689562078976,0.0,19212.929963908224,1670.689562078976,11406264906.98044,11406264906.98044,5478727.344780592,580100.5423885332,0.0,38673.36949256889,208836.195259872,570313245.3490219,9365143.818362884,84286294.36526597,93651438.18362884,374605752.73451537,1170642977.2953606,234128595.4590721,468257190.9181442,468257190.9181442,936514381.8362885,12006594638.926779,0.0,6306337.451921566,708692123.8291379,702385786.3772163,459029600.5403925,10835951661.631418,11997227824.418854,19995379707.364754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386733.6949256889,386733.6949256889,348060.32543312,139224.130173248
5,0.0,52758.62818876109,298965.5597363129,4220.690255100887,0.0,48537.9379336602,4220.690255100887,15694407404.502314,15694407404.502314,13840998.135940408,1465517.4496878078,0.0,97701.1633125206,527586.2818876109,784720370.2251167,12885934.500538742,115973410.50484869,128859345.00538743,515437380.0215497,1610741812.5673428,322148362.5134685,644296725.0269371,644296725.0269371,1288593450.0538743,16520428846.84454,0.0,15931803.030828347,982376890.571234,966445087.5404056,631758294.0240684,14909687034.277197,16507538691.653748,27512564486.08958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977011.6331252054,977011.6331252054,879310.4698126848,351724.18792507396
6,0.0,109901.05127521066,622772.6238928604,8792.084102016854,0.0,101108.9671731938,8792.084102016854,16037862538.69969,16037862538.69969,28832065.92096576,3052806.9798669624,0.0,203520.46532446402,1099010.5127521064,801893126.9349842,13167929.242300782,118511363.18070704,131679292.42300782,526717169.69203126,1645991155.2875977,329198231.05751944,658396462.1150391,658396462.1150391,1316792924.2300782,16881960567.052303,0.0,33187403.878909297,1020782097.0514679,987594693.1725585,645952414.4638044,15235969411.764706,16868783845.7259,28114639742.876503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035204.6532446416,2035204.6532446416,1831684.1879201776,732673.6751680711
7,0.0,200974.97628809375,1138858.1989658645,16077.998103047501,0.0,184896.97818504626,16077.998103047501,19932848824.877254,19932848824.877254,52724916.61879001,5582638.2302248245,0.0,372175.882014988,2009749.762880937,996642441.2438622,16365917.982530795,147293261.84277713,163659179.82530794,654636719.3012316,2045739747.816349,409147949.56326985,818295899.1265396,818295899.1265396,1636591798.2530792,20981946131.44974,0.0,60689480.49391076,1288133329.18372,1227443848.6898093,803253736.3211597,18936206383.633392,20965564135.469105,34942606892.44851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3721758.820149883,3721758.820149883,3349582.938134895,1339833.1752539582
8,0.0,334372.2350680423,1894775.9987189062,26749.778805443384,0.0,307622.4562625989,26749.778805443384,30228412931.05246,30228412931.05246,87721111.0518012,9288117.64077895,0.0,619207.8427185966,3343722.3506804225,1209136517.2420998,22400844.951011505,201607604.55910355,224008449.51011506,896033798.0404602,2800105618.876438,560021123.7752876,1120042247.5505753,1120042247.5505753,2240084495.1011505,31819382032.6868,0.0,100972158.88597918,1781035530.211842,1680063371.325863,1099843801.0545452,29019276413.81036,31796954437.95698,52994924063.261635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6192078.427185968,6192078.427185968,5572870.584467371,2229148.2337869485
9,0.0,517230.8693610268,2930974.926379152,41378.469548882145,0.0,475852.39981214463,41378.469548882145,61574850820.626526,61574850820.626526,135693283.6286644,14367524.148917405,0.0,957834.9432611596,5172308.693610269,2462994032.825058,45630205.23970637,410671847.1573572,456302052.3970636,1825208209.5882545,5703775654.963295,1140755130.9926586,2281510261.985318,2281510261.985318,4563020523.970636,64815632442.76476,0.0,156190951.41445324,3578456344.39243,3422265392.977977,2239286884.071803,59111856787.80147,64769960859.055504,107949934765.09251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9578349.432611607,9578349.432611607,8620514.489350447,3448205.795740179
