,mat_EOL_ReMFG_VAT,mat_EOL_Recycled_2_HQ,mat_EOL_Recycled_2_OQ,mat_EOL_Recycled_HQ_into_MFG,mat_EOL_Recycled_HQ_into_MFG_notUSED,mat_EOL_Recycled_HQ_into_OU,mat_EOL_Recycled_VAT,mat_EnteringModuleManufacturing_total,mat_EnteringModuleManufacturing_virgin,mat_L0,mat_L1,mat_L2,mat_L3,mat_L4,mat_LostinModuleManufacturing,mat_MFG_Recycled_HQ_into_MFG,mat_MFG_Recycled_HQ_into_OU,mat_MFG_Recycled_into_HQ,mat_MFG_Recycled_into_OQ,mat_MFG_Scrap,mat_MFG_Scrap_Landfilled,mat_MFG_Scrap_Recycled_Losses_Landfilled,mat_MFG_Scrap_Recycled_Successfully,mat_MFG_Scrap_Sentto_Recycling,mat_Manufacturing_Input,mat_PG2_stored,mat_Total_EOL_Landfilled,mat_Total_Landfilled,mat_Total_MFG_Landfilled,mat_Total_Recycled_OU,mat_UsedSuccessfullyinModuleManufacturing,mat_Virgin_Stock,mat_Virgin_Stock_Raw,mat_reMFG,mat_reMFG_2_recycle,mat_reMFG_all_unyields,mat_reMFG_mod_unyield,mat_reMFG_target,mat_reMFG_untarget,mat_reMFG_unyield,mat_reMFG_yield,mat_recycled_PG4,mat_recycled_all,mat_recycled_target,mat_recycled_yield
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7918523.716948674,7918523.716948674,0.0,0.0,0.0,0.0,0.0,395926.1858474342,285546.76433845237,0.0,285546.76433845237,0.0,475911.2738974206,0.0,190364.50955896825,285546.76433845237,475911.2738974206,7998508.80499866,0.0,0.0,190364.50955896825,190364.50955896825,0.0,7522597.53110124,7712962.040660208,41467537.85301187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.6347304029167468,0.0,0.6347304029167468,0.0,0.0,0.6347304029167468,8575365.272487126,8575365.272487126,21.409557241239472,2.266894296131238,0.0,-2.220446049250313e-16,0.8765324611707456,428768.2636243552,309232.868916959,0.0,309232.868916959,0.0,515388.11486159824,0.0,206155.24594463926,309232.868916959,515388.11486159824,8661985.12372437,0.0,24.552983998541457,206179.7989286378,206155.24594463926,0.0,8146597.008862771,8352751.620077008,44907266.77460757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.511262864087492,1.511262864087492,1.5112628640874923,0.6347304029167468
2,0.0,13.591304274247161,0.0,13.591304274247161,0.0,0.0,13.591304274247161,10992592.350441322,10992592.350441322,458.4368505202416,48.540372408025576,0.0,0.0,18.76894399776989,549629.6175220665,396399.5423340965,0.0,396399.5423340965,0.0,660665.9038901608,0.0,264266.36155606434,396399.5423340965,660665.9038901608,11103628.636809416,0.0,525.7461669260371,264792.1077229904,264266.36155606434,0.0,10442962.732919255,10707215.503171045,57565674.748231426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.36024827201705,32.36024827201705,32.36024827201705,13.591304274247161
3,0.0,81.51566232402607,0.0,81.51566232402607,0.0,0.0,81.51566232402607,12300178.571735086,12300178.571735086,2749.536229183419,291.12736544295024,0.0,0.0,112.56924797127411,615008.9285867531,443551.893950446,0.0,443551.893950446,0.0,739253.1565840766,0.0,295701.2626336306,443551.893950446,739253.1565840766,12424422.79973241,0.0,3153.2328425976434,298854.49547622824,295701.2626336306,0.0,11685169.643148333,11980789.39011964,64412846.18343893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.08491029530018,194.08491029530018,194.08491029530018,81.51566232402607
4,0.0,280.64053734270027,0.0,280.64053734270027,0.0,0.0,280.64053734270027,15941887.890283471,15941887.890283471,9466.04987068632,1002.2876333667866,0.0,0.0,387.5512182351575,797094.3945141733,574874.1390738589,0.0,574874.1390738589,0.0,958123.565123098,0.0,383249.4260492391,574874.1390738589,958123.565123098,16102917.060892396,0.0,10855.888722288264,394105.31477152737,383249.4260492391,0.0,15144793.495769298,15527762.281281196,83482592.91011395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.1917555778577,668.1917555778577,668.1917555778577,280.64053734270027
5,0.0,708.0106809460339,0.0,708.0106809460339,0.0,0.0,708.0106809460339,21487272.40035045,21487272.40035045,23881.31265095749,2528.6095748072635,0.0,0.0,977.7290355921419,1074363.620017521,774844.0653459706,0.0,774844.0653459706,0.0,1291406.7755766176,0.0,516562.710230647,774844.0653459706,1291406.7755766176,21704315.555909548,0.0,27387.651261356896,543950.3614920039,516562.710230647,0.0,20412908.78033293,20928763.47988263,112520233.76280984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685.7397165381758,1685.7397165381758,1685.7397165381758,708.0106809460339
6,0.0,1473.4981030983502,0.0,1473.4981030983502,0.0,0.0,1473.4981030983502,21538653.8027282,21538653.8027282,49701.32490609515,5262.49322535125,0.0,0.0,2034.8307138024836,1076932.6901364103,776696.9098559574,0.0,776696.9098559574,0.0,1294494.8497599289,0.0,517797.9399039715,776696.9098559574,1294494.8497599289,21756215.962351717,0.0,56998.648845248885,574796.5887492204,517797.9399039715,0.0,20461721.11259179,20978045.554392662,112785191.15264872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3508.3288169008338,3508.3288169008338,3508.3288169008338,1473.4981030983502
7,0.0,2692.805487575831,0.0,2692.805487575831,0.0,0.0,2692.805487575831,26291410.32321638,26291410.32321638,90828.75652537528,9617.16245562797,0.0,0.0,3718.636149509482,1314570.5161608197,948084.1904432575,0.0,948084.1904432575,0.0,1580140.3174054287,-2.3283064365386963e-10,632056.1269621715,948084.1904432575,1580140.317405429,26556980.124460988,0.0,104164.55513051273,736220.682092684,632056.1269621713,0.0,24976839.80705556,25606203.128530152,137667758.75553846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6411.441637085313,6411.441637085313,6411.441637085313,2692.805487575831
8,0.0,4477.872817917239,0.0,4477.872817917239,0.0,0.0,4477.872817917239,39412236.43557503,39412236.43557503,151039.3609218116,15992.402921132994,0.0,0.0,6183.729129504758,1576489.4574230015,1184755.713457288,0.0,1184755.713457288,0.0,1974592.8557621464,0.0,789837.1423048584,1184755.713457288,1974592.8557621464,39810339.833914176,0.0,173215.49297244937,963052.6352773078,789837.1423048584,0.0,37835746.97815203,38621106.24763897,207640356.17010197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10661.601947421997,10661.601947421997,10661.601947421997,4477.872817917239
9,0.0,6923.532844904655,0.0,6923.532844904655,0.0,0.0,6923.532844904655,78139152.84718683,78139152.84718683,233531.86183210136,24726.90301751661,0.0,0.0,9561.069166773093,3125566.113887474,2348910.2916487725,0.0,2348910.2916487725,0.0,3914850.4860812873,0.0,1565940.1944325147,2348910.2916487725,3914850.4860812873,78928437.21938065,0.0,267819.8340163911,1833760.0284489058,1565940.1944325147,0.0,75013586.73329936,76572603.39488697,411680663.4133708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16484.602011677747,16484.602011677747,16484.602011677747,6923.532844904655
