,mod_MFG,mod_Install,mod_OandM,mod_Repair,mod_Demount,mod_Store,mod_Resell_Certify,mod_ReMFG_Disassembly,mod_Recycle_Crush,e_out_annual_[Wh]
0,171345675.7894737,179813.34000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523395078.000001
1,192305694.1566515,199489.52755905513,0.0,0.0,0.6020642517119064,0.0,0.0,0.0,2.5476824125072244,7468445818.104105
2,278659954.23340964,285784.7826086957,0.0,0.0,12.90777315898253,0.0,0.0,0.0,54.62026115695765,13182296912.423044
3,335165664.544209,339873.0474732007,0.0,0.0,77.64454783506103,0.0,0.0,0.0,328.55903399678454,20040014589.60169
4,449121680.7123549,450369.2409365559,0.0,0.0,267.89365325581576,0.0,0.0,0.0,1133.613143250926,29231887763.091595
5,624833594.7917484,619683.8673621461,0.0,0.0,676.7841000294392,0.0,0.0,0.0,2863.8653495982585,42036012952.66076
6,645523967.1826626,633244.9786764707,0.0,0.0,1409.8032233413408,0.0,0.0,0.0,5965.693639823359,55194308979.10933
7,811017786.5621932,787036.0778197626,0.0,0.0,2578.0933493746584,0.0,0.0,0.0,10909.405541564347,71661658393.58205
8,1243143481.7895324,1206113.6759489933,0.0,0.0,4289.30432716528,0.0,0.0,0.0,18150.529889688867,97219687245.48288
9,2559204737.2322903,2456836.5477429987,0.0,0.0,6635.002471548664,0.0,0.0,0.0,28076.536774342778,150157438092.0179
10,2421762063.6950502,3314296.2216234785,0.0,0.0,174501.76133477327,0.0,0.0,0.0,738417.9795429355,219055773796.00912
11,2267475617.9904766,3347983.4271382326,0.0,0.0,188956.11623756596,0.0,0.0,0.0,799582.7234473845,288506982198.2405
12,3104142467.9193854,4975939.648889755,0.0,0.0,259.0497609625658,0.0,0.0,0.0,1096.1895148100152,398140838013.85443
13,6801194807.583465,11923663.330480814,0.0,0.0,767.5417392084287,0.0,0.0,0.0,3247.91346486093,665333254138.2079
14,7759431926.009056,15009760.851286624,0.0,0.0,2060.2575361774825,0.0,0.0,0.0,8718.14241624577,1003305123365.0233
15,15426401940.547632,33627415.366666675,0.0,0.0,5079.875246238141,0.0,0.0,0.0,21495.893147239294,1770576492281.7048
16,24811766592.660614,61133804.58592715,0.0,0.0,11607.361570883751,0.0,0.0,0.0,49117.46685784494,3204147569150.2285
17,23432113799.095596,58390191.63295454,0.0,0.0,286683.5366400071,0.0,0.0,0.0,1213124.0182029775,4584520835265.087
18,27778141656.35052,70015201.13875002,0.0,0.0,336583.0966873757,0.0,0.0,0.0,1424277.9459823687,6300047803879.117
19,29501425382.572254,75222920.55904907,0.0,0.0,432971.61858002585,0.0,0.0,0.0,1832153.585991267,8166831969032.699
20,34084361274.565178,87930400.09661762,0.0,0.0,269.8352457124363,0.0,0.0,0.0,1141.8291450147308,10448818809637.84
21,49704424749.77319,129752485.572,0.0,0.0,994.7584018081963,0.0,0.0,0.0,4209.398710809421,13929885147021.48
22,65200104822.67343,172253143.90508476,0.0,0.0,3271.0618948927595,0.0,0.0,0.0,13841.756649967258,18604707317998.53
23,62404171990.19052,166875927.1298914,0.0,0.0,9652.60593737948,0.0,0.0,0.0,40845.76407185843,23218517628189.832
24,62097788076.78587,168105498.56861982,0.0,0.0,26046.25143283741,0.0,0.0,0.0,110216.76922105937,27984715072972.57
25,61224792783.50515,167812750.0,0.0,0.0,638664.6457040748,0.0,0.0,0.0,2702559.8691898743,32844805611560.207
26,63005814630.29646,174879090.90909094,0.0,0.0,675538.000790627,0.0,0.0,0.0,2858592.382292969,38073648577858.54
27,67962834807.250694,188637808.05687207,0.0,0.0,868276.6019668331,0.0,0.0,0.0,3674180.989375442,43702631633414.086
28,71435977037.97226,198277870.00148022,0.0,0.0,1345828.1117510593,0.0,0.0,0.0,5694977.904462377,49763693952176.02
29,76198462925.3131,211496637.30625305,0.0,0.0,2643099.505480812,0.0,0.0,0.0,11184484.223192489,56281866259676.86
30,81769349770.03745,226959204.25629365,0.0,0.0,3581186.4648795347,0.0,0.0,0.0,15154073.251384981,63307901229144.43
31,88037104327.50961,244355998.9090365,0.0,0.0,3772312.9987350227,0.0,0.0,0.0,15962840.268331358,70903967754694.55
32,94983464311.9386,263636332.42003435,0.0,0.0,901346.7232003151,0.0,0.0,0.0,3814119.818173965,79181558935594.61
33,102625230398.96565,284846836.78508085,0.0,0.0,6080706.567277095,0.0,0.0,0.0,25730989.895214655,88042733477408.2
34,110999113713.30351,308089407.4903891,0.0,0.0,185341123.69681367,0.0,0.0,0.0,784285597.1170434,93762866503129.3
35,120152642951.56511,333495965.300805,0.0,0.0,183282496.67832026,0.0,0.0,0.0,775574354.3651026,100279070853251.53
36,130143488202.71263,361226579.45421594,0.0,0.0,171288214.47268847,0.0,0.0,0.0,724819602.2949554,107822208938100.16
37,139598605822.55264,391464765.122881,0.0,0.0,203353746.34646234,0.0,0.0,0.0,860507431.9081883,115618008810738.31
38,151348302683.52228,424413463.24807,0.0,0.0,179742845.0088668,0.0,0.0,0.0,760596038.8796259,124781371655752.52
39,164145793846.04422,460300403.82731074,0.0,0.0,250572087.35883027,0.0,0.0,0.0,1060315569.6657872,133641397533366.6
40,178078770479.2454,499371491.91619724,0.0,0.0,242860441.4600873,0.0,0.0,0.0,1027683131.231106,143746278693865.9
41,193245576642.25345,541902505.5841506,0.0,0.0,213720936.36228478,0.0,0.0,0.0,904377014.9225106,155703902989756.22
42,209751562649.3994,588188869.959611,0.0,0.0,293595941.2488195,0.0,0.0,0.0,1242374404.0213203,167387775628720.28
43,227712853368.6538,638556224.3560745,0.0,0.0,245743664.59527385,0.0,0.0,0.0,1039883717.550527,181617744335890.4
44,247255715633.45828,693358648.3576796,0.0,0.0,266086821.25581303,0.0,0.0,0.0,1125967390.9982827,197099197244405.34
45,268518864612.70795,752985129.3808165,0.0,0.0,356581622.12486386,0.0,0.0,0.0,1508903285.2020555,212512526142243.44
46,291651413261.23175,817853812.4885745,0.0,0.0,309724092.44167405,0.0,0.0,0.0,1310621949.0689788,230919791283148.94
47,316817604110.7003,888425269.3586205,0.0,0.0,336351187.4776436,0.0,0.0,0.0,1423296603.852766,250945620878515.66
48,344195245546.4129,965198113.264188,0.0,0.0,447922555.5871599,0.0,0.0,0.0,1895419656.2740874,270953421857717.53
49,373978016452.6837,1048715461.7995439,0.0,0.0,516045734.7059908,0.0,0.0,0.0,2183688266.8611403,292031068339036.9
50,406377270615.6271,1139569996.8167133,0.0,0.0,424413463.25412935,0.0,0.0,0.0,1795939076.0858953,318021816446276.9
51,441622878519.0489,1238406325.0037184,0.0,0.0,460300403.8339075,0.0,0.0,0.0,1947797498.3287454,346325744457243.44
52,479964543692.6944,1345924669.2105374,0.0,0.0,499371491.9233777,0.0,0.0,0.0,2113129892.1389244,377148765476574.6
53,521674065966.3473,1462887215.1044257,0.0,0.0,541902505.5919648,0.0,0.0,0.0,2293103234.1891565,410714979005709.56
54,567048535368.9835,1590127067.5557942,0.0,0.0,588188869.9681141,0.0,0.0,0.0,2488967639.233493,447268612531876.0
55,616409244688.6105,1728545201.22017,0.0,0.0,638556224.365326,0.0,0.0,0.0,2702101075.73538,487075492833257.7
