year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2040,0,19.1,28.17,32.5,0.862143,20,98,0,0,100,0,0,0,75,25,98,100,0,0,75,25
2041,0,19.1,28.42,32.75,0.848929,20,98,0,0,100,0,0,0,77.5,22.5,98,100,0,0,77.5,22.5
2042,0,19.1,28.67,33,0.835714,20,98,0,0,100,0,0,0,80,20,98,100,0,0,80,20
2043,0,19.1,28.93,33.25,0.8225,20,98,0,0,100,0,0,0,82.5,17.5,98,100,0,0,82.5,17.5
2044,0,19.1,29.18,33.5,0.809286,20,98,0,0,100,0,0,0,85,15,98,100,0,0,85,15
2045,0,19.1,29.44,33.75,0.796071,20,98,0,0,100,0,0,0,87.5,12.5,98,100,0,0,87.5,12.5
2046,0,19.1,29.69,34,0.782857,20,98,0,0,100,0,0,0,90,10,98,100,0,0,90,10
2047,0,19.1,29.94,34.25,0.769643,20,98,0,0,100,0,0,0,92.5,7.5,98,100,0,0,92.5,7.5
2048,0,19.1,30.2,34.5,0.756429,20,98,0,0,100,0,0,0,95,5,98,100,0,0,95,5
2049,0,19.1,30.45,34.75,0.743214,20,98,0,0,100,0,0,0,97.5,2.5,98,100,0,0,97.5,2.5
2050,0,19.1,30.7,35,0.73,25,98,0,0,100,0,0,0,100,0,98,100,0,0,100,0
