year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2041,0,23.375,36.75,39.75,0.545,32.75,98,0,0,100,0,0,0,0,100,0,100,0,0,0,100
2042,0,23.5,37,40,0.54,33,98,0,0,100,0,0,0,0,100,0,100,0,0,0,100
2043,0,23.625,37.25,40.25,0.535,33.25,98,0,0,100,0,0,0,0,100,0,100,0,0,0,100
2044,0,23.75,37.5,40.5,0.53,33.5,98,0,0,100,0,0,0,0,100,0,100,0,0,0,100
2045,0,23.875,37.75,40.75,0.525,33.75,98,0,0,100,0,0,0,0,100,0,100,0,0,0,100
2046,0,24,38,41,0.52,34,98,0,0,100,0,0,0,0,100,0,100,0,0,0,100
2047,0,24.125,38.25,41.25,0.515,34.25,98,0,0,100,0,0,0,0,100,0,100,0,0,0,100
2048,0,24.25,38.5,41.5,0.51,34.5,98,0,0,100,0,0,0,0,100,0,100,0,0,0,100
2049,0,24.375,38.75,41.75,0.505,34.75,98,0,0,100,0,0,0,0,100,0,100,0,0,0,100
2050,0,24.5,39,42,0.5,35,98,0,0,100,0,0,0,0,100,0,100,0,0,0,100
