year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2039,0,21.175,30.7,35,0.86,40,98,0,0,50.25,0,13.25,0,0,86.75,0,100,13.25,0,0,86.75
2040,0,21.25,30.7,35,0.86,40,98,0,0,52.5,0,12.5,0,0,87.5,0,100,12.5,0,0,87.5
2041,0,21.325,30.7,35,0.86,40,98,0,0,54.75,0,11.75,0,0,88.25,0,100,11.75,0,0,88.25
2042,0,21.4,30.7,35,0.86,40,98,0,0,57,0,11,0,0,89,0,100,11,0,0,89
2043,0,21.475,30.7,35,0.86,40,98,0,0,59.25,0,10.25,0,0,89.75,0,100,10.25,0,0,89.75
2044,0,21.55,30.7,35,0.86,40,98,0,0,61.5,0,9.5,0,0,90.5,0,100,9.5,0,0,90.5
2045,0,21.625,30.7,35,0.86,40,98,0,0,63.75,0,8.75,0,0,91.25,0,100,8.75,0,0,91.25
2046,0,21.7,30.7,35,0.86,40,98,0,0,66,0,8,0,0,92,0,100,8,0,0,92
2047,0,21.775,30.7,35,0.86,40,98,0,0,68.25,0,7.25,0,0,92.75,0,100,7.25,0,0,92.75
2048,0,21.85,30.7,35,0.86,40,98,0,0,70.5,0,6.5,0,0,93.5,0,100,6.5,0,0,93.5
2049,0,21.925,30.7,35,0.86,40,98,0,0,72.75,0,5.75,0,0,94.25,0,100,5.75,0,0,94.25
2050,0,22,30.7,35,0.86,40,98,0,0,75,0,5,0,0,95,0,100,5,0,0,95
