year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2041,0,30,40.99,45.178571,0.580357,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,0,30,41.53,45.714286,0.571429,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,0,30,42.07,46.25,0.5625,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,0,30,42.61,46.785714,0.553571,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,0,30,43.14,47.321429,0.544643,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,0,30,43.68,47.857143,0.535714,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,0,30,44.22,48.392857,0.526786,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,0,30,44.76,48.928571,0.517857,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,0,30,45.3,49.464286,0.508929,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,0,30,45.84,50,0.5,40,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
