year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2039,0,25,42.17,46.35,0.555,36.35,98,0,0,50.25,0,86.75,0,0,86.75,0,0,100,0,0,86.75
2040,0,25,42.32,46.5,0.55,36.5,98,0,0,52.5,0,87.5,0,0,87.5,0,0,100,0,0,87.5
2041,0,25,42.47,46.65,0.545,36.65,98,0,0,54.75,0,88.25,0,0,88.25,0,0,100,0,0,88.25
2042,0,25,42.62,46.8,0.54,36.8,98,0,0,57,0,89,0,0,89,0,0,100,0,0,89
2043,0,25,42.77,46.95,0.535,36.95,98,0,0,59.25,0,89.75,0,0,89.75,0,0,100,0,0,89.75
2044,0,25,42.92,47.1,0.53,37.1,98,0,0,61.5,0,90.5,0,0,90.5,0,0,100,0,0,90.5
2045,0,25,43.07,47.25,0.525,37.25,98,0,0,63.75,0,91.25,0,0,91.25,0,0,100,0,0,91.25
2046,0,25,43.22,47.4,0.52,37.4,98,0,0,66,0,92,0,0,92,0,0,100,0,0,92
2047,0,25,43.37,47.55,0.515,37.55,98,0,0,68.25,0,92.75,0,0,92.75,0,0,100,0,0,92.75
2048,0,25,43.53,47.7,0.51,37.7,98,0,0,70.5,0,93.5,0,0,93.5,0,0,100,0,0,93.5
2049,0,25,43.68,47.85,0.505,37.85,98,0,0,72.75,0,94.25,0,0,94.25,0,0,100,0,0,94.25
2050,0,25,43.83,48,0.5,38,98,0,0,75,0,95,0,0,95,0,0,100,0,0,95
